#PARAMSTART
#MA: 1.05
#RPA:          1
#RFG:            0
#BIND:           1
#RPAfp0in:     0.33
#RPAfp0ex:     0.45
#RPAf:         1
#RPAfstar:     2.13
#RPApilambda:  1200
#RPAcr0:       2
#RPArholambda: 2500
#RPAgp:        0.63
#RPAxmpi:      139.57
#RPAxmrho:     775.4
#RPAirel:      1
#Enubin:       0.1
#EBINDCORR:       1
#TABLESTART
0.05  4.31052e-42  1.35608e-40  2.87713e-42  1.72697e-40  0  0  0  0  0  0  0  0 
0.15  3.05006e-40  1.3142e-38  1.32169e-40  2.22431e-39  6.90119e-41  9.63243e-39  2.4598e-41  3.41475e-39  0  1.95269e-46  0  1.02394e-46 
0.25  1.40106e-39  2.61483e-38  4.28628e-40  8.48234e-39  1.02224e-39  1.92649e-38  3.37328e-40  6.8295e-39  0  3.90538e-46  0  2.04788e-46 
0.35  3.06192e-39  5.51169e-38  7.77023e-40  1.8692e-38  2.6829e-39  4.94385e-38  7.11197e-40  1.71014e-38  0  7.61356e-46  0  3.94742e-46 
0.45  4.68143e-39  8.57929e-38  1.13227e-39  3.27704e-38  4.366e-39  8.30025e-38  1.0748e-39  3.00832e-38  0  1.48327e-45  0  7.59816e-46 
0.55  5.9845e-39  1.21775e-37  1.48275e-39  4.92273e-38  5.75941e-39  1.19029e-37  1.42605e-39  4.78922e-38  0  2.88767e-45  0  1.46109e-45 
0.65  7.01589e-39  1.54417e-37  1.81852e-39  6.90472e-38  6.77851e-39  1.50888e-37  1.77491e-39  6.76803e-38  0  5.61758e-45  0  2.80668e-45 
0.75  7.71774e-39  1.90913e-37  2.15541e-39  9.24575e-38  7.52105e-39  1.88849e-37  2.11518e-39  9.01183e-38  0  1.09197e-44  0  5.38553e-45 
0.85  8.19211e-39  2.22036e-37  2.4716e-39  1.14234e-37  8.08504e-39  2.23079e-37  2.43866e-39  1.08436e-37  0  2.12083e-44  0  1.03218e-44 
0.95  8.48373e-39  2.55162e-37  2.79878e-39  1.36955e-37  8.44503e-39  2.59542e-37  2.747e-39  1.40845e-37  0  4.11545e-44  0  1.97576e-44 
1.05  8.6868e-39  2.87259e-37  3.05154e-39  1.67889e-37  8.62925e-39  2.90416e-37  3.0352e-39  1.65423e-37  0  7.97849e-44  0  3.77687e-44 
1.15  8.8612e-39  3.23797e-37  3.36518e-39  1.91514e-37  8.76399e-39  3.10829e-37  3.29799e-39  1.87047e-37  0  1.54522e-43  0  7.20954e-44 
1.25  8.90361e-39  3.59863e-37  3.59612e-39  2.20447e-37  8.88944e-39  3.47246e-37  3.53482e-39  2.07646e-37  0  2.98947e-43  0  1.37408e-43 
1.35  8.97473e-39  3.91995e-37  3.81074e-39  2.46929e-37  8.95789e-39  3.79969e-37  3.80396e-39  2.44901e-37  0  5.77701e-43  0  2.61454e-43 
1.45  8.97286e-39  4.2014e-37  4.05591e-39  2.83652e-37  8.95413e-39  4.2457e-37  4.01751e-39  2.75762e-37  0  1.11502e-42  0  4.96589e-43 
1.55  9.00323e-39  4.42955e-37  4.243e-39  3.06185e-37  8.93625e-39  4.47359e-37  4.22844e-39  2.93988e-37  0  2.14926e-42  0  9.41355e-43 
1.65  9.00262e-39  4.90867e-37  4.45622e-39  3.36749e-37  8.95592e-39  4.85738e-37  4.38889e-39  3.39696e-37  0  4.13699e-42  0  1.78069e-42 
1.75  8.988e-39  5.13894e-37  4.62925e-39  3.57156e-37  8.89928e-39  5.2876e-37  4.61266e-39  3.59173e-37  0  7.95089e-42  0  3.36058e-42 
1.85  8.96717e-39  5.45921e-37  4.83583e-39  3.9706e-37  8.9408e-39  5.40334e-37  4.77027e-39  3.98206e-37  0  1.52556e-41  0  6.32606e-42 
1.95  8.96209e-39  5.59854e-37  4.93169e-39  4.19157e-37  8.8784e-39  5.76551e-37  4.89285e-39  4.43498e-37  0  2.92189e-41  0  1.18749e-41 
2.05  8.93098e-39  6.14704e-37  5.08827e-39  4.48508e-37  8.8988e-39  5.97366e-37  5.06661e-39  4.61599e-37  0  5.58531e-41  0  2.22215e-41 
2.15  8.89047e-39  6.39077e-37  5.19764e-39  4.84916e-37  8.85483e-39  6.41409e-37  5.16343e-39  4.91185e-37  0  1.06537e-40  0  4.14382e-41 
2.25  8.83468e-39  6.554e-37  5.39295e-39  5.2853e-37  8.84868e-39  6.80371e-37  5.29866e-39  5.31253e-37  0  2.02735e-40  0  7.69708e-41 
2.35  8.90343e-39  6.89159e-37  5.44782e-39  5.60761e-37  8.9005e-39  6.9515e-37  5.46639e-39  5.58979e-37  0  3.84793e-40  0  1.42338e-40 
2.45  8.81663e-39  7.27538e-37  5.60899e-39  5.86834e-37  8.85925e-39  7.42759e-37  5.53601e-39  5.77893e-37  0  7.28231e-40  0  2.61887e-40 
2.55  8.81304e-39  7.47512e-37  5.68856e-39  6.35216e-37  8.7341e-39  7.70693e-37  5.6622e-39  6.34903e-37  0  1.37375e-39  0  4.79024e-40 
2.65  8.76994e-39  7.79189e-37  5.792e-39  6.50218e-37  8.72178e-39  8.04291e-37  5.77659e-39  6.5964e-37  0  2.58209e-39  0  8.70215e-40 
2.75  8.71433e-39  8.02102e-37  5.88087e-39  6.72843e-37  8.79553e-39  8.39125e-37  5.85081e-39  6.84387e-37  5.1594e-43  4.83333e-39  5.89837e-45  1.56809e-39 
2.85  8.75991e-39  8.65498e-37  5.89517e-39  7.08472e-37  8.73672e-39  8.53021e-37  5.95688e-39  7.38493e-37  1.0254e-41  9.00499e-39  1.05781e-42  2.79816e-39 
2.95  8.7437e-39  8.70079e-37  6.11439e-39  7.76249e-37  8.62226e-39  8.73627e-37  5.95504e-39  7.30428e-37  4.28274e-41  2.38238e-38  6.6293e-42  4.93359e-39 
3.05  8.7219e-39  8.86956e-37  6.09381e-39  7.61514e-37  8.62637e-39  8.73972e-37  6.13587e-39  7.81381e-37  1.0845e-40  4.68344e-38  2.12172e-41  1.16708e-38 
3.15  8.71131e-39  9.43999e-37  6.18828e-39  8.38846e-37  8.66807e-39  9.33074e-37  6.20563e-39  8.09831e-37  2.05332e-40  7.90805e-38  4.72207e-41  2.38021e-38 
3.25  8.68329e-39  9.57176e-37  6.23545e-39  8.29374e-37  8.67538e-39  9.64521e-37  6.25769e-39  8.34264e-37  3.43374e-40  1.26479e-37  8.85613e-41  4.08364e-38 
3.35  8.60381e-39  9.78434e-37  6.34221e-39  8.83536e-37  8.62148e-39  9.88272e-37  6.29897e-39  8.60161e-37  5.00571e-40  1.75244e-37  1.45661e-40  6.61018e-38 
3.45  8.6226e-39  9.90718e-37  6.3626e-39  9.48912e-37  8.57526e-39  1.01894e-36  6.39556e-39  9.19684e-37  7.01691e-40  2.55479e-37  2.1204e-40  9.80864e-38 
3.55  8.68213e-39  1.06259e-36  6.52247e-39  9.75349e-37  8.65633e-39  1.02791e-36  6.45915e-39  9.73423e-37  9.31738e-40  3.29566e-37  2.97024e-40  1.42227e-37 
3.65  8.58794e-39  1.09999e-36  6.4799e-39  1.0026e-36  8.59698e-39  1.09713e-36  6.42253e-39  9.81018e-37  1.15152e-39  4.27979e-37  4.07088e-40  1.99838e-37 
3.75  8.56315e-39  1.14867e-36  6.60294e-39  9.8294e-37  8.62748e-39  1.16029e-36  6.52257e-39  1.00338e-36  1.36128e-39  5.36455e-37  5.04078e-40  2.5807e-37 
3.85  8.60262e-39  1.174e-36  6.6438e-39  1.06978e-36  8.49802e-39  1.19345e-36  6.63748e-39  1.04127e-36  1.62329e-39  6.60594e-37  6.27098e-40  3.3781e-37 
3.95  8.61564e-39  1.1983e-36  6.60093e-39  1.10138e-36  8.56637e-39  1.20397e-36  6.6931e-39  1.06913e-36  1.8449e-39  8.05983e-37  7.53663e-40  4.36451e-37 
4.05  8.51068e-39  1.21456e-36  6.66877e-39  1.10231e-36  8.48253e-39  1.20274e-36  6.75297e-39  1.1147e-36  2.02922e-39  9.57083e-37  8.86961e-40  5.1155e-37 
4.15  8.44216e-39  1.25009e-36  6.7634e-39  1.10406e-36  8.53341e-39  1.26954e-36  6.7032e-39  1.15036e-36  2.25983e-39  1.16802e-36  1.01017e-39  6.79899e-37 
4.25  8.56969e-39  1.29182e-36  6.81052e-39  1.1932e-36  8.51736e-39  1.26017e-36  6.83323e-39  1.21605e-36  2.45242e-39  1.36369e-36  1.19839e-39  7.8418e-37 
4.35  8.48654e-39  1.34442e-36  6.89699e-39  1.22846e-36  8.55732e-39  1.31185e-36  6.83222e-39  1.23934e-36  2.65561e-39  1.55648e-36  1.30511e-39  1.01654e-36 
4.45  8.43986e-39  1.38785e-36  6.92427e-39  1.28393e-36  8.42518e-39  1.32734e-36  6.86289e-39  1.24008e-36  2.76453e-39  1.77245e-36  1.45153e-39  1.17618e-36 
4.55  8.43793e-39  1.37816e-36  6.87945e-39  1.24896e-36  8.53771e-39  1.38948e-36  6.92278e-39  1.24552e-36  2.86542e-39  2.08895e-36  1.58047e-39  1.35705e-36 
4.65  8.50965e-39  1.44178e-36  7.02271e-39  1.35175e-36  8.44149e-39  1.38274e-36  6.95142e-39  1.27434e-36  3.00832e-39  2.3911e-36  1.71654e-39  1.58808e-36 
4.75  8.52669e-39  1.46713e-36  7.0623e-39  1.3889e-36  8.40965e-39  1.34252e-36  6.98355e-39  1.33846e-36  3.21466e-39  2.68439e-36  1.81177e-39  1.88262e-36 
4.85  8.43842e-39  1.49672e-36  7.06978e-39  1.32396e-36  8.33436e-39  1.48737e-36  7.1204e-39  1.32946e-36  3.31193e-39  2.90529e-36  1.93561e-39  2.04447e-36 
4.95  8.41444e-39  1.46774e-36  7.11557e-39  1.35502e-36  8.41824e-39  1.47067e-36  7.11698e-39  1.41535e-36  3.47606e-39  3.35011e-36  1.99904e-39  2.16618e-36 
5.05  8.38578e-39  1.50914e-36  7.20111e-39  1.47685e-36  8.37762e-39  1.51473e-36  7.09694e-39  1.42532e-36  3.56035e-39  3.66975e-36  2.22776e-39  2.77011e-36 
5.15  8.38151e-39  1.46681e-36  7.16761e-39  1.4997e-36  8.39453e-39  1.54583e-36  7.17136e-39  1.48044e-36  3.72719e-39  4.32026e-36  2.35551e-39  3.07518e-36 
5.25  8.33418e-39  1.49831e-36  7.21289e-39  1.58392e-36  8.48785e-39  1.55477e-36  7.23083e-39  1.47555e-36  3.71156e-39  4.56761e-36  2.44046e-39  3.48311e-36 
5.35  8.40686e-39  1.64872e-36  7.20027e-39  1.49847e-36  8.37894e-39  1.66774e-36  7.22165e-39  1.53198e-36  3.78567e-39  5.0984e-36  2.59803e-39  3.67273e-36 
5.45  8.39463e-39  1.59232e-36  7.27188e-39  1.57527e-36  8.4259e-39  1.59998e-36  7.29457e-39  1.62235e-36  4.0192e-39  5.38962e-36  2.64966e-39  4.6708e-36 
5.55  8.44572e-39  1.69404e-36  7.25939e-39  1.65355e-36  8.47665e-39  1.55592e-36  7.28294e-39  1.64665e-36  4.09082e-39  6.13822e-36  2.77328e-39  4.48664e-36 
5.65  8.36839e-39  1.7547e-36  7.32661e-39  1.69267e-36  8.39192e-39  1.68554e-36  7.30434e-39  1.64665e-36  4.27415e-39  6.22348e-36  2.92257e-39  5.00722e-36 
5.75  8.47381e-39  1.69612e-36  7.36946e-39  1.69017e-36  8.3406e-39  1.74211e-36  7.34036e-39  1.68796e-36  4.22485e-39  6.86988e-36  3.1228e-39  5.88219e-36 
5.85  8.423e-39  1.73124e-36  7.39069e-39  1.78029e-36  8.33787e-39  1.64274e-36  7.40811e-39  1.78238e-36  4.24032e-39  7.54006e-36  3.06176e-39  5.84186e-36 
5.95  8.39818e-39  1.79125e-36  7.39866e-39  1.63356e-36  8.38869e-39  1.86704e-36  7.37767e-39  1.70943e-36  4.27831e-39  7.01342e-36  3.22374e-39  7.18945e-36 
6.05  8.36649e-39  1.85169e-36  7.3279e-39  1.7902e-36  8.29839e-39  1.80377e-36  7.46035e-39  1.72817e-36  4.34368e-39  8.14497e-36  3.28006e-39  7.79111e-36 
6.15  8.42629e-39  1.84303e-36  7.45903e-39  1.79989e-36  8.28564e-39  1.84723e-36  7.44117e-39  1.86463e-36  4.56212e-39  8.7106e-36  3.41142e-39  7.5684e-36 
6.25  8.43241e-39  2.00079e-36  7.50169e-39  1.80199e-36  8.32853e-39  1.80888e-36  7.38092e-39  1.82658e-36  4.66407e-39  1.01278e-35  3.40856e-39  9.04531e-36 
6.35  8.4347e-39  1.94187e-36  7.4862e-39  1.80653e-36  8.37158e-39  1.93987e-36  7.48007e-39  1.78538e-36  4.6708e-39  1.07116e-35  3.49354e-39  9.25333e-36 
6.45  8.39666e-39  1.8803e-36  7.55884e-39  2.00904e-36  8.38165e-39  2.00588e-36  7.47826e-39  1.87718e-36  4.56419e-39  1.01086e-35  3.54419e-39  1.02924e-35 
6.55  8.20941e-39  1.87225e-36  7.47455e-39  1.8368e-36  8.30173e-39  2.06387e-36  7.53485e-39  1.89401e-36  4.79683e-39  1.20859e-35  3.826e-39  1.08647e-35 
6.65  8.34336e-39  2.04004e-36  7.67788e-39  2.1e-36  8.33742e-39  2.02522e-36  7.59845e-39  1.87542e-36  4.99844e-39  1.30411e-35  3.6369e-39  1.12819e-35 
6.75  8.22203e-39  2.03894e-36  7.5567e-39  1.96482e-36  8.28918e-39  1.92778e-36  7.55364e-39  2.08563e-36  4.86594e-39  1.32574e-35  4.01884e-39  1.16147e-35 
6.85  8.31542e-39  2.06787e-36  7.70088e-39  2.08098e-36  8.26864e-39  2.13544e-36  7.47185e-39  2.04618e-36  5.06789e-39  1.48988e-35  3.9615e-39  1.38329e-35 
6.95  8.25365e-39  2.01456e-36  7.61626e-39  1.98402e-36  8.33973e-39  2.20745e-36  7.68998e-39  2.0889e-36  5.37861e-39  1.55961e-35  3.98458e-39  1.30105e-35 
7.05  8.32258e-39  2.14828e-36  7.70163e-39  2.1327e-36  8.24094e-39  2.06079e-36  7.56312e-39  2.1629e-36  4.99228e-39  1.586e-35  3.95823e-39  1.53142e-35 
7.15  8.30815e-39  2.09936e-36  7.62739e-39  2.08056e-36  8.28361e-39  2.1628e-36  7.69638e-39  2.08491e-36  5.35189e-39  1.68541e-35  4.3663e-39  1.45749e-35 
7.25  8.2103e-39  2.30027e-36  7.65902e-39  2.21665e-36  8.2452e-39  2.17488e-36  7.62345e-39  2.29733e-36  5.32589e-39  1.69755e-35  4.26871e-39  1.59784e-35 
7.35  8.35634e-39  2.311e-36  7.84997e-39  2.2194e-36  8.40375e-39  2.23151e-36  7.63872e-39  2.28725e-36  5.3752e-39  1.76547e-35  4.41118e-39  1.65034e-35 
7.45  8.36898e-39  2.30714e-36  7.82028e-39  2.10227e-36  8.28598e-39  2.25605e-36  7.72103e-39  2.23255e-36  5.43749e-39  1.80886e-35  4.41584e-39  1.81856e-35 
7.55  8.39296e-39  2.27169e-36  7.69841e-39  2.20709e-36  8.23197e-39  2.29322e-36  7.72019e-39  2.25706e-36  5.31036e-39  2.18935e-35  4.51989e-39  1.99221e-35 
7.65  8.23641e-39  2.34283e-36  7.67174e-39  2.23202e-36  8.12067e-39  2.13539e-36  7.71795e-39  2.2943e-36  5.42335e-39  2.1519e-35  4.56918e-39  1.91854e-35 
7.75  8.37115e-39  2.3204e-36  7.79577e-39  2.45993e-36  8.2342e-39  2.32345e-36  7.74618e-39  2.30193e-36  5.4463e-39  2.30968e-35  4.64971e-39  1.8159e-35 
