#PARAMSTART
#MA: 1.05
#RPA:          1
#RFG:            0
#BIND:           1
#RPAfp0in:     0.33
#RPAfp0ex:     0.45
#RPAf:         1
#RPAfstar:     2.13
#RPApilambda:  1200
#RPAcr0:       2
#RPArholambda: 2500
#RPAgp:        0.63
#RPAxmpi:      139.57
#RPAxmrho:     775.4
#RPAirel:      1
#Enubin:       0.1
#EBINDCORR:       1
#TABLESTART
0.05  2.29609e-41  4.14792e-40  1.11256e-42  3.27738e-41  0  0  0  0  0  0  0  0 
0.15  9.57138e-40  1.50182e-38  6.71063e-41  1.07497e-39  3.36779e-40  1.92318e-38  1.1295e-41  1.5503e-39  0  1.16713e-46  0  3.58892e-48 
0.25  3.01105e-39  4.81549e-38  1.74453e-40  3.6687e-39  2.42409e-39  3.84637e-38  1.49231e-40  3.1006e-39  0  2.33427e-46  0  7.17784e-48 
0.35  5.1129e-39  8.47548e-38  2.77503e-40  7.56357e-39  4.64551e-39  7.88687e-38  2.61365e-40  7.08316e-39  0  4.54734e-46  0  1.39934e-47 
0.45  6.79296e-39  1.21171e-37  3.78625e-40  1.25518e-38  6.44185e-39  1.16079e-37  3.65134e-40  1.216e-38  0  8.85229e-46  0  2.72623e-47 
0.55  8.01762e-39  1.55996e-37  4.74834e-40  1.74191e-38  7.77011e-39  1.49206e-37  4.62797e-40  1.69904e-38  0  1.72198e-45  0  5.30756e-47 
0.65  8.88711e-39  1.89545e-37  5.67791e-40  2.3082e-38  8.62262e-39  1.83196e-37  5.55581e-40  2.27095e-38  0  3.34701e-45  0  1.03253e-46 
0.75  9.36859e-39  2.26903e-37  6.55013e-40  2.90302e-38  9.27582e-39  2.25675e-37  6.41392e-40  2.93542e-38  0  6.50011e-45  0  2.0071e-46 
0.85  9.76016e-39  2.49869e-37  7.39213e-40  3.56105e-38  9.61687e-39  2.49372e-37  7.28634e-40  3.49689e-38  0  1.26124e-44  0  3.89827e-46 
0.95  9.96368e-39  2.85282e-37  8.10298e-40  4.13575e-38  9.88833e-39  2.87809e-37  8.02571e-40  4.1075e-38  0  2.44492e-44  0  7.5647e-46 
1.05  1.01105e-38  3.29928e-37  8.80439e-40  4.838e-38  1.00341e-38  3.15671e-37  8.74288e-40  4.86364e-38  0  4.73472e-44  0  1.46657e-45 
1.15  1.01921e-38  3.54531e-37  9.50266e-40  5.62842e-38  1.01089e-38  3.52367e-37  9.40391e-40  5.53095e-38  0  9.15918e-44  0  2.8404e-45 
1.25  1.01951e-38  3.87744e-37  1.00707e-39  6.15107e-38  1.01644e-38  3.82543e-37  1.00092e-39  5.97462e-38  0  1.76979e-43  0  5.49532e-45 
1.35  1.02371e-38  4.15757e-37  1.05704e-39  6.82007e-38  1.01962e-38  4.12125e-37  1.05093e-39  6.80415e-38  0  3.41547e-43  0  1.06197e-44 
1.45  1.01817e-38  4.49777e-37  1.11479e-39  7.49628e-38  1.01852e-38  4.3835e-37  1.10716e-39  7.4451e-38  0  6.58274e-43  0  2.04974e-44 
1.55  1.01688e-38  4.77286e-37  1.16427e-39  8.54625e-38  1.01461e-38  4.81437e-37  1.148e-39  8.28565e-38  0  1.26691e-42  0  3.9511e-44 
1.65  1.01075e-38  5.11296e-37  1.20033e-39  9.1111e-38  1.0058e-38  5.22015e-37  1.19745e-39  8.87454e-38  0  2.43454e-42  0  7.60544e-44 
1.75  1.01961e-38  5.43571e-37  1.24659e-39  9.68394e-38  1.00578e-38  5.38531e-37  1.23765e-39  9.55766e-38  0  4.67051e-42  0  1.46174e-43 
1.85  1.00832e-38  5.88349e-37  1.26897e-39  1.06217e-37  1.01167e-38  5.80189e-37  1.26443e-39  1.03207e-37  0  8.9439e-42  0  2.80476e-43 
1.95  1.00118e-38  6.12502e-37  1.31019e-39  1.12967e-37  1.00758e-38  5.88845e-37  1.30207e-39  1.08125e-37  0  1.70936e-41  0  5.37211e-43 
2.05  9.99014e-39  6.18271e-37  1.33912e-39  1.20769e-37  1.00246e-38  6.21614e-37  1.33701e-39  1.20535e-37  0  3.25987e-41  0  1.02694e-42 
2.15  1.00476e-38  6.5912e-37  1.36926e-39  1.2561e-37  9.96902e-39  6.50875e-37  1.37567e-39  1.27948e-37  0  6.20203e-41  0  1.95891e-42 
2.25  9.93167e-39  7.04292e-37  1.40897e-39  1.35274e-37  9.94777e-39  7.12635e-37  1.40231e-39  1.36499e-37  0  1.17687e-40  0  3.7279e-42 
2.35  9.91989e-39  7.32124e-37  1.43064e-39  1.43277e-37  9.91151e-39  7.13072e-37  1.42682e-39  1.3578e-37  0  2.22666e-40  0  7.07594e-42 
2.45  9.85939e-39  7.57067e-37  1.46736e-39  1.49138e-37  9.90063e-39  7.65285e-37  1.44134e-39  1.49232e-37  0  4.19915e-40  0  1.33921e-41 
2.55  9.90629e-39  7.94166e-37  1.48545e-39  1.57906e-37  9.85423e-39  7.8561e-37  1.47211e-39  1.53028e-37  0  7.88999e-40  0  2.52649e-41 
2.65  9.78404e-39  8.09867e-37  1.51338e-39  1.61896e-37  9.79173e-39  8.3594e-37  1.49874e-39  1.68269e-37  0  1.47634e-39  0  4.74908e-41 
2.75  9.7758e-39  8.33547e-37  1.51112e-39  1.68531e-37  9.90884e-39  8.63819e-37  1.51641e-39  1.7902e-37  0  2.74935e-39  0  8.89038e-41 
2.85  9.7384e-39  8.84966e-37  1.5216e-39  1.79203e-37  9.76719e-39  8.5715e-37  1.52326e-39  1.71841e-37  0  5.09204e-39  0  1.65652e-40 
2.95  9.7666e-39  9.06372e-37  1.5607e-39  1.8854e-37  9.76541e-39  8.68808e-37  1.57095e-39  1.84345e-37  0  9.37078e-39  0  3.06993e-40 
3.05  9.71423e-39  9.20112e-37  1.5851e-39  1.93273e-37  9.64774e-39  8.93919e-37  1.55962e-39  1.88356e-37  4.47602e-42  1.71149e-38  0  5.65364e-40 
3.15  9.62897e-39  9.69171e-37  1.59722e-39  1.92418e-37  9.67451e-39  9.68263e-37  1.58753e-39  2.02876e-37  4.22723e-41  3.09767e-38  2.42826e-43  1.03348e-39 
3.25  9.71818e-39  1.00985e-36  1.61064e-39  2.06836e-37  9.61703e-39  9.92167e-37  1.59744e-39  2.14836e-37  1.38917e-40  7.30017e-38  2.13704e-42  1.87248e-39 
3.35  9.62752e-39  1.02836e-36  1.63134e-39  2.11195e-37  9.55358e-39  1.0177e-36  1.61756e-39  2.13826e-37  2.99641e-40  1.42198e-37  7.24265e-42  4.81184e-39 
3.45  9.67411e-39  1.09463e-36  1.62571e-39  2.17344e-37  9.63395e-39  1.01482e-36  1.66744e-39  2.24977e-37  5.34562e-40  2.2014e-37  1.57225e-41  1.02396e-38 
