210
    0.0250    0.000000
    0.0750    0.000000
    0.1250    0.000044
    0.1750    0.012711
    0.2250    0.033822
    0.2750    0.056838
    0.3250    0.080219
    0.3750    0.103789
    0.4250    0.127400
    0.4750    0.150234
    0.5250    0.173564
    0.5750    0.195703
    0.6250    0.217597
    0.6750    0.240567
    0.7250    0.260793
    0.7750    0.281624
    0.8250    0.301223
    0.8750    0.322070
    0.9250    0.339446
    0.9750    0.358824
    1.0250    0.376598
    1.0750    0.394057
    1.1250    0.409844
    1.1750    0.426527
    1.2250    0.440186
    1.2750    0.455704
    1.3250    0.468739
    1.3750    0.484522
    1.4250    0.497978
    1.4750    0.509766
    1.5250    0.523308
    1.5750    0.536590
    1.6250    0.547584
    1.6750    0.558527
    1.7250    0.568744
    1.7750    0.579290
    1.8250    0.589015
    1.8750    0.599698
    1.9250    0.609058
    1.9750    0.617286
    2.0250    0.626252
    2.0750    0.637697
    2.1250    0.644488
    2.1750    0.651693
    2.2250    0.659878
    2.2750    0.668062
    2.3250    0.676872
    2.3750    0.680796
    2.4250    0.688630
    2.4750    0.698035
    2.5250    0.703358
    2.5750    0.711440
    2.6250    0.715570
    2.6750    0.721069
    2.7250    0.729171
    2.7750    0.733656
    2.8250    0.742518
    2.8750    0.747764
    2.9250    0.749697
    2.9750    0.754231
    3.0250    0.759206
    3.0750    0.765844
    3.1250    0.771465
    3.1750    0.776370
    3.2250    0.777311
    3.2750    0.785852
    3.3250    0.789803
    3.3750    0.794116
    3.4250    0.799157
    3.4750    0.800906
    3.5250    0.807237
    3.5750    0.810771
    3.6250    0.809888
    3.6750    0.819731
    3.7250    0.818873
    3.7750    0.822754
    3.8250    0.827961
    3.8750    0.829090
    3.9250    0.834908
    3.9750    0.837506
    4.0250    0.842776
    4.0750    0.847007
    4.1250    0.851150
    4.1750    0.851129
    4.2250    0.854901
    4.2750    0.856612
    4.3250    0.856595
    4.3750    0.862307
    4.4250    0.863101
    4.4750    0.868165
    4.5250    0.875393
    4.5750    0.875086
    4.6250    0.873779
    4.6750    0.879635
    4.7250    0.879847
    4.7750    0.881084
    4.8250    0.887108
    4.8750    0.892667
    4.9250    0.888645
    4.9750    0.894499
    5.0250    0.893582
    5.0750    0.899719
    5.1250    0.896698
    5.1750    0.902787
    5.2250    0.901063
    5.2750    0.905560
    5.3250    0.911967
    5.3750    0.909259
    5.4250    0.909444
    5.4750    0.916155
    5.5250    0.917369
    5.5750    0.918448
    5.6250    0.914958
    5.6750    0.919139
    5.7250    0.924687
    5.7750    0.923617
    5.8250    0.925769
    5.8750    0.921319
    5.9250    0.930675
    5.9750    0.932709
    6.0250    0.932436
    6.0750    0.932834
    6.1250    0.927391
    6.1750    0.936720
    6.2250    0.941536
    6.2750    0.942767
    6.3250    0.942732
    6.3750    0.950028
    6.4250    0.946155
    6.4750    0.947925
    6.5250    0.947388
    6.5750    0.949645
    6.6250    0.951549
    6.6750    0.956441
    6.7250    0.950543
    6.7750    0.958749
    6.8250    0.954344
    6.8750    0.958735
    6.9250    0.959994
    6.9750    0.962120
    7.0250    0.963343
    7.0750    0.962414
    7.1250    0.962264
    7.1750    0.967044
    7.2250    0.962446
    7.2750    0.970107
    7.3250    0.970909
    7.3750    0.970343
    7.4250    0.974007
    7.4750    0.969448
    7.5250    0.972321
    7.5750    0.972499
    7.6250    0.977351
    7.6750    0.981672
    7.7250    0.975908
    7.7750    0.982655
    7.8250    0.983098
    7.8750    0.987847
    7.9250    0.988288
    7.9750    0.986288
    8.0250    0.987274
    8.0750    0.987818
    8.1250    0.988443
    8.1750    0.988161
    8.2250    0.990024
    8.2750    0.988532
    8.3250    0.992570
    8.3750    0.989617
    8.4250    0.985287
    8.4750    0.990729
    8.5250    0.994430
    8.5750    0.999864
    8.6250    0.991844
    8.6750    0.993767
    8.7250    0.999748
    8.7750    0.995877
    8.8250    0.992353
    8.8750    0.997137
    8.9250    1.001374
    8.9750    1.006813
    9.0250    0.999607
    9.0750    1.007974
    9.1250    1.004799
    9.1750    1.000907
    9.2250    1.007764
    9.2750    1.008574
    9.3250    0.999610
    9.3750    1.008921
    9.4250    1.005281
    9.4750    1.015312
    9.5250    1.011963
    9.5750    1.011903
    9.6250    1.006994
    9.6750    1.014142
    9.7250    1.012536
    9.7750    1.008513
    9.8250    1.003624
    9.8750    1.010397
    9.9250    1.022598
    9.9750    1.011089
   11.0000    1.018678
   12.0000    1.036268
   13.0000    1.044608
   14.0000    1.051565
   15.0000    1.054934
   16.0000    1.061373
   17.0000    1.072852
   18.0000    1.076503
   19.0000    1.084158
   20.0000    1.088234
