#PARAMSTART
#MA: 1.05
#RPA:          1
#RFG:            0
#BIND:           1
#RPAfp0in:     0.33
#RPAfp0ex:     0.45
#RPAf:         1
#RPAfstar:     2.13
#RPApilambda:  1200
#RPAcr0:       2
#RPArholambda: 2500
#RPAgp:        0.63
#RPAxmpi:      139.57
#RPAxmrho:     775.4
#RPAirel:      1
#Enubin:       0.1
#EBINDCORR:       1
#TABLESTART
0.05  6.11733e-42  1.43971e-40  8.69768e-43  4.59576e-41  0  0  0  0  0  0  0  0 
0.15  3.4754e-40  1.25613e-38  9.38986e-41  3.04564e-39  7.60318e-41  9.29222e-39  1.10636e-41  2.70289e-39  0  8.95602e-47  0  1.6551e-47 
0.25  1.55362e-39  2.49787e-38  3.48841e-40  6.04533e-39  1.14367e-39  1.85844e-38  2.67269e-40  5.40578e-39  0  1.7912e-46  0  3.3102e-47 
0.35  3.29979e-39  5.34039e-38  6.58484e-40  1.40589e-38  2.8913e-39  4.8493e-38  6.01241e-40  1.29517e-38  0  3.51844e-46  0  6.48152e-47 
0.45  4.94809e-39  8.6979e-38  9.76943e-40  2.58677e-38  4.61366e-39  7.9397e-38  9.30344e-40  2.39619e-38  0  6.90893e-46  0  1.26853e-46 
0.55  6.23574e-39  1.16925e-37  1.2945e-39  3.99556e-38  5.99356e-39  1.09342e-37  1.25181e-39  3.90042e-38  0  1.3562e-45  0  2.4815e-46 
0.65  7.24784e-39  1.47532e-37  1.61457e-39  5.57629e-38  7.00758e-39  1.44984e-37  1.56843e-39  5.48868e-38  0  2.66122e-45  0  4.8519e-46 
0.75  7.91257e-39  1.78236e-37  1.90676e-39  7.66851e-38  7.7233e-39  1.79711e-37  1.87476e-39  7.33034e-38  0  5.22008e-45  0  9.48159e-46 
0.85  8.32756e-39  2.10207e-37  2.19843e-39  9.63106e-38  8.24917e-39  2.07247e-37  2.17467e-39  9.12908e-38  0  1.02355e-44  0  1.85188e-45 
0.95  8.65165e-39  2.33367e-37  2.47723e-39  1.17689e-37  8.57035e-39  2.36666e-37  2.43865e-39  1.10463e-37  0  2.00615e-44  0  3.61487e-45 
1.05  8.85489e-39  2.68918e-37  2.73737e-39  1.39015e-37  8.77338e-39  2.68714e-37  2.71645e-39  1.35793e-37  0  3.93042e-44  0  7.05197e-45 
