#PARAMSTART
#MA: 1.05
#RPA:          1
#RFG:            0
#BIND:           1
#RPAfp0in:     0.33
#RPAfp0ex:     0.45
#RPAf:         1
#RPAfstar:     2.13
#RPApilambda:  1200
#RPAcr0:       2
#RPArholambda: 2500
#RPAgp:        0.63
#RPAxmpi:      139.57
#RPAxmrho:     775.4
#RPAirel:      1
#Enubin:       0.1
#EBINDCORR:       1
#TABLESTART
0.05  4.22177e-42  1.33459e-40  2.26869e-42  1.18628e-40  0  0  0  0  0  0  0  0 
0.15  3.03227e-40  1.27389e-38  1.2593e-40  2.10728e-39  6.79074e-41  9.59158e-39  2.02363e-41  3.31679e-39  0  1.91243e-46  0  8.29386e-47 
0.25  1.39778e-39  2.53444e-38  4.19587e-40  8.27267e-39  1.01773e-39  1.91832e-38  3.26894e-40  6.63358e-39  0  3.82485e-46  0  1.65877e-46 
0.35  3.05377e-39  5.5016e-38  7.64859e-40  1.80091e-38  2.67782e-39  4.93404e-38  7.01326e-40  1.64386e-38  0  7.45751e-46  0  3.20842e-46 
0.45  4.67846e-39  8.59132e-38  1.12182e-39  3.14829e-38  4.36769e-39  8.28985e-38  1.06676e-39  2.95751e-38  0  1.45306e-45  0  6.1986e-46 
0.55  5.97786e-39  1.21654e-37  1.46981e-39  4.87654e-38  5.74891e-39  1.18889e-37  1.4199e-39  4.70579e-38  0  2.82925e-45  0  1.19644e-45 
0.65  7.01035e-39  1.54239e-37  1.81575e-39  6.87964e-38  6.78442e-39  1.55012e-37  1.77228e-39  6.71169e-38  0  5.50474e-45  0  2.30706e-45 
0.75  7.70288e-39  1.90745e-37  2.1452e-39  8.71902e-38  7.52217e-39  1.88752e-37  2.10986e-39  8.6069e-38  0  1.0702e-44  0  4.44395e-45 
0.85  8.18172e-39  2.21882e-37  2.46877e-39  1.10817e-37  8.08361e-39  2.22888e-37  2.43048e-39  1.08979e-37  0  2.07889e-44  0  8.55052e-45 
0.95  8.46179e-39  2.54956e-37  2.77266e-39  1.36672e-37  8.40731e-39  2.59462e-37  2.73808e-39  1.35804e-37  0  4.03477e-44  0  1.64322e-44 
