1.00000e-02 0.00000e+00
2.00000e-02 0.00000e+00
3.00000e-02 0.00000e+00
4.00000e-02 0.00000e+00
5.00000e-02 0.00000e+00
6.00000e-02 0.00000e+00
7.00000e-02 0.00000e+00
8.00000e-02 0.00000e+00
9.00000e-02 0.00000e+00
1.00000e-01 0.00000e+00
1.10000e-01 0.00000e+00
1.20000e-01 0.00000e+00
1.30000e-01 0.00000e+00
1.40000e-01 0.00000e+00
1.50000e-01 0.00000e+00
1.60000e-01 0.00000e+00
1.70000e-01 0.00000e+00
1.80000e-01 0.00000e+00
1.90000e-01 0.00000e+00
2.00000e-01 0.00000e+00
2.10000e-01 0.00000e+00
2.20000e-01 0.00000e+00
2.30000e-01 0.00000e+00
2.40000e-01 0.00000e+00
2.50000e-01 0.00000e+00
2.60000e-01 0.00000e+00
2.70000e-01 0.00000e+00
2.80000e-01 0.00000e+00
2.90000e-01 0.00000e+00
3.00000e-01 0.00000e+00
3.10000e-01 0.00000e+00
3.20000e-01 0.00000e+00
3.30000e-01 0.00000e+00
3.40000e-01 0.00000e+00
3.50000e-01 0.00000e+00
3.60000e-01 0.00000e+00
3.70000e-01 0.00000e+00
3.80000e-01 0.00000e+00
3.90000e-01 0.00000e+00
4.00000e-01 0.00000e+00
4.10000e-01 0.00000e+00
4.20000e-01 0.00000e+00
4.30000e-01 0.00000e+00
4.40000e-01 0.00000e+00
4.50000e-01 0.00000e+00
4.60000e-01 0.00000e+00
4.70000e-01 0.00000e+00
4.80000e-01 0.00000e+00
4.90000e-01 0.00000e+00
5.00000e-01 0.00000e+00
5.10000e-01 0.00000e+00
5.20000e-01 0.00000e+00
5.30000e-01 0.00000e+00
5.40000e-01 0.00000e+00
5.50000e-01 0.00000e+00
5.60000e-01 0.00000e+00
5.70000e-01 0.00000e+00
5.80000e-01 0.00000e+00
5.90000e-01 0.00000e+00
6.00000e-01 0.00000e+00
6.10000e-01 0.00000e+00
6.20000e-01 0.00000e+00
6.30000e-01 0.00000e+00
6.40000e-01 0.00000e+00
6.50000e-01 0.00000e+00
6.60000e-01 0.00000e+00
6.70000e-01 0.00000e+00
6.80000e-01 0.00000e+00
6.90000e-01 0.00000e+00
7.00000e-01 0.00000e+00
7.10000e-01 0.00000e+00
7.20000e-01 0.00000e+00
7.30000e-01 0.00000e+00
7.40000e-01 0.00000e+00
7.50000e-01 0.00000e+00
7.60000e-01 0.00000e+00
7.70000e-01 0.00000e+00
7.80000e-01 0.00000e+00
7.90000e-01 0.00000e+00
8.00000e-01 0.00000e+00
8.10000e-01 0.00000e+00
8.20000e-01 0.00000e+00
8.30000e-01 0.00000e+00
8.40000e-01 0.00000e+00
8.50000e-01 0.00000e+00
8.60000e-01 0.00000e+00
8.70000e-01 0.00000e+00
8.80000e-01 0.00000e+00
8.90000e-01 0.00000e+00
9.00000e-01 0.00000e+00
9.10000e-01 0.00000e+00
9.20000e-01 0.00000e+00
9.30000e-01 0.00000e+00
9.40000e-01 0.00000e+00
9.50000e-01 0.00000e+00
9.60000e-01 0.00000e+00
9.70000e-01 0.00000e+00
9.80000e-01 0.00000e+00
9.90000e-01 0.00000e+00
1.00000e+00 0.00000e+00
1.10000e+00 0.00000e+00
1.20000e+00 0.00000e+00
1.30000e+00 0.00000e+00
1.40000e+00 0.00000e+00
1.50000e+00 0.00000e+00
1.60000e+00 0.00000e+00
1.70000e+00 0.00000e+00
1.80000e+00 0.00000e+00
1.90000e+00 0.00000e+00
2.00000e+00 8.35420e-09
2.10000e+00 2.96473e-08
2.20000e+00 7.31117e-08
2.30000e+00 1.55924e-07
2.40000e+00 3.03086e-07
2.50000e+00 5.50726e-07
2.60000e+00 9.48757e-07
2.70000e+00 1.56400e-06
2.80000e+00 2.48299e-06
2.90000e+00 3.81420e-06
3.00000e+00 5.69135e-06
3.10000e+00 8.27457e-06
3.20000e+00 1.17524e-05
3.30000e+00 1.63434e-05
3.40000e+00 2.22948e-05
3.50000e+00 2.98868e-05
3.60000e+00 3.94260e-05
3.70000e+00 5.12533e-05
3.80000e+00 6.57276e-05
3.90000e+00 8.32512e-05
4.00000e+00 1.04237e-04
4.10000e+00 1.29123e-04
4.20000e+00 1.58368e-04
4.30000e+00 1.92451e-04
4.40000e+00 2.31851e-04
4.50000e+00 2.77090e-04
4.60000e+00 3.28658e-04
4.70000e+00 3.87092e-04
4.80000e+00 4.52880e-04
4.90000e+00 5.26560e-04
5.00000e+00 6.08652e-04
5.10000e+00 6.99603e-04
5.20000e+00 7.99970e-04
5.30000e+00 9.10265e-04
5.40000e+00 1.03084e-03
5.50000e+00 1.16231e-03
5.60000e+00 1.30502e-03
5.70000e+00 1.45942e-03
5.80000e+00 1.62581e-03
5.90000e+00 1.80471e-03
6.00000e+00 1.99641e-03
6.10000e+00 2.20136e-03
6.20000e+00 2.41975e-03
6.30000e+00 2.65185e-03
6.40000e+00 2.89802e-03
6.50000e+00 3.15832e-03
6.60000e+00 3.43338e-03
6.70000e+00 3.72293e-03
6.80000e+00 4.02717e-03
6.90000e+00 4.34676e-03
7.00000e+00 4.68158e-03
7.10000e+00 5.03137e-03
7.20000e+00 5.39677e-03
7.30000e+00 5.77746e-03
7.40000e+00 6.17333e-03
7.50000e+00 6.58569e-03
7.60000e+00 7.01295e-03
7.70000e+00 7.45562e-03
7.80000e+00 7.91370e-03
7.90000e+00 8.38736e-03
8.00000e+00 8.87657e-03
8.10000e+00 9.38124e-03
8.20000e+00 9.90095e-03
8.30000e+00 1.04356e-02
8.40000e+00 1.09858e-02
8.50000e+00 1.15504e-02
8.60000e+00 1.21305e-02
8.70000e+00 1.27248e-02
8.80000e+00 1.33342e-02
8.90000e+00 1.39578e-02
9.00000e+00 1.45954e-02
9.10000e+00 1.52476e-02
9.20000e+00 1.59135e-02
9.30000e+00 1.65934e-02
9.40000e+00 1.72861e-02
9.50000e+00 1.79932e-02
9.60000e+00 1.87136e-02
9.70000e+00 1.94461e-02
9.80000e+00 2.01920e-02
