1.00000e-02 0.00000e+00
2.00000e-02 0.00000e+00
3.00000e-02 0.00000e+00
4.00000e-02 0.00000e+00
5.00000e-02 0.00000e+00
6.00000e-02 0.00000e+00
7.00000e-02 0.00000e+00
8.00000e-02 0.00000e+00
9.00000e-02 0.00000e+00
1.00000e-01 0.00000e+00
1.10000e-01 0.00000e+00
1.20000e-01 0.00000e+00
1.30000e-01 0.00000e+00
1.40000e-01 0.00000e+00
1.50000e-01 0.00000e+00
1.60000e-01 0.00000e+00
1.70000e-01 0.00000e+00
1.80000e-01 0.00000e+00
1.90000e-01 0.00000e+00
2.00000e-01 0.00000e+00
2.10000e-01 0.00000e+00
2.20000e-01 0.00000e+00
2.30000e-01 0.00000e+00
2.40000e-01 0.00000e+00
2.50000e-01 0.00000e+00
2.60000e-01 0.00000e+00
2.70000e-01 0.00000e+00
2.80000e-01 0.00000e+00
2.90000e-01 0.00000e+00
3.00000e-01 0.00000e+00
3.10000e-01 0.00000e+00
3.20000e-01 1.04999e-02
3.30000e-01 1.35539e-02
3.40000e-01 1.69846e-02
3.50000e-01 2.07814e-02
3.60000e-01 2.49339e-02
3.70000e-01 2.94296e-02
3.80000e-01 3.40089e-02
3.90000e-01 3.84062e-02
4.00000e-01 4.27033e-02
4.10000e-01 4.69679e-02
4.20000e-01 5.12463e-02
4.30000e-01 5.55801e-02
4.40000e-01 5.99972e-02
4.50000e-01 6.44977e-02
4.60000e-01 6.90274e-02
4.70000e-01 7.35801e-02
4.80000e-01 7.81493e-02
4.90000e-01 8.27256e-02
5.00000e-01 8.72946e-02
5.10000e-01 9.17908e-02
5.20000e-01 9.61985e-02
5.30000e-01 1.00513e-01
5.40000e-01 1.04710e-01
5.50000e-01 1.08811e-01
5.60000e-01 1.12896e-01
5.70000e-01 1.16977e-01
5.80000e-01 1.21063e-01
5.90000e-01 1.25169e-01
6.00000e-01 1.29296e-01
6.10000e-01 1.33461e-01
6.20000e-01 1.37673e-01
6.30000e-01 1.41940e-01
6.40000e-01 1.46278e-01
6.50000e-01 1.50694e-01
6.60000e-01 1.55194e-01
6.70000e-01 1.59718e-01
6.80000e-01 1.64237e-01
6.90000e-01 1.68743e-01
7.00000e-01 1.73232e-01
7.10000e-01 1.77696e-01
7.20000e-01 1.82140e-01
7.30000e-01 1.86543e-01
7.40000e-01 1.90915e-01
7.50000e-01 1.95242e-01
7.60000e-01 1.99525e-01
7.70000e-01 2.03757e-01
7.80000e-01 2.07936e-01
7.90000e-01 2.12054e-01
8.00000e-01 2.16124e-01
8.10000e-01 2.20125e-01
8.20000e-01 2.24063e-01
8.30000e-01 2.27954e-01
8.40000e-01 2.31798e-01
8.50000e-01 2.35601e-01
8.60000e-01 2.39341e-01
8.70000e-01 2.43044e-01
8.80000e-01 2.46705e-01
8.90000e-01 2.50326e-01
9.00000e-01 2.53899e-01
9.10000e-01 2.57424e-01
9.20000e-01 2.60914e-01
9.30000e-01 2.64362e-01
9.40000e-01 2.67765e-01
9.50000e-01 2.71127e-01
9.60000e-01 2.74436e-01
9.70000e-01 2.77705e-01
9.80000e-01 2.80928e-01
9.90000e-01 2.84121e-01
1.00000e+00 2.87281e-01
1.10000e+00 3.16754e-01
1.20000e+00 3.43164e-01
1.30000e+00 3.67233e-01
1.40000e+00 3.89302e-01
1.50000e+00 4.09627e-01
1.60000e+00 4.28654e-01
1.70000e+00 4.46548e-01
1.80000e+00 4.63491e-01
1.90000e+00 4.79586e-01
2.00000e+00 4.95014e-01
2.10000e+00 5.09766e-01
2.20000e+00 5.23924e-01
2.30000e+00 5.37575e-01
2.40000e+00 5.50728e-01
2.50000e+00 5.63419e-01
2.60000e+00 5.75730e-01
2.70000e+00 5.87767e-01
2.80000e+00 5.99369e-01
2.90000e+00 6.10653e-01
3.00000e+00 6.21846e-01
3.10000e+00 6.32688e-01
3.20000e+00 6.43229e-01
3.30000e+00 6.53594e-01
3.40000e+00 6.63745e-01
3.50000e+00 6.73583e-01
3.60000e+00 6.83166e-01
3.70000e+00 6.92686e-01
3.80000e+00 7.02034e-01
3.90000e+00 7.11131e-01
4.00000e+00 7.19948e-01
4.10000e+00 7.28610e-01
4.20000e+00 7.37064e-01
4.30000e+00 7.45440e-01
4.40000e+00 7.53610e-01
4.50000e+00 7.61646e-01
4.60000e+00 7.69471e-01
4.70000e+00 7.77130e-01
4.80000e+00 7.84644e-01
4.90000e+00 7.92006e-01
5.00000e+00 7.99190e-01
5.10000e+00 8.06284e-01
5.20000e+00 8.13289e-01
5.30000e+00 8.20081e-01
5.40000e+00 8.26730e-01
5.50000e+00 8.33221e-01
5.60000e+00 8.39610e-01
5.70000e+00 8.45938e-01
5.80000e+00 8.52202e-01
5.90000e+00 8.58286e-01
6.00000e+00 8.64251e-01
6.10000e+00 8.70069e-01
6.20000e+00 8.75786e-01
6.30000e+00 8.81506e-01
6.40000e+00 8.87092e-01
6.50000e+00 8.92576e-01
6.60000e+00 8.97910e-01
6.70000e+00 9.03139e-01
6.80000e+00 9.08284e-01
6.90000e+00 9.13305e-01
7.00000e+00 9.18260e-01
7.10000e+00 9.23167e-01
7.20000e+00 9.28016e-01
7.30000e+00 9.32805e-01
7.40000e+00 9.37517e-01
7.50000e+00 9.42130e-01
7.60000e+00 9.46639e-01
7.70000e+00 9.51079e-01
7.80000e+00 9.55479e-01
7.90000e+00 9.59773e-01
8.00000e+00 9.64001e-01
8.10000e+00 9.01360e-01
8.20000e+00 9.05380e-01
8.30000e+00 9.09353e-01
8.40000e+00 9.13331e-01
8.50000e+00 9.17264e-01
8.60000e+00 9.21096e-01
8.70000e+00 9.24877e-01
8.80000e+00 9.28624e-01
8.90000e+00 9.32261e-01
9.00000e+00 9.35900e-01
9.10000e+00 9.39449e-01
9.20000e+00 1.01056e+00
9.30000e+00 1.01410e+00
9.40000e+00 1.01758e+00
9.50000e+00 1.02103e+00
9.60000e+00 1.02430e+00
9.70000e+00 1.02781e+00
9.80000e+00 1.03115e+00
