125
    2.7000    1.571216
    2.8000    2.100591
    2.9000    2.643349
    3.0000    3.140327
    3.1000    3.721843
    3.2000    3.963429
    3.3000    5.256327
    3.4000    5.922718
    3.5000    6.408675
    3.6000    7.256562
    3.7000    8.375921
    3.8000    9.182632
    3.9000    9.352100
    4.0000   10.439670
    4.1000   11.548676
    4.2000   12.418710
    4.3000   13.261131
    4.4000   14.171486
    4.5000   15.317133
    4.6000   15.909457
    4.7000   16.388688
    4.8000   17.519927
    4.9000   18.442015
    5.0000   19.518702
    5.1000   20.352544
    5.2000   20.373626
    5.3000   23.303748
    5.4000   23.501408
    5.5000   23.285583
    5.6000   24.005197
    5.7000   24.926702
    5.8000   26.530516
    5.9000   26.045762
    6.0000   27.146578
    6.1000   29.667131
    6.2000   31.749716
    6.3000   30.061203
    6.4000   32.668994
    6.5000   33.166080
    6.6000   33.811064
    6.7000   34.856691
    6.8000   35.408454
    6.9000   37.316936
    7.0000   36.373109
    7.1000   37.844443
    7.2000   40.920621
    7.3000   38.857379
    7.4000   40.799969
    7.5000   43.398850
    7.6000   42.069546
    7.7000   44.435968
    7.8000   44.951854
    7.9000   48.040802
    8.0000   48.193945
    8.1000   50.884232
    8.2000   48.664926
    8.3000   49.861689
    8.4000   48.823077
    8.5000   53.605960
    8.6000   54.391991
    8.7000   57.040067
    8.8000   55.780268
    8.9000   58.749861
    9.0000   58.398175
    9.1000   57.308622
    9.2000   59.538981
    9.3000   58.926617
    9.4000   59.246844
    9.5000   63.349642
    9.6000   67.159709
    9.7000   65.405865
    9.8000   68.196221
    9.9000   63.341844
   10.0000   70.479957
   10.0000   67.526682
   11.0000   79.504444
   12.0000   89.822643
   13.0000   98.540167
   14.0000  111.657429
   15.0000  121.369722
   16.0000  129.497718
   17.0000  138.988929
   18.0000  137.499142
   19.0000  156.570690
   20.0000  163.053163
   21.0000  185.494472
   22.0000  187.609352
   23.0000  191.171717
   24.0000  217.145075
   25.0000  219.642248
   26.0000  258.100321
   27.0000  257.736662
   28.0000  247.853431
   29.0000  239.684796
   30.0000  256.119427
   31.0000  287.830698
   32.0000  281.084640
   33.0000  305.199647
   34.0000  315.770138
   35.0000  327.035447
   36.0000  326.204632
   37.0000  348.209104
   38.0000  347.203923
   39.0000  323.057137
   40.0000  361.170144
   41.0000  373.692542
   42.0000  401.955609
   43.0000  346.485735
   44.0000  425.465931
   45.0000  410.413168
   46.0000  410.847134
   47.0000  458.477517
   48.0000  457.806892
   49.0000  461.019311
   50.0000  446.845585
   51.0000  439.700965
   52.0000  525.989863
   53.0000  464.379068
   54.0000  532.810865
   55.0000  502.587821
   56.0000  530.411360
   57.0000  544.611370
   58.0000  529.579603
   59.0000  510.098998
   60.0000  486.990631
