200
    0.0250    0.000101    0.000108
    0.0750    0.009136    0.009943
    0.1250    0.031926    0.036525
    0.1750    0.063414    0.075462
    0.2250    0.096085    0.118060
    0.2750    0.126670    0.165027
    0.3250    0.164263    0.234743
    0.3750    0.210481    0.320485
    0.4250    0.266472    0.421051
    0.4750    0.334101    0.524533
    0.5250    0.401221    0.631050
    0.5750    0.476465    0.742841
    0.6250    0.552709    0.874593
    0.6750    0.629851    1.030630
    0.7250    0.713203    1.114949
    0.7750    0.813263    1.225865
    0.8250    0.856376    1.439867
    0.8750    0.936865    1.540996
    0.9250    1.038027    1.579095
    0.9750    1.138903    1.807713
    1.0250    1.195798    1.931195
    1.0750    1.262166    1.985866
    1.1250    1.413292    2.274526
    1.1750    1.430400    2.260846
    1.2250    1.563350    2.403743
    1.2750    1.581820    2.512628
    1.3250    1.688805    2.726016
    1.3750    1.801632    2.718645
    1.4250    1.914243    2.929014
    1.4750    1.943920    3.014077
    1.5250    1.964406    3.216805
    1.5750    2.216021    3.368706
    1.6250    2.149771    3.643295
    1.6750    2.202379    3.786831
    1.7250    2.300774    3.762926
    1.7750    2.458749    3.763949
    1.8250    2.593382    3.856417
    1.8750    2.490443    4.137411
    1.9250    2.720537    4.134971
    1.9750    2.785753    4.324998
    2.0250    2.836469    4.658308
    2.0750    2.986878    4.771913
    2.1250    3.077053    5.026408
    2.1750    3.166954    4.962648
    2.2250    3.235813    5.144901
    2.2750    3.163164    5.311089
    2.3250    3.406229    5.646890
    2.3750    3.657781    5.419941
    2.4250    3.414946    5.708666
    2.4750    3.627689    5.997551
    2.5250    3.796833    5.704214
    2.5750    4.016976    6.009000
    2.6250    3.793423    6.081990
    2.6750    3.979335    6.515526
    2.7250    4.096953    6.738665
    2.7750    4.147917    6.870618
    2.8250    4.222767    6.664480
    2.8750    4.220334    6.999025
    2.9250    4.406811    6.906146
    2.9750    4.611397    7.066876
    3.0250    4.391221    7.237056
    3.0750    4.667469    7.020028
    3.1250    4.910509    7.113447
    3.1750    4.677959    7.622740
    3.2250    5.096919    7.754716
    3.2750    4.710470    7.818760
    3.3250    4.762386    8.178842
    3.3750    4.937755    8.367231
    3.4250    5.392642    7.883022
    3.4750    5.220799    8.748995
    3.5250    5.419753    8.344095
    3.5750    5.220180    9.169787
    3.6250    5.596369    8.418243
    3.6750    5.447834    9.171662
    3.7250    5.542048    9.518967
    3.7750    5.772177    8.433915
    3.8250    5.720407    9.204542
    3.8750    5.774453    9.284141
    3.9250    6.144687    9.407780
    3.9750    5.855218    9.830497
    4.0250    6.281725    9.103168
    4.0750    6.347932    9.777105
    4.1250    6.388390   10.398863
    4.1750    6.070504   10.278507
    4.2250    6.685282    9.778706
    4.2750    6.417362   10.263569
    4.3250    6.630834   10.849968
    4.3750    6.683703   10.178956
    4.4250    7.291972   10.430996
    4.4750    7.336008   10.763171
    4.5250    7.239857   11.078365
    4.5750    7.295733   11.624238
    4.6250    7.318702   11.131057
    4.6750    6.922207   10.616169
    4.7250    7.305597   11.424111
    4.7750    7.722648   12.448363
    4.8250    8.037187   11.745941
    4.8750    7.192447   12.196773
    4.9250    8.102448   11.792601
    4.9750    7.736752   11.909790
    5.0250    7.915032   13.017192
    5.0750    8.252095   12.335581
    5.1250    8.359115   13.597662
    5.1750    8.209205   13.895741
    5.2250    7.991381   12.309034
    5.2750    8.270346   12.844121
    5.3250    8.431962   12.746310
    5.3750    8.298511   13.626136
    5.4250    8.818723   12.971599
    5.4750    8.577665   13.858294
    5.5250    8.857685   13.548066
    5.5750    9.180311   13.219685
    5.6250    8.953275   13.713159
    5.6750    8.690927   13.283801
    5.7250    8.562679   13.129263
    5.7750    8.721722   12.511707
    5.8250    9.275214   14.385551
    5.8750    9.507074   15.094533
    5.9250    8.810233   13.934862
    5.9750    8.922486   14.327167
    6.0250   10.111294   15.382387
    6.0750    9.003022   14.678369
    6.1250    9.946758   15.240653
    6.1750    9.645616   14.652314
    6.2250    9.952006   16.728535
    6.2750   10.019467   14.739538
    6.3250    9.960821   14.592846
    6.3750    9.992423   16.124980
    6.4250   10.212331   16.982699
    6.4750   10.361922   17.130137
    6.5250   10.467553   15.515166
    6.5750   10.908469   15.817194
    6.6250    9.996200   17.277793
    6.6750   11.562036   17.673918
    6.7250   11.048611   17.332222
    6.7750   10.211859   18.371459
    6.8250   11.392313   17.525397
    6.8750   10.818271   16.835597
    6.9250   11.502898   17.720102
    6.9750   10.986524   17.618120
    7.0250   11.867545   17.787298
    7.0750   10.737957   18.133463
    7.1250   11.637795   16.885359
    7.1750   11.598884   17.341024
    7.2250   11.573326   16.860316
    7.2750   11.593277   17.844062
    7.3250   11.803421   18.857731
    7.3750   12.019379   17.373456
    7.4250   12.015988   16.080957
    7.4750   11.881824   19.548572
    7.5250   12.868475   19.065919
    7.5750   11.503083   18.425023
    7.6250   12.464396   17.622077
    7.6750   11.929281   20.078830
    7.7250   11.614830   19.035686
    7.7750   12.717176   20.110737
    7.8250   11.689741   19.309174
    7.8750   11.945651   18.605174
    7.9250   12.569943   20.392312
    7.9750   13.165931   22.411915
    8.0250   11.948998   21.322899
    8.0750   12.287675   20.599864
    8.1250   12.039026   20.158362
    8.1750   12.537394   22.137492
    8.2250   13.033668   19.963098
    8.2750   14.115821   21.327472
    8.3250   14.042257   20.630597
    8.3750   13.277976   20.974083
    8.4250   13.680723   21.600731
    8.4750   13.557029   21.365874
    8.5250   13.109775   20.837148
    8.5750   12.576145   21.166353
    8.6250   13.853947   23.516320
    8.6750   14.341584   21.126249
    8.7250   13.777402   22.522504
    8.7750   13.324663   20.629674
    8.8250   14.334183   22.224576
    8.8750   14.326664   23.373787
    8.9250   13.464316   24.213714
    8.9750   14.391470   21.353166
    9.0250   15.730313   22.775558
    9.0750   15.326377   21.955871
    9.1250   13.590592   20.464852
    9.1750   13.493926   24.406409
    9.2250   13.946810   24.042498
    9.2750   14.042333   21.491009
    9.3250   14.280274   23.433760
    9.3750   16.383513   23.739148
    9.4250   14.755538   22.650322
    9.4750   16.763089   22.572012
    9.5250   15.837305   23.900864
    9.5750   14.955505   24.918764
    9.6250   15.524750   24.344184
    9.6750   15.590939   23.011019
    9.7250   14.697991   24.794830
    9.7750   14.627882   24.579114
    9.8250   16.395221   23.294462
    9.8750   15.123572   25.862424
    9.9250   15.522508   25.613845
    9.9750   17.380721   24.819274
