200
    0.0250    0.000001    0.000001
    0.0750    0.000636    0.000576
    0.1250    0.004835    0.004497
    0.1750    0.014839    0.014043
    0.2250    0.030297    0.029131
    0.2750    0.049072    0.047477
    0.3250    0.068509    0.066586
    0.3750    0.086646    0.085032
    0.4250    0.103379    0.101472
    0.4750    0.118049    0.116126
    0.5250    0.131001    0.129281
    0.5750    0.142759    0.140436
    0.6250    0.152334    0.150507
    0.6750    0.161199    0.158758
    0.7250    0.168166    0.166358
    0.7750    0.174565    0.172908
    0.8250    0.180324    0.177882
    0.8750    0.184684    0.183747
    0.9250    0.188911    0.187223
    0.9750    0.192725    0.190746
    1.0250    0.195532    0.194268
    1.0750    0.197879    0.197119
    1.1250    0.200893    0.198751
    1.1750    0.202352    0.201275
    1.2250    0.204047    0.202670
    1.2750    0.206122    0.204562
    1.3250    0.207269    0.205790
    1.3750    0.208657    0.206116
    1.4250    0.209763    0.207890
    1.4750    0.210319    0.209330
    1.5250    0.211611    0.209826
    1.5750    0.211793    0.210652
    1.6250    0.212107    0.210768
    1.6750    0.213279    0.210692
    1.7250    0.213981    0.212406
    1.7750    0.214232    0.212979
    1.8250    0.214423    0.212793
    1.8750    0.214467    0.213179
    1.9250    0.215257    0.213143
    1.9750    0.215025    0.213790
    2.0250    0.215960    0.214506
    2.0750    0.215954    0.215398
    2.1250    0.216007    0.215205
    2.1750    0.216713    0.215388
    2.2250    0.216563    0.215369
    2.2750    0.217339    0.214633
    2.3250    0.216510    0.214852
    2.3750    0.217064    0.215365
    2.4250    0.216428    0.214979
    2.4750    0.217468    0.216011
    2.5250    0.216269    0.215965
    2.5750    0.217855    0.215687
    2.6250    0.217973    0.215505
    2.6750    0.216687    0.216529
    2.7250    0.217902    0.216615
    2.7750    0.216145    0.217444
    2.8250    0.217656    0.215792
    2.8750    0.216669    0.216362
    2.9250    0.216948    0.216144
    2.9750    0.218126    0.216529
    3.0250    0.217557    0.216480
    3.0750    0.217528    0.215767
    3.1250    0.218196    0.216659
    3.1750    0.217040    0.215691
    3.2250    0.216651    0.216429
    3.2750    0.217780    0.216816
    3.3250    0.217367    0.216335
    3.3750    0.217475    0.216540
    3.4250    0.217956    0.214875
    3.4750    0.216254    0.215876
    3.5250    0.218271    0.215762
    3.5750    0.216826    0.216225
    3.6250    0.217306    0.216056
