210
    0.0250    0.000000
    0.0750    0.000000
    0.1250    0.000821
    0.1750    0.035850
    0.2250    0.113670
    0.2750    0.218951
    0.3250    0.332958
    0.3750    0.443883
    0.4250    0.545862
    0.4750    0.637778
    0.5250    0.717832
    0.5750    0.787955
    0.6250    0.848391
    0.6750    0.902007
    0.7250    0.945599
    0.7750    0.984132
    0.8250    1.017810
    0.8750    1.045271
    0.9250    1.070132
    0.9750    1.090721
    1.0250    1.108760
    1.0750    1.123662
    1.1250    1.135988
    1.1750    1.149228
    1.2250    1.157022
    1.2750    1.164136
    1.3250    1.170445
    1.3750    1.175271
    1.4250    1.182563
    1.4750    1.187957
    1.5250    1.191257
    1.5750    1.192143
    1.6250    1.196400
    1.6750    1.198464
    1.7250    1.199111
    1.7750    1.201021
    1.8250    1.201290
    1.8750    1.203369
    1.9250    1.201779
    1.9750    1.202202
    2.0250    1.201925
    2.0750    1.200715
    2.1250    1.204590
    2.1750    1.203165
    2.2250    1.203791
    2.2750    1.201724
    2.3250    1.204172
    2.3750    1.203450
    2.4250    1.200251
    2.4750    1.202671
    2.5250    1.201663
    2.5750    1.204952
    2.6250    1.202088
    2.6750    1.198789
    2.7250    1.200924
    2.7750    1.198646
    2.8250    1.198523
    2.8750    1.196163
    2.9250    1.202398
    2.9750    1.195181
    3.0250    1.197946
    3.0750    1.191837
    3.1250    1.196279
    3.1750    1.193950
    3.2250    1.196886
    3.2750    1.188071
    3.3250    1.193910
    3.3750    1.190553
    3.4250    1.191403
    3.4750    1.193391
    3.5250    1.188078
    3.5750    1.189114
    3.6250    1.187247
    3.6750    1.188750
    3.7250    1.180934
    3.7750    1.185507
    3.8250    1.184901
    3.8750    1.182123
    3.9250    1.186049
    3.9750    1.186137
    4.0250    1.181878
    4.0750    1.186245
    4.1250    1.181093
    4.1750    1.180181
    4.2250    1.181381
    4.2750    1.178730
    4.3250    1.180111
    4.3750    1.178353
    4.4250    1.178676
    4.4750    1.179962
    4.5250    1.177126
    4.5750    1.178195
    4.6250    1.179745
    4.6750    1.173374
    4.7250    1.174945
    4.7750    1.176690
    4.8250    1.174361
    4.8750    1.176710
    4.9250    1.178037
    4.9750    1.171228
    5.0250    1.176154
    5.0750    1.172573
    5.1250    1.172753
    5.1750    1.179948
    5.2250    1.171861
    5.2750    1.169163
    5.3250    1.176113
    5.3750    1.173621
    5.4250    1.172033
    5.4750    1.168767
    5.5250    1.167525
    5.5750    1.167256
    5.6250    1.164899
    5.6750    1.170543
    5.7250    1.163408
    5.7750    1.169247
    5.8250    1.160652
    5.8750    1.170369
    5.9250    1.162006
    5.9750    1.158396
    6.0250    1.163282
    6.0750    1.167508
    6.1250    1.166456
    6.1750    1.167697
    6.2250    1.157655
    6.2750    1.162785
    6.3250    1.165072
    6.3750    1.163069
    6.4250    1.160934
    6.4750    1.166371
    6.5250    1.166479
    6.5750    1.169435
    6.6250    1.159657
    6.6750    1.164906
    6.7250    1.156911
    6.7750    1.163751
    6.8250    1.163276
    6.8750    1.160477
    6.9250    1.159666
    6.9750    1.163989
    7.0250    1.165312
    7.0750    1.160729
    7.1250    1.162125
    7.1750    1.165236
    7.2250    1.161070
    7.2750    1.161204
    7.3250    1.159582
    7.3750    1.162325
    7.4250    1.158707
    7.4750    1.162041
    7.5250    1.153971
    7.5750    1.152281
    7.6250    1.156757
    7.6750    1.161163
    7.7250    1.161174
    7.7750    1.155100
    7.8250    1.155380
    7.8750    1.158269
    7.9250    1.161993
    7.9750    1.160205
    8.0250    1.148060
    8.0750    1.157927
    8.1250    1.156475
    8.1750    1.157786
    8.2250    1.155158
    8.2750    1.154346
    8.3250    1.154302
    8.3750    1.153757
    8.4250    1.153312
    8.4750    1.156281
    8.5250    1.154794
    8.5750    1.155118
    8.6250    1.148953
    8.6750    1.156763
    8.7250    1.156801
    8.7750    1.155482
    8.8250    1.145297
    8.8750    1.159395
    8.9250    1.152729
    8.9750    1.153430
    9.0250    1.154705
    9.0750    1.147444
    9.1250    1.143910
    9.1750    1.152246
    9.2250    1.162459
    9.2750    1.156983
    9.3250    1.150585
    9.3750    1.148905
    9.4250    1.152931
    9.4750    1.160866
    9.5250    1.154631
    9.5750    1.150593
    9.6250    1.155381
    9.6750    1.154288
    9.7250    1.154187
    9.7750    1.149488
    9.8250    1.148880
    9.8750    1.149825
    9.9250    1.150518
    9.9750    1.149614
   11.0000    1.155143
   12.0000    1.150125
   13.0000    1.146891
   14.0000    1.141938
   15.0000    1.145410
   16.0000    1.141994
   17.0000    1.149567
   18.0000    1.140136
   19.0000    1.140411
   20.0000    1.142470
