125
    2.7000    0.000065
    2.8000    0.000260
    2.9000    0.000699
    3.0000    0.001587
    3.1000    0.002997
    3.2000    0.005172
    3.3000    0.008403
    3.4000    0.013221
    3.5000    0.019557
    3.6000    0.027919
    3.7000    0.037977
    3.8000    0.049543
    3.9000    0.062289
    4.0000    0.075943
    4.1000    0.090073
    4.2000    0.104574
    4.3000    0.120100
    4.4000    0.134895
    4.5000    0.150495
    4.6000    0.165620
    4.7000    0.180947
    4.8000    0.195564
    4.9000    0.210549
    5.0000    0.225481
    5.1000    0.240340
    5.2000    0.254078
    5.3000    0.269087
    5.4000    0.283650
    5.5000    0.297422
    5.6000    0.310211
    5.7000    0.322253
    5.8000    0.334943
    5.9000    0.348721
    6.0000    0.361715
    6.1000    0.373931
    6.2000    0.384380
    6.3000    0.396452
    6.4000    0.407066
    6.5000    0.417097
    6.6000    0.430433
    6.7000    0.441310
    6.8000    0.450496
    6.9000    0.459474
    7.0000    0.472099
    7.1000    0.479634
    7.2000    0.491161
    7.3000    0.500408
    7.4000    0.505820
    7.5000    0.516175
    7.6000    0.524037
    7.7000    0.532400
    7.8000    0.540788
    7.9000    0.549784
    8.0000    0.558695
    8.1000    0.565881
    8.2000    0.573240
    8.3000    0.579422
    8.4000    0.586053
    8.5000    0.591561
    8.6000    0.605313
    8.7000    0.606540
    8.8000    0.616127
    8.9000    0.618458
    9.0000    0.629441
    9.1000    0.634183
    9.2000    0.636114
    9.3000    0.643040
    9.4000    0.653206
    9.5000    0.655278
    9.6000    0.659525
    9.7000    0.666609
    9.8000    0.674352
    9.9000    0.681734
   10.0000    0.687487
   10.0000    0.684725
   11.0000    0.734052
   12.0000    0.766605
   13.0000    0.799466
   14.0000    0.827991
   15.0000    0.857342
   16.0000    0.876485
   17.0000    0.892177
   18.0000    0.900549
   19.0000    0.923538
   20.0000    0.936686
   21.0000    0.949778
   22.0000    0.956325
   23.0000    0.964576
   24.0000    0.972809
   25.0000    0.975681
   26.0000    0.987195
   27.0000    0.986964
   28.0000    0.998745
   29.0000    1.014063
   30.0000    1.008223
   31.0000    1.007118
   32.0000    1.016679
   33.0000    1.020180
   34.0000    1.023477
   35.0000    1.036269
   36.0000    1.044956
   37.0000    1.038933
   38.0000    1.038423
   39.0000    1.045999
   40.0000    1.034342
   41.0000    1.041521
   42.0000    1.050778
   43.0000    1.066539
   44.0000    1.063175
   45.0000    1.049275
   46.0000    1.053391
   47.0000    1.073681
   48.0000    1.062869
   49.0000    1.053143
   50.0000    1.070753
   51.0000    1.071236
   52.0000    1.089904
   53.0000    1.082918
   54.0000    1.061375
   55.0000    1.079506
   56.0000    1.066588
   57.0000    1.063751
   58.0000    1.080265
   59.0000    1.088577
   60.0000    1.083804
