 12    0.025000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
 12    0.075000      0.0245      0.0329      0.0374      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
 12    0.125000      0.1384      0.1574      0.1662      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
 12    0.175000      0.3240      0.3510      0.3644      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
 12    0.225000      0.5281      0.5505      0.5675      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
 12    0.275000      0.7118      0.7315      0.7480      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
 12    0.325000      0.8973      0.9461      0.9424      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
 12    0.375000      1.1007      1.1406      1.1467      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
 12    0.425000      1.3334      1.3718      1.3561      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
 12    0.475000      1.5831      1.6022      1.5942      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
 12    0.525000      1.8147      1.8999      1.8280      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
 12    0.575000      2.0635      2.1303      2.0851      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
 12    0.625000      2.2831      2.3923      2.3281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
 12    0.675000      2.5227      2.5424      2.6836      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
 12    0.725000      2.9774      2.9972      2.9237      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
 12    0.775000      3.1391      3.1395      3.2088      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
 12    0.825000      3.5079      3.4494      3.4318      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
 12    0.875000      3.6426      3.6842      3.7173      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
 12    0.925000      3.8414      4.0636      3.9728      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
