                0.21             -1.0000              0.0000              0.0000
          0.21000000             -1.0000              0.0223             41.0461
          0.21000000             -1.0000              0.0399            129.3685
          0.21000000             -1.0000              0.0545            252.6256
          0.21000000             -1.0000              0.0670            431.0374
          0.21000000             -1.0000              0.0779            604.7321
          0.21000000             -1.0000              0.0875            758.7067
          0.21000000             -1.0000              0.0961            868.9048
          0.21000000             -1.0000              0.1040            977.7494
          0.21000000             -1.0000              0.1112           1061.2746
          0.21000000             -1.0000              0.1178           1115.6733
          0.21000000             -1.0000              0.1240           1518.6316
          0.21000000             -1.0000              0.1297           1441.4698
          0.21000000             -1.0000              0.1351           1333.5374
          0.21000000             -1.0000              0.1401           1210.7007
          0.21000000             -1.0000              0.1449           1065.8658
          0.21000000             -1.0000              0.1494            939.5374
          0.21000000             -1.0000              0.1537            800.9628
          0.21000000             -1.0000              0.1578            678.4417
          0.21000000             -1.0000              0.1616            571.7092
          0.21000000             -1.0000              0.1654            599.4975
          0.21000000             -1.0000              0.1689            423.1210
          0.21000000             -1.0000              0.1724            301.1181
          0.21000000             -1.0000              0.1756            222.9773
          0.21000000             -1.0000              0.1788            147.6772
          0.21000000             -1.0000              0.1819             88.2741
          0.21000000             -1.0000              0.1848             49.2292
          0.21000000             -1.0000              0.1877             22.9624
          0.21000000             -1.0000              0.1904              7.5090
          0.21000000             -1.0000              0.1931              1.0467
          0.21000000             -1.0000              0.1957              0.0000
          0.21000000             -0.6348              0.0000              0.0000
          0.21000000             -0.6348              0.0223             36.1877
          0.21000000             -0.6348              0.0399            112.1034
          0.21000000             -0.6348              0.0545            219.5209
          0.21000000             -0.6348              0.0670            378.6185
          0.21000000             -0.6348              0.0779            563.6829
          0.21000000             -0.6348              0.0875            717.7111
          0.21000000             -0.6348              0.0961            846.8663
          0.21000000             -0.6348              0.1040            988.5045
          0.21000000             -0.6348              0.1112           1089.5396
          0.21000000             -0.6348              0.1178           1147.7072
          0.21000000             -0.6348              0.1240           1517.2573
          0.21000000             -0.6348              0.1297           1482.0721
          0.21000000             -0.6348              0.1351           1427.9646
          0.21000000             -0.6348              0.1401           1338.8312
