0.1025	-1	0	0
0.1025	-1	-0.00160535	0
0.1025	-1	-0.00287585	0
0.1025	-1	-0.00392736	0
0.1025	-1	-0.00482439	0
0.1025	-1	-0.00560658	0
0.1025	-1	-0.00630001	0
0.1025	-1	-0.00692279	0
0.1025	-1	-0.00748801	0
0.1025	-1	-0.00800539	0
0.1025	-1	-0.00848242	0
0.1025	-1	-0.00892494	0
0.1025	-1	-0.00933759	0
0.1025	-1	-0.00972417	0
0.1025	-1	-0.0100878	0
0.1025	-1	-0.010431	0
0.1025	-1	-0.0107559	0
0.1025	-1	-0.0110645	0
0.1025	-1	-0.0113583	0
0.1025	-1	-0.0116386	0
0.1025	-1	-0.0119066	0
0.1025	-1	-0.0121634	0
0.1025	-1	-0.0124098	0
0.1025	-1	-0.0126467	0
0.1025	-1	-0.0128747	0
0.1025	-1	-0.0130946	0
0.1025	-1	-0.0133068	0
0.1025	-1	-0.0135119	0
0.1025	-1	-0.0137104	0
0.1025	-1	-0.0139026	0
0.1025	-1	-0.014089	0
0.1025	-0.634788	0	0
0.1025	-0.634788	-0.00160535	0
0.1025	-0.634788	-0.00287585	0
0.1025	-0.634788	-0.00392736	0
0.1025	-0.634788	-0.00482439	0
0.1025	-0.634788	-0.00560658	0
0.1025	-0.634788	-0.00630001	0
0.1025	-0.634788	-0.00692279	0
0.1025	-0.634788	-0.00748801	0
0.1025	-0.634788	-0.00800539	0
0.1025	-0.634788	-0.00848242	0
0.1025	-0.634788	-0.00892494	0
0.1025	-0.634788	-0.00933759	0
0.1025	-0.634788	-0.00972417	0
0.1025	-0.634788	-0.0100878	0
0.1025	-0.634788	-0.010431	0
0.1025	-0.634788	-0.0107559	0
0.1025	-0.634788	-0.0110645	0
0.1025	-0.634788	-0.0113583	0
0.1025	-0.634788	-0.0116386	0
0.1025	-0.634788	-0.0119066	0
0.1025	-0.634788	-0.0121634	0
0.1025	-0.634788	-0.0124098	0
0.1025	-0.634788	-0.0126467	0
0.1025	-0.634788	-0.0128747	0
0.1025	-0.634788	-0.0130946	0
0.1025	-0.634788	-0.0133068	0
0.1025	-0.634788	-0.0135119	0
0.1025	-0.634788	-0.0137104	0
0.1025	-0.634788	-0.0139026	0
0.1025	-0.634788	-0.014089	0
0.1025	-0.406307	0	0
0.1025	-0.406307	-0.00160535	0
0.1025	-0.406307	-0.00287585	0
0.1025	-0.406307	-0.00392736	0
0.1025	-0.406307	-0.00482439	0
0.1025	-0.406307	-0.00560658	0
0.1025	-0.406307	-0.00630001	0
0.1025	-0.406307	-0.00692279	0
0.1025	-0.406307	-0.00748801	0
0.1025	-0.406307	-0.00800539	0
0.1025	-0.406307	-0.00848242	0
0.1025	-0.406307	-0.00892494	0
0.1025	-0.406307	-0.00933759	0
0.1025	-0.406307	-0.00972417	0
0.1025	-0.406307	-0.0100878	0
0.1025	-0.406307	-0.010431	0
0.1025	-0.406307	-0.0107559	0
0.1025	-0.406307	-0.0110645	0
0.1025	-0.406307	-0.0113583	0
0.1025	-0.406307	-0.0116386	0
0.1025	-0.406307	-0.0119066	0
0.1025	-0.406307	-0.0121634	0
0.1025	-0.406307	-0.0124098	0
0.1025	-0.406307	-0.0126467	0
0.1025	-0.406307	-0.0128747	0
0.1025	-0.406307	-0.0130946	0
0.1025	-0.406307	-0.0133068	0
0.1025	-0.406307	-0.0135119	0
0.1025	-0.406307	-0.0137104	0
0.1025	-0.406307	-0.0139026	0
0.1025	-0.406307	-0.014089	0
0.1025	-0.239626	0	0
0.1025	-0.239626	-0.00160535	0
0.1025	-0.239626	-0.00287585	0
0.1025	-0.239626	-0.00392736	0
0.1025	-0.239626	-0.00482439	0
0.1025	-0.239626	-0.00560658	0
0.1025	-0.239626	-0.00630001	0
0.1025	-0.239626	-0.00692279	0
0.1025	-0.239626	-0.00748801	0
0.1025	-0.239626	-0.00800539	0
0.1025	-0.239626	-0.00848242	0
0.1025	-0.239626	-0.00892494	0
0.1025	-0.239626	-0.00933759	0
0.1025	-0.239626	-0.00972417	0
0.1025	-0.239626	-0.0100878	0
0.1025	-0.239626	-0.010431	0
0.1025	-0.239626	-0.0107559	0
0.1025	-0.239626	-0.0110645	0
0.1025	-0.239626	-0.0113583	0
0.1025	-0.239626	-0.0116386	0
0.1025	-0.239626	-0.0119066	0
0.1025	-0.239626	-0.0121634	0
0.1025	-0.239626	-0.0124098	0
0.1025	-0.239626	-0.0126467	0
0.1025	-0.239626	-0.0128747	0
0.1025	-0.239626	-0.0130946	0
0.1025	-0.239626	-0.0133068	0
0.1025	-0.239626	-0.0135119	0
0.1025	-0.239626	-0.0137104	0
0.1025	-0.239626	-0.0139026	0
0.1025	-0.239626	-0.014089	0
0.1025	-0.108332	0	0
0.1025	-0.108332	-0.00160535	0
0.1025	-0.108332	-0.00287585	0
0.1025	-0.108332	-0.00392736	0
0.1025	-0.108332	-0.00482439	0
0.1025	-0.108332	-0.00560658	0
0.1025	-0.108332	-0.00630001	0
0.1025	-0.108332	-0.00692279	0
0.1025	-0.108332	-0.00748801	0
0.1025	-0.108332	-0.00800539	0
0.1025	-0.108332	-0.00848242	0
0.1025	-0.108332	-0.00892494	0
0.1025	-0.108332	-0.00933759	0
0.1025	-0.108332	-0.00972417	0
0.1025	-0.108332	-0.0100878	0
0.1025	-0.108332	-0.010431	0
0.1025	-0.108332	-0.0107559	0
0.1025	-0.108332	-0.0110645	0
0.1025	-0.108332	-0.0113583	0
0.1025	-0.108332	-0.0116386	0
0.1025	-0.108332	-0.0119066	0
0.1025	-0.108332	-0.0121634	0
0.1025	-0.108332	-0.0124098	0
0.1025	-0.108332	-0.0126467	0
0.1025	-0.108332	-0.0128747	0
0.1025	-0.108332	-0.0130946	0
0.1025	-0.108332	-0.0133068	0
0.1025	-0.108332	-0.0135119	0
0.1025	-0.108332	-0.0137104	0
0.1025	-0.108332	-0.0139026	0
0.1025	-0.108332	-0.014089	0
0.1025	-2e-20	0	0
0.1025	-2e-20	-0.00160535	0
0.1025	-2e-20	-0.00287585	0
0.1025	-2e-20	-0.00392736	0
0.1025	-2e-20	-0.00482439	0
0.1025	-2e-20	-0.00560658	0
0.1025	-2e-20	-0.00630001	0
0.1025	-2e-20	-0.00692279	0
0.1025	-2e-20	-0.00748801	0
0.1025	-2e-20	-0.00800539	0
0.1025	-2e-20	-0.00848242	0
0.1025	-2e-20	-0.00892494	0
0.1025	-2e-20	-0.00933759	0
0.1025	-2e-20	-0.00972417	0
0.1025	-2e-20	-0.0100878	0
0.1025	-2e-20	-0.010431	0
0.1025	-2e-20	-0.0107559	0
0.1025	-2e-20	-0.0110645	0
0.1025	-2e-20	-0.0113583	0
0.1025	-2e-20	-0.0116386	0
0.1025	-2e-20	-0.0119066	0
0.1025	-2e-20	-0.0121634	0
0.1025	-2e-20	-0.0124098	0
0.1025	-2e-20	-0.0126467	0
0.1025	-2e-20	-0.0128747	0
0.1025	-2e-20	-0.0130946	0
0.1025	-2e-20	-0.0133068	0
0.1025	-2e-20	-0.0135119	0
0.1025	-2e-20	-0.0137104	0
0.1025	-2e-20	-0.0139026	0
0.1025	-2e-20	-0.014089	0
0.1025	0.0922185	0	0
0.1025	0.0922185	-0.00160535	0
0.1025	0.0922185	-0.00287585	0
0.1025	0.0922185	-0.00392736	0
0.1025	0.0922185	-0.00482439	0
0.1025	0.0922185	-0.00560658	0
0.1025	0.0922185	-0.00630001	0
0.1025	0.0922185	-0.00692279	0
0.1025	0.0922185	-0.00748801	0
0.1025	0.0922185	-0.00800539	0
0.1025	0.0922185	-0.00848242	0
0.1025	0.0922185	-0.00892494	0
0.1025	0.0922185	-0.00933759	0
0.1025	0.0922185	-0.00972417	0
0.1025	0.0922185	-0.0100878	0
0.1025	0.0922185	-0.010431	0
0.1025	0.0922185	-0.0107559	0
0.1025	0.0922185	-0.0110645	0
0.1025	0.0922185	-0.0113583	0
0.1025	0.0922185	-0.0116386	0
0.1025	0.0922185	-0.0119066	0
0.1025	0.0922185	-0.0121634	0
0.1025	0.0922185	-0.0124098	0
0.1025	0.0922185	-0.0126467	0
0.1025	0.0922185	-0.0128747	0
0.1025	0.0922185	-0.0130946	0
0.1025	0.0922185	-0.0133068	0
0.1025	0.0922185	-0.0135119	0
0.1025	0.0922185	-0.0137104	0
0.1025	0.0922185	-0.0139026	0
0.1025	0.0922185	-0.014089	0
0.1025	0.172502	0	0
0.1025	0.172502	-0.00160535	0
0.1025	0.172502	-0.00287585	0
0.1025	0.172502	-0.00392736	0
0.1025	0.172502	-0.00482439	0
0.1025	0.172502	-0.00560658	0
0.1025	0.172502	-0.00630001	0
0.1025	0.172502	-0.00692279	0
0.1025	0.172502	-0.00748801	0
0.1025	0.172502	-0.00800539	0
0.1025	0.172502	-0.00848242	0
0.1025	0.172502	-0.00892494	0
0.1025	0.172502	-0.00933759	0
0.1025	0.172502	-0.00972417	0
0.1025	0.172502	-0.0100878	0
0.1025	0.172502	-0.010431	0
0.1025	0.172502	-0.0107559	0
0.1025	0.172502	-0.0110645	0
0.1025	0.172502	-0.0113583	0
0.1025	0.172502	-0.0116386	0
0.1025	0.172502	-0.0119066	0
0.1025	0.172502	-0.0121634	0
0.1025	0.172502	-0.0124098	0
0.1025	0.172502	-0.0126467	0
0.1025	0.172502	-0.0128747	0
0.1025	0.172502	-0.0130946	0
0.1025	0.172502	-0.0133068	0
0.1025	0.172502	-0.0135119	0
0.1025	0.172502	-0.0137104	0
0.1025	0.172502	-0.0139026	0
0.1025	0.172502	-0.014089	0
0.1025	0.243589	0	0
0.1025	0.243589	-0.00160535	0
0.1025	0.243589	-0.00287585	0
0.1025	0.243589	-0.00392736	0
0.1025	0.243589	-0.00482439	0
0.1025	0.243589	-0.00560658	0
0.1025	0.243589	-0.00630001	0
0.1025	0.243589	-0.00692279	0
0.1025	0.243589	-0.00748801	0
0.1025	0.243589	-0.00800539	0
0.1025	0.243589	-0.00848242	0
0.1025	0.243589	-0.00892494	0
0.1025	0.243589	-0.00933759	0
0.1025	0.243589	-0.00972417	0
0.1025	0.243589	-0.0100878	0
0.1025	0.243589	-0.010431	0
0.1025	0.243589	-0.0107559	0
0.1025	0.243589	-0.0110645	0
0.1025	0.243589	-0.0113583	0
0.1025	0.243589	-0.0116386	0
0.1025	0.243589	-0.0119066	0
0.1025	0.243589	-0.0121634	0
0.1025	0.243589	-0.0124098	0
0.1025	0.243589	-0.0126467	0
0.1025	0.243589	-0.0128747	0
0.1025	0.243589	-0.0130946	0
0.1025	0.243589	-0.0133068	0
0.1025	0.243589	-0.0135119	0
0.1025	0.243589	-0.0137104	0
0.1025	0.243589	-0.0139026	0
0.1025	0.243589	-0.014089	0
0.1025	0.307372	0	0
0.1025	0.307372	-0.00160535	0
0.1025	0.307372	-0.00287585	0
0.1025	0.307372	-0.00392736	0
0.1025	0.307372	-0.00482439	0
0.1025	0.307372	-0.00560658	0
0.1025	0.307372	-0.00630001	0
0.1025	0.307372	-0.00692279	0
0.1025	0.307372	-0.00748801	0
0.1025	0.307372	-0.00800539	0
0.1025	0.307372	-0.00848242	0
0.1025	0.307372	-0.00892494	0
0.1025	0.307372	-0.00933759	0
0.1025	0.307372	-0.00972417	0
0.1025	0.307372	-0.0100878	0
0.1025	0.307372	-0.010431	0
0.1025	0.307372	-0.0107559	0
0.1025	0.307372	-0.0110645	0
0.1025	0.307372	-0.0113583	0
0.1025	0.307372	-0.0116386	0
0.1025	0.307372	-0.0119066	0
0.1025	0.307372	-0.0121634	0
0.1025	0.307372	-0.0124098	0
0.1025	0.307372	-0.0126467	0
0.1025	0.307372	-0.0128747	0
0.1025	0.307372	-0.0130946	0
0.1025	0.307372	-0.0133068	0
0.1025	0.307372	-0.0135119	0
0.1025	0.307372	-0.0137104	0
0.1025	0.307372	-0.0139026	0
0.1025	0.307372	-0.014089	0
0.1025	0.365212	0	0
0.1025	0.365212	-0.00160535	0
0.1025	0.365212	-0.00287585	0
0.1025	0.365212	-0.00392736	0
0.1025	0.365212	-0.00482439	0
0.1025	0.365212	-0.00560658	0
0.1025	0.365212	-0.00630001	0
0.1025	0.365212	-0.00692279	0
0.1025	0.365212	-0.00748801	0
0.1025	0.365212	-0.00800539	0
0.1025	0.365212	-0.00848242	0
0.1025	0.365212	-0.00892494	0
0.1025	0.365212	-0.00933759	0
0.1025	0.365212	-0.00972417	0
0.1025	0.365212	-0.0100878	0
0.1025	0.365212	-0.010431	0
0.1025	0.365212	-0.0107559	0
0.1025	0.365212	-0.0110645	0
0.1025	0.365212	-0.0113583	0
0.1025	0.365212	-0.0116386	0
0.1025	0.365212	-0.0119066	0
0.1025	0.365212	-0.0121634	0
0.1025	0.365212	-0.0124098	0
0.1025	0.365212	-0.0126467	0
0.1025	0.365212	-0.0128747	0
0.1025	0.365212	-0.0130946	0
0.1025	0.365212	-0.0133068	0
0.1025	0.365212	-0.0135119	0
0.1025	0.365212	-0.0137104	0
0.1025	0.365212	-0.0139026	0
0.1025	0.365212	-0.014089	0
0.1025	0.418124	0	0
0.1025	0.418124	-0.00160535	0
0.1025	0.418124	-0.00287585	0
0.1025	0.418124	-0.00392736	0
0.1025	0.418124	-0.00482439	0
0.1025	0.418124	-0.00560658	0
0.1025	0.418124	-0.00630001	0
0.1025	0.418124	-0.00692279	0
0.1025	0.418124	-0.00748801	0
0.1025	0.418124	-0.00800539	0
0.1025	0.418124	-0.00848242	0
0.1025	0.418124	-0.00892494	0
0.1025	0.418124	-0.00933759	0
0.1025	0.418124	-0.00972417	0
0.1025	0.418124	-0.0100878	0
0.1025	0.418124	-0.010431	0
0.1025	0.418124	-0.0107559	0
0.1025	0.418124	-0.0110645	0
0.1025	0.418124	-0.0113583	0
0.1025	0.418124	-0.0116386	0
0.1025	0.418124	-0.0119066	0
0.1025	0.418124	-0.0121634	0
0.1025	0.418124	-0.0124098	0
0.1025	0.418124	-0.0126467	0
0.1025	0.418124	-0.0128747	0
0.1025	0.418124	-0.0130946	0
0.1025	0.418124	-0.0133068	0
0.1025	0.418124	-0.0135119	0
0.1025	0.418124	-0.0137104	0
0.1025	0.418124	-0.0139026	0
0.1025	0.418124	-0.014089	0
0.1025	0.466881	0	0
0.1025	0.466881	-0.00160535	0
0.1025	0.466881	-0.00287585	0
0.1025	0.466881	-0.00392736	0
0.1025	0.466881	-0.00482439	0
0.1025	0.466881	-0.00560658	0
0.1025	0.466881	-0.00630001	0
0.1025	0.466881	-0.00692279	0
0.1025	0.466881	-0.00748801	0
0.1025	0.466881	-0.00800539	0
0.1025	0.466881	-0.00848242	0
0.1025	0.466881	-0.00892494	0
0.1025	0.466881	-0.00933759	0
0.1025	0.466881	-0.00972417	0
0.1025	0.466881	-0.0100878	0
0.1025	0.466881	-0.010431	0
0.1025	0.466881	-0.0107559	0
0.1025	0.466881	-0.0110645	0
0.1025	0.466881	-0.0113583	0
0.1025	0.466881	-0.0116386	0
0.1025	0.466881	-0.0119066	0
0.1025	0.466881	-0.0121634	0
0.1025	0.466881	-0.0124098	0
0.1025	0.466881	-0.0126467	0
0.1025	0.466881	-0.0128747	0
0.1025	0.466881	-0.0130946	0
0.1025	0.466881	-0.0133068	0
0.1025	0.466881	-0.0135119	0
0.1025	0.466881	-0.0137104	0
0.1025	0.466881	-0.0139026	0
0.1025	0.466881	-0.014089	0
0.1025	0.512089	0	0
