105 1.05	0.195	0.205	0.215	0.225	0.235	0.245	0.255	0.265	0.275
   12     0.025	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
   12     0.075	0.00620	0.00515	0.00424	0.00346	0.00278	0.00221	0.00171	0.00130	0.00096
   12     0.125	0.04319	0.03813	0.03355	0.02942	0.02570	0.02235	0.01934	0.01665	0.01425
   12     0.175	0.12859	0.11748	0.10691	0.09693	0.08758	0.07890	0.07084	0.06342	0.05659
   12     0.225	0.24534	0.23227	0.21853	0.20426	0.18989	0.17573	0.16199	0.14880	0.13624
   12     0.275	0.36184	0.34920	0.33592	0.32201	0.30755	0.29253	0.27694	0.26082	0.24447
   12     0.325	0.46977	0.45756	0.44470	0.43133	0.41741	0.40289	0.38792	0.37243	0.35643
   12     0.375	0.56601	0.55413	0.54179	0.52885	0.51544	0.50148	0.48705	0.47217	0.45679
   12     0.425	0.64950	0.63805	0.62613	0.61361	0.60073	0.58725	0.57340	0.55905	0.54429
   12     0.475	0.72069	0.70967	0.69808	0.68609	0.67361	0.66060	0.64729	0.63349	0.61923
   12     0.525	0.78061	0.76987	0.75883	0.74715	0.73508	0.72261	0.70975	0.69639	0.68274
   12     0.575	0.83059	0.82015	0.80944	0.79825	0.78657	0.77447	0.76202	0.74925	0.73606
   12     0.625	0.87193	0.86182	0.85145	0.84061	0.82934	0.81768	0.80560	0.79314	0.78049
   12     0.675	0.90591	0.89622	0.88611	0.87557	0.86467	0.85339	0.84170	0.82967	0.81734
   12     0.725	0.93378	0.92434	0.91455	0.90432	0.89374	0.88273	0.87145	0.85982	0.84783
   12     0.775	0.95663	0.94738	0.93777	0.92782	0.91752	0.90685	0.89588	0.88453	0.87295
   12     0.825	0.97495	0.96592	0.95662	0.94686	0.93680	0.92644	0.91577	0.90478	0.89352
   12     0.875	0.98973	0.98094	0.97186	0.96237	0.95259	0.94248	0.93202	0.92132	0.91034
   12     0.925	1.00154	0.99296	0.98408	0.97487	0.96535	0.95544	0.94527	0.93484	0.92411
   12     0.975	1.01086	1.00246	0.99370	0.98463	0.97531	0.96569	0.95578	0.94564	0.93519
   12     1.025	1.01824	1.01000	1.00146	0.99265	0.98348	0.97398	0.96424	0.95420	0.94393
   12     1.075	1.02390	1.01581	1.00736	0.99859	0.98967	0.98048	0.97097	0.96119	0.95118
   12     1.125	1.02802	1.02017	1.01195	1.00341	0.99463	0.98551	0.97608	0.96638	0.95668
   12     1.175	1.03127	1.02344	1.01532	1.00685	0.99806	0.98920	0.98008	0.97070	0.96104
   12     1.225	1.03338	1.02559	1.01756	1.00938	1.00089	0.99208	0.98302	0.97364	0.96421
   12     1.275	1.03459	1.02708	1.01927	1.01109	1.00261	0.99388	0.98508	0.97603	0.96673
   12     1.325	1.03547	1.02796	1.02011	1.01193	1.00378	0.99530	0.98658	0.97752	0.96821
   12     1.375	1.03554	1.02808	1.02046	1.01262	1.00448	0.99598	0.98714	0.97841	0.96942
   12     1.425	1.03520	1.02802	1.02049	1.01259	1.00439	0.99608	0.98768	0.97898	0.96995
   12     1.475	1.03478	1.02762	1.01999	1.01210	1.00418	0.99609	0.98763	0.97882	0.97011
   12     1.525	1.03388	1.02658	1.01901	1.01152	1.00371	0.99556	0.98702	0.97867	0.96999
   12     1.575	1.03265	1.02541	1.01823	1.01072	1.00284	0.99459	0.98650	0.97810	0.96935
   12     1.625	1.03124	1.02436	1.01719	1.00956	1.00163	0.99384	0.98572	0.97724	0.96877
   12     1.675	1.02982	1.02301	1.01564	1.00799	1.00053	0.99270	0.98447	0.97625	0.96788
   12     1.725	1.02839	1.02138	1.01404	1.00680	0.99927	0.99135	0.98331	0.97524	0.96679
   12     1.775	1.02667	1.01974	1.01258	1.00541	0.99777	0.98991	0.98211	0.97394	0.96547
   12     1.825	1.02487	1.01789	1.01100	1.00366	0.99597	0.98857	0.98068	0.97239	0.96431
   12     1.875	1.02305	1.01639	1.00930	1.00176	0.99463	0.98715	0.97912	0.97111	0.96295
   12     1.925	1.02131	1.01489	1.00735	1.00004	0.99317	0.98563	0.97758	0.96952	0.96141
   12     1.975	1.01981	1.01302	1.00535	0.99840	0.99155	0.98372	0.97599	0.96798	0.95987
   12     2.025	1.01772	1.01093	1.00369	0.99687	0.98962	0.98211	0.97447	0.96647	0.95861
   12     2.075	1.01551	1.00875	1.00228	0.99533	0.98751	0.98050	0.97290	0.96500	0.95717
   12     2.125	1.01360	1.00675	1.00071	0.99354	0.98608	0.97862	0.97112	0.96358	0.95557
   12     2.175	1.01185	1.00531	0.99878	0.99149	0.98438	0.97713	0.96936	0.96196	0.95399
   12     2.225	1.00983	1.00394	0.99674	0.98960	0.98289	0.97537	0.96796	0.96029	0.95244
   12     2.275	1.00804	1.00199	0.99499	0.98799	0.98117	0.97379	0.96647	0.95855	0.95085
   12     2.325	1.00649	1.00003	0.99301	0.98667	0.97942	0.97202	0.96479	0.95699	0.94951
   12     2.375	1.00512	0.99819	0.99138	0.98507	0.97757	0.97055	0.96297	0.95565	0.94799
   12     2.425	1.00308	0.99655	0.98997	0.98316	0.97590	0.96897	0.96144	0.95414	0.94649
   12     2.475	1.00142	0.99437	0.98864	0.98135	0.97442	0.96740	0.96003	0.95263	0.94467
   12     2.525	0.99964	0.99300	0.98668	0.97961	0.97289	0.96589	0.95846	0.95116	0.94340
   12     2.575	0.99775	0.99167	0.98513	0.97801	0.97156	0.96399	0.95700	0.94945	0.94222
   12     2.625	0.99586	0.99020	0.98349	0.97676	0.96998	0.96266	0.95560	0.94797	0.94067
   12     2.675	0.99443	0.98866	0.98176	0.97531	0.96843	0.96116	0.95423	0.94674	0.93933
   12     2.725	0.99311	0.98718	0.98009	0.97385	0.96669	0.95991	0.95268	0.94536	0.93788
   12     2.775	0.99182	0.98557	0.97880	0.97253	0.96512	0.95861	0.95119	0.94398	0.93643
   12     2.825	0.99045	0.98379	0.97733	0.97106	0.96391	0.95713	0.94979	0.94272	0.93498
   12     2.875	0.98893	0.98221	0.97619	0.96948	0.96266	0.95578	0.94846	0.94139	0.93394
   12     2.925	0.98743	0.98050	0.97512	0.96799	0.96130	0.95429	0.94736	0.94004	0.93264
   12     2.975	0.98595	0.97930	0.97370	0.96655	0.96003	0.95277	0.94616	0.93877	0.93139
   12     3.025	0.98440	0.97825	0.97229	0.96513	0.95886	0.95151	0.94485	0.93729	0.93024
   12     3.075	0.98311	0.97715	0.97075	0.96392	0.95755	0.95052	0.94347	0.93620	0.92907
   12     3.125	0.98183	0.97611	0.96918	0.96294	0.95638	0.94927	0.94237	0.93508	0.92790
   12     3.175	0.98033	0.97498	0.96791	0.96177	0.95494	0.94817	0.94107	0.93403	0.92668
   12     3.225	0.97911	0.97364	0.96650	0.96067	0.95343	0.94701	0.93978	0.93288	0.92540
   12     3.275	0.97810	0.97225	0.96534	0.95957	0.95229	0.94586	0.93864	0.93189	0.92429
   12     3.325	0.97678	0.97095	0.96444	0.95836	0.95120	0.94487	0.93766	0.93072	0.92342
   12     3.375	0.97591	0.96968	0.96370	0.95716	0.95021	0.94383	0.93669	0.92955	0.92241
   12     3.425	0.97495	0.96843	0.96249	0.95594	0.94927	0.94251	0.93552	0.92842	0.92143
   12     3.475	0.97401	0.96724	0.96156	0.95446	0.94833	0.94135	0.93451	0.92721	0.92048
   12     3.525	0.97277	0.96607	0.96049	0.95323	0.94738	0.94010	0.93363	0.92638	0.91952
   12     3.575	0.97159	0.96496	0.95941	0.95229	0.94650	0.93907	0.93270	0.92553	0.91833
   12     3.625	0.97053	0.96429	0.95833	0.95143	0.94555	0.93824	0.93168	0.92462	0.91731
   12     3.675	0.96949	0.96323	0.95734	0.95067	0.94444	0.93729	0.93075	0.92363	0.91638
   12     3.725	0.96852	0.96241	0.95620	0.94984	0.94320	0.93643	0.92968	0.92268	0.91554
   12     3.775	0.96739	0.96145	0.95506	0.94912	0.94206	0.93562	0.92863	0.92172	0.91465
   12     3.825	0.96641	0.96052	0.95392	0.94817	0.94088	0.93499	0.92773	0.92086	0.91388
   12     3.875	0.96521	0.95987	0.95282	0.94735	0.93993	0.93418	0.92684	0.91998	0.91320
   12     3.925	0.96398	0.95919	0.95200	0.94653	0.93925	0.93331	0.92596	0.91915	0.91239
   12     3.975	0.96279	0.95829	0.95113	0.94576	0.93846	0.93245	0.92517	0.91842	0.91158
   12     4.025	0.96189	0.95758	0.95028	0.94487	0.93771	0.93136	0.92454	0.91761	0.91086
   12     4.075	0.96113	0.95679	0.94946	0.94388	0.93713	0.93042	0.92384	0.91652	0.91005
   12     4.125	0.96041	0.95592	0.94869	0.94293	0.93652	0.92943	0.92325	0.91555	0.90927
   12     4.175	0.95979	0.95503	0.94799	0.94203	0.93583	0.92851	0.92257	0.91471	0.90857
   12     4.225	0.95912	0.95409	0.94730	0.94111	0.93508	0.92770	0.92196	0.91385	0.90796
   12     4.275	0.95872	0.95296	0.94681	0.94002	0.93440	0.92677	0.92123	0.91319	0.90727
   12     4.325	0.95829	0.95170	0.94643	0.93919	0.93361	0.92610	0.92035	0.91271	0.90642
   12     4.375	0.95761	0.95042	0.94581	0.93851	0.93272	0.92571	0.91945	0.91230	0.90541
   12     4.425	0.95702	0.94981	0.94500	0.93797	0.93174	0.92537	0.91845	0.91182	0.90441
   12     4.475	0.95611	0.94939	0.94388	0.93751	0.93077	0.92493	0.91733	0.91120	0.90380
   12     4.525	0.95501	0.94906	0.94291	0.93701	0.92984	0.92421	0.91628	0.91060	0.90318
   12     4.575	0.95413	0.94849	0.94199	0.93631	0.92913	0.92356	0.91575	0.91012	0.90250
   12     4.625	0.95335	0.94770	0.94133	0.93582	0.92850	0.92289	0.91525	0.90943	0.90191
   12     4.675	0.95282	0.94735	0.94060	0.93534	0.92782	0.92218	0.91479	0.90869	0.90140
   12     4.725	0.95216	0.94698	0.93980	0.93468	0.92731	0.92144	0.91442	0.90796	0.90082
   12     4.775	0.95127	0.94641	0.93900	0.93402	0.92696	0.92079	0.91405	0.90722	0.90019
   12     4.825	0.95058	0.94596	0.93852	0.93332	0.92645	0.92011	0.91347	0.90650	0.89963
   12     4.875	0.95004	0.94529	0.93811	0.93260	0.92581	0.91971	0.91280	0.90573	0.89920
   12     4.925	0.94932	0.94456	0.93745	0.93199	0.92514	0.91912	0.91220	0.90517	0.89890
   12     4.975	0.94858	0.94404	0.93686	0.93140	0.92464	0.91817	0.91181	0.90440	0.89833
   12     5.025	0.94781	0.94336	0.93639	0.93063	0.92432	0.91703	0.91136	0.90382	0.89772
   12     5.075	0.94735	0.94237	0.93608	0.92952	0.92392	0.91625	0.91084	0.90348	0.89690
   12     5.125	0.94720	0.94135	0.93579	0.92868	0.92347	0.91601	0.91017	0.90326	0.89619
   12     5.175	0.94687	0.94057	0.93541	0.92824	0.92269	0.91574	0.90965	0.90284	0.89570
   12     5.225	0.94620	0.94013	0.93477	0.92781	0.92212	0.91524	0.90930	0.90219	0.89513
   12     5.275	0.94573	0.93971	0.93451	0.92716	0.92192	0.91462	0.90883	0.90160	0.89463
   12     5.325	0.94528	0.93901	0.93452	0.92652	0.92169	0.91407	0.90815	0.90117	0.89416
   12     5.375	0.94510	0.93819	0.93416	0.92603	0.92110	0.91378	0.90721	0.90076	0.89375
   12     5.425	0.94475	0.93773	0.93347	0.92581	0.92029	0.91345	0.90646	0.90030	0.89344
   12     5.475	0.94453	0.93741	0.93264	0.92557	0.91970	0.91302	0.90584	0.89976	0.89299
   12     5.525	0.94392	0.93689	0.93188	0.92518	0.91919	0.91247	0.90555	0.89937	0.89241
   12     5.575	0.94343	0.93651	0.93135	0.92476	0.91867	0.91211	0.90519	0.89893	0.89198
   12     5.625	0.94303	0.93590	0.93088	0.92442	0.91809	0.91180	0.90464	0.89852	0.89163
   12     5.675	0.94264	0.93538	0.93024	0.92418	0.91717	0.91149	0.90420	0.89804	0.89122
   12     5.725	0.94203	0.93518	0.92948	0.92398	0.91642	0.91108	0.90379	0.89753	0.89073
   12     5.775	0.94123	0.93485	0.92882	0.92358	0.91587	0.91068	0.90344	0.89711	0.89021
   12     5.825	0.94084	0.93463	0.92832	0.92296	0.91537	0.91039	0.90304	0.89656	0.88981
