0.15	-1	0	0
0.15	-1	0.0154517	2.27015
0.15	-1	0.0276805	7.74166
0.15	-1	0.0378015	14.442
0.15	-1	0.0464356	20.611
0.15	-1	0.0539642	26.7383
0.15	-1	0.0606387	29.34
0.15	-1	0.0666331	31.5462
0.15	-1	0.0720733	32.002
0.15	-1	0.0770533	31.5098
0.15	-1	0.0816448	30.1248
0.15	-1	0.085904	28.0148
0.15	-1	0.0898759	29.8628
0.15	-1	0.0935968	35.7415
0.15	-1	0.0970965	32.5454
0.15	-1	0.1004	28.5539
0.15	-1	0.103528	23.9765
0.15	-1	0.106498	19.429
0.15	-1	0.109325	15.2808
0.15	-1	0.112023	13.2194
0.15	-1	0.114603	9.06223
0.15	-1	0.117074	7.78963
0.15	-1	0.119446	6.10687
0.15	-1	0.121726	3.74943
0.15	-1	0.123921	2.38949
0.15	-1	0.126038	1.36996
0.15	-1	0.12808	0.692834
0.15	-1	0.130055	0.291943
0.15	-1	0.131965	0.0817288
0.15	-1	0.133815	0.00767315
0.15	-1	0.135609	0
0.15	-0.634788	0	0
0.15	-0.634788	0.0154517	2.28926
0.15	-0.634788	0.0276805	7.98588
0.15	-0.634788	0.0378015	15.7321
0.15	-0.634788	0.0464356	23.0923
0.15	-0.634788	0.0539642	31.4522
0.15	-0.634788	0.0606387	36.7094
0.15	-0.634788	0.0666331	39.5294
0.15	-0.634788	0.0720733	39.9897
0.15	-0.634788	0.0770533	38.7337
0.15	-0.634788	0.0816448	37.3184
0.15	-0.634788	0.085904	35.0416
0.15	-0.634788	0.0898759	35.5352
0.15	-0.634788	0.0935968	42.1499
0.15	-0.634788	0.0970965	39.0222
0.15	-0.634788	0.1004	35.8059
0.15	-0.634788	0.103528	31.2453
0.15	-0.634788	0.106498	26.3041
0.15	-0.634788	0.109325	21.7164
0.15	-0.634788	0.112023	19.4026
0.15	-0.634788	0.114603	14.0043
0.15	-0.634788	0.117074	13.3635
0.15	-0.634788	0.119446	10.5617
0.15	-0.634788	0.121726	6.50217
0.15	-0.634788	0.123921	4.29841
0.15	-0.634788	0.126038	2.66221
0.15	-0.634788	0.12808	1.27832
0.15	-0.634788	0.130055	0.471862
0.15	-0.634788	0.131965	0.118276
0.15	-0.634788	0.133815	0.0104834
0.15	-0.634788	0.135609	0
0.15	-0.406307	0	0
0.15	-0.406307	0.0154517	2.29458
0.15	-0.406307	0.0276805	8.12523
0.15	-0.406307	0.0378015	16.4373
0.15	-0.406307	0.0464356	24.8259
0.15	-0.406307	0.0539642	34.4916
0.15	-0.406307	0.0606387	42.1451
0.15	-0.406307	0.0666331	46.1282
0.15	-0.406307	0.0720733	46.4539
0.15	-0.406307	0.0770533	45.4778
0.15	-0.406307	0.0816448	43.935
0.15	-0.406307	0.085904	41.2644
0.15	-0.406307	0.0898759	41.0123
0.15	-0.406307	0.0935968	47.8678
0.15	-0.406307	0.0970965	43.6102
0.15	-0.406307	0.1004	40.3686
0.15	-0.406307	0.103528	36.1742
0.15	-0.406307	0.106498	31.7073
0.15	-0.406307	0.109325	26.8506
0.15	-0.406307	0.112023	24.6748
0.15	-0.406307	0.114603	18.7353
0.15	-0.406307	0.117074	19.3188
0.15	-0.406307	0.119446	15.7096
0.15	-0.406307	0.121726	9.71503
0.15	-0.406307	0.123921	6.67824
0.15	-0.406307	0.126038	4.58092
0.15	-0.406307	0.12808	2.42097
0.15	-0.406307	0.130055	0.992641
0.15	-0.406307	0.131965	0.247159
0.15	-0.406307	0.133815	0.0196428
0.15	-0.406307	0.135609	0
0.15	-0.239626	0	0
0.15	-0.239626	0.0154517	2.29478
0.15	-0.239626	0.0276805	8.22595
0.15	-0.239626	0.0378015	16.8911
0.15	-0.239626	0.0464356	26.1135
0.15	-0.239626	0.0539642	36.7535
0.15	-0.239626	0.0606387	45.9236
0.15	-0.239626	0.0666331	51.8548
0.15	-0.239626	0.0720733	52.919
0.15	-0.239626	0.0770533	51.3729
0.15	-0.239626	0.0816448	49.7151
0.15	-0.239626	0.085904	47.0102
0.15	-0.239626	0.0898759	45.9435
0.15	-0.239626	0.0935968	53.1606
0.15	-0.239626	0.0970965	47.7112
0.15	-0.239626	0.1004	43.9558
0.15	-0.239626	0.103528	40.2948
0.15	-0.239626	0.106498	35.5509
0.15	-0.239626	0.109325	31.0566
0.15	-0.239626	0.112023	29.2832
0.15	-0.239626	0.114603	23.145
0.15	-0.239626	0.117074	25.2936
0.15	-0.239626	0.119446	21.2246
0.15	-0.239626	0.121726	13.5059
0.15	-0.239626	0.123921	9.35283
0.15	-0.239626	0.126038	6.86438
0.15	-0.239626	0.12808	3.93801
0.15	-0.239626	0.130055	1.85768
0.15	-0.239626	0.131965	0.54016
0.15	-0.239626	0.133815	0.063835
0.15	-0.239626	0.135609	0
0.15	-0.108332	0	0
0.15	-0.108332	0.0154517	2.29343
0.15	-0.108332	0.0276805	8.32074
0.15	-0.108332	0.0378015	17.2515
0.15	-0.108332	0.0464356	27.0817
0.15	-0.108332	0.0539642	38.5242
0.15	-0.108332	0.0606387	48.9068
0.15	-0.108332	0.0666331	56.5774
0.15	-0.108332	0.0720733	58.8171
0.15	-0.108332	0.0770533	57.2002
0.15	-0.108332	0.0816448	55.1877
0.15	-0.108332	0.085904	52.4168
0.15	-0.108332	0.0898759	50.4192
0.15	-0.108332	0.0935968	57.7658
0.15	-0.108332	0.0970965	51.932
0.15	-0.108332	0.1004	47.5461
0.15	-0.108332	0.103528	43.5151
0.15	-0.108332	0.106498	39.1024
0.15	-0.108332	0.109325	34.3429
0.15	-0.108332	0.112023	33.3311
0.15	-0.108332	0.114603	27.0278
0.15	-0.108332	0.117074	31.017
0.15	-0.108332	0.119446	27.0373
0.15	-0.108332	0.121726	17.7089
0.15	-0.108332	0.123921	12.6396
0.15	-0.108332	0.126038	9.47141
0.15	-0.108332	0.12808	5.78651
0.15	-0.108332	0.130055	3.00959
0.15	-0.108332	0.131965	0.937443
0.15	-0.108332	0.133815	0.122404
0.15	-0.108332	0.135609	0
0.15	-2e-20	0	0
0.15	-2e-20	0.0154517	2.29183
0.15	-2e-20	0.0276805	8.39021
0.15	-2e-20	0.0378015	17.5207
0.15	-2e-20	0.0464356	27.8336
0.15	-2e-20	0.0539642	40.0269
0.15	-2e-20	0.0606387	51.301
0.15	-2e-20	0.0666331	60.5613
