C
         1      0.00004      0.00000      0.00000      0.00000      0.00000      0.00000
         2      0.00076      0.00003      0.00000      0.00008      0.00000      0.00000
         3      0.00363      0.00126      0.00000      0.00046      0.00017      0.00000
         4      0.01029      0.00561      0.00000      0.00140      0.00082      0.00000
         5      0.02179      0.01461      0.00000      0.00311      0.00220      0.00000
         6      0.03855      0.02886      0.00000      0.00556      0.00434      0.00000
         7      0.06057      0.04847      0.00000      0.00871      0.00717      0.00000
         8      0.08760      0.07326      0.00000      0.01252      0.01069      0.00000
         9      0.11919      0.10283      0.00000      0.01698      0.01487      0.00000
        10      0.15482      0.13665      0.00000      0.02212      0.01971      0.00000
        11      0.19398      0.17417      0.00000      0.02793      0.02524      0.00000
        12      0.23622      0.21490      0.00000      0.03447      0.03147      0.00000
        13      0.28106      0.25842      0.00000      0.04174      0.03843      0.00000
        14      0.32698      0.30435      0.00000      0.04958      0.04612      0.00000
        15      0.37171      0.35224      0.00000      0.05779      0.05454      0.00000
        16      0.41411      0.39711      0.00000      0.06632      0.06314      0.00000
        17      0.45369      0.43830      0.00000      0.07531      0.07203      0.00000
        18      0.49030      0.47620      0.00000      0.08480      0.08141      0.00000
        19      0.52394      0.51090      0.00000      0.09475      0.09124      0.00000
        20      0.55466      0.54253      0.00000      0.10506      0.10146      0.00000
        21      0.58266      0.57132      0.00000      0.11566      0.11200      0.00000
        22      0.60811      0.59746      0.00000      0.12649      0.12279      0.00000
        23      0.63119      0.62115      0.00000      0.13748      0.13375      0.00000
        24      0.65216      0.64265      0.00000      0.14857      0.14481      0.00000
        25      0.67118      0.66214      0.00000      0.15969      0.15592      0.00000
        26      0.68842      0.67982      0.00000      0.17080      0.16703      0.00000
        27      0.70408      0.69586      0.00000      0.18185      0.17809      0.00000
        28      0.71827      0.71042      0.00000      0.19282      0.18907      0.00000
        29      0.73120      0.72365      0.00000      0.20366      0.19994      0.00000
        30      0.74291      0.73567      0.00000      0.21437      0.21066      0.00000
        31      0.75357      0.74660      0.00000      0.22492      0.22123      0.00000
        32      0.76335      0.75663      0.00000      0.23531      0.23165      0.00000
        33      0.77224      0.76575      0.00000      0.24550      0.24188      0.00000
        34      0.78031      0.77404      0.00000      0.25550      0.25190      0.00000
        35      0.78778      0.78170      0.00000      0.26532      0.26176      0.00000
        36      0.79459      0.78869      0.00000      0.27493      0.27141      0.00000
        37      0.80089      0.79517      0.00000      0.28436      0.28087      0.00000
        38      0.80659      0.80103      0.00000      0.29358      0.29012      0.00000
        39      0.81187      0.80646      0.00000      0.30259      0.29917      0.00000
        40      0.81676      0.81151      0.00000      0.31142      0.30803      0.00000
        41      0.82123      0.81611      0.00000      0.32006      0.31671      0.00000
        42      0.82539      0.82039      0.00004      0.32850      0.32519      0.00001
        43      0.82920      0.82433      0.00042      0.33675      0.33347      0.00012
        44      0.83272      0.82797      0.00127      0.34482      0.34158      0.00036
        45      0.83596      0.83130      0.00271      0.35269      0.34948      0.00076
        46      0.83906      0.83452      0.00483      0.36042      0.35724      0.00135
        47      0.84191      0.83746      0.00770      0.36795      0.36482      0.00214
        48      0.84452      0.84017      0.01130      0.37533      0.37223      0.00315
        49      0.84700      0.84273      0.01568      0.38254      0.37948      0.00436
        50      0.84924      0.84506      0.02078      0.38958      0.38654      0.00579
        51      0.85142      0.84732      0.02664      0.39648      0.39348      0.00743
        52      0.85337      0.84935      0.03324      0.40320      0.40024      0.00928
        53      0.85521      0.85127      0.04057      0.40978      0.40685      0.01134
        54      0.85694      0.85308      0.04860      0.41622      0.41332      0.01361
        55      0.85858      0.85478      0.05734      0.42253      0.41965      0.01610
        56      0.86013      0.85640      0.06674      0.42870      0.42586      0.01879
        57      0.86159      0.85793      0.07679      0.43473      0.43192      0.02169
        58      0.86296      0.85936      0.08747      0.44064      0.43786      0.02479
        59      0.86424      0.86070      0.09874      0.44642      0.44368      0.02809
        60      0.86543      0.86195      0.11059      0.45208      0.44935      0.03159
        61      0.86661      0.86318      0.12300      0.45764      0.45494      0.03528
C 
         1      0.86661      0.86318      0.12300      0.45764      0.45494      0.03528
         2      0.87132      0.86814      0.19309      0.48365      0.48109      0.05665
         3      0.87501      0.87206      0.25483      0.50718      0.50474      0.08108
         4      0.87785      0.87508      0.29564      0.52851      0.52619      0.10584
         5      0.88019      0.87759      0.32842      0.54795      0.54573      0.13057
         6      0.88199      0.87953      0.35623      0.56567      0.56356      0.15488
         7      0.88345      0.88113      0.38058      0.58192      0.57989      0.17854
         8      0.88472      0.88251      0.40232      0.59685      0.59491      0.20137
         9      0.88571      0.88360      0.42195      0.61061      0.60873      0.22330
        10      0.88667      0.88467      0.43987      0.62340      0.62160      0.24433
        11      0.88738      0.88546      0.45630      0.63524      0.63350      0.26442
        12      0.88799      0.88614      0.47147      0.64619      0.64453      0.28358
        13      0.88862      0.88685      0.48559      0.65646      0.65484      0.30186
        14      0.88920      0.88750      0.49878      0.66609      0.66453      0.31932
        15      0.88959      0.88796      0.51105      0.67502      0.67349      0.33593
        16      0.88994      0.88836      0.52255      0.68342      0.68196      0.35178
        17      0.89038      0.88885      0.53343      0.69133      0.68991      0.36691
        18      0.89067      0.88919      0.54361      0.69877      0.69738      0.38133
        19      0.89102      0.88959      0.55331      0.70581      0.70447      0.39513
        20      0.89118      0.88981      0.56234      0.71240      0.71110      0.40826
        21      0.89150      0.89016      0.57104      0.71869      0.71742      0.42086
        22      0.89176      0.89047      0.57925      0.72467      0.72343      0.43291
        23      0.89183      0.89057      0.58693      0.73021      0.72901      0.44437
