               5           6           7           8           9          11          13          14          16          17          18          20          22          26          27          28          29          30          40          41          45          50          67          79          82          83 
 0.9 3.739911e-01 3.794517e-01 3.787806e-01 3.483777e-01 3.591157e-01 4.014625e-01 4.176717e-01 3.646389e-01 3.911701e-01 3.606011e-01 3.466491e-01 3.693932e-01 3.557170e-01 3.557325e-01 3.492080e-01 3.501244e-01 3.407821e-01 3.375389e-01 3.330436e-01 3.276117e-01 2.867451e-01 3.131595e-01 2.748821e-01 2.986022e-01 2.773544e-01 2.704668e-01 
 1.0 5.068261e-01 5.154678e-01 5.158142e-01 4.770563e-01 4.900960e-01 5.484042e-01 5.709822e-01 4.993404e-01 5.344870e-01 4.935080e-01 4.742829e-01 5.056606e-01 4.876116e-01 4.876902e-01 4.788329e-01 4.801214e-01 4.672954e-01 4.628698e-01 4.567981e-01 4.493521e-01 3.933259e-01 4.295528e-01 3.770636e-01 4.096036e-01 3.804574e-01 3.710106e-01 
 1.1 6.651817e-01 6.784913e-01 6.808425e-01 6.336117e-01 6.484818e-01 7.264111e-01 7.569883e-01 6.633047e-01 7.082891e-01 6.551426e-01 6.294403e-01 6.714652e-01 6.484866e-01 6.486825e-01 6.370331e-01 6.387959e-01 6.217097e-01 6.158548e-01 6.079182e-01 5.980158e-01 5.234944e-01 5.717020e-01 5.018658e-01 5.451799e-01 5.063869e-01 4.938148e-01 
 1.2 8.497309e-01 8.697570e-01 8.755434e-01 8.204536e-01 8.362156e-01 9.378445e-01 9.783250e-01 8.591590e-01 9.150701e-01 8.480488e-01 8.145427e-01 8.694724e-01 8.411237e-01 8.415193e-01 8.266010e-01 8.289605e-01 8.067583e-01 7.992100e-01 7.891227e-01 7.762791e-01 6.796042e-01 7.421755e-01 6.515494e-01 7.077879e-01 6.574250e-01 6.411055e-01 
 1.3 1.060486e+00 1.089984e+00 1.101185e+00 1.039795e+00 1.054927e+00 1.184765e+00 1.237370e+00 1.089400e+00 1.157141e+00 1.074651e+00 1.031900e+00 1.102249e+00 1.068254e+00 1.068971e+00 1.050300e+00 1.053403e+00 1.025150e+00 1.015630e+00 1.003122e+00 9.868114e-01 8.640066e-01 9.435384e-01 8.283747e-01 8.998843e-01 8.358538e-01 8.151086e-01 
 1.4 1.296718e+00 1.339293e+00 1.358548e+00 1.293580e+00 1.305866e+00 1.468865e+00 1.536181e+00 1.356357e+00 1.436600e+00 1.337227e+00 1.283693e+00 1.372245e+00 1.332545e+00 1.333759e+00 1.310858e+00 1.314881e+00 1.279563e+00 1.267784e+00 1.252618e+00 1.232273e+00 1.079050e+00 1.178352e+00 1.034601e+00 1.123925e+00 1.043955e+00 1.018050e+00 
 1.5 1.556900e+00 1.617130e+00 1.647843e+00 1.583396e+00 1.589828e+00 1.791390e+00 1.876429e+00 1.662147e+00 1.755301e+00 1.637884e+00 1.571948e+00 1.681772e+00 1.636580e+00 1.638540e+00 1.610956e+00 1.616110e+00 1.572636e+00 1.558305e+00 1.540298e+00 1.515313e+00 1.327079e+00 1.449172e+00 1.272487e+00 1.382367e+00 1.284010e+00 1.252156e+00 
 1.6 1.838688e+00 1.922198e+00 1.968622e+00 1.910356e+00 1.907081e+00 2.153052e+00 2.259313e+00 2.008624e+00 2.114819e+00 1.978519e+00 1.898516e+00 2.032978e+00 1.982842e+00 1.985891e+00 1.953216e+00 1.959756e+00 1.906957e+00 1.889784e+00 1.868834e+00 1.838566e+00 1.610432e+00 1.758547e+00 1.544290e+00 1.677664e+00 1.558300e+00 1.519651e+00 
 1.7 2.138948e+00 2.252406e+00 2.319696e+00 2.274957e+00 2.257284e+00 2.553945e+00 2.685477e+00 2.397308e+00 2.516403e+00 2.360780e+00 2.265038e+00 2.427820e+00 2.373678e+00 2.378291e+00 2.340183e+00 2.348419e+00 2.285053e+00 2.264754e+00 2.240875e+00 2.204647e+00 1.931444e+00 2.109019e+00 1.852266e+00 2.012271e+00 1.869105e+00 1.822762e+00 
 1.8 2.453848e+00 2.604853e+00 2.699064e+00 2.676920e+00 2.639417e+00 2.993447e+00 3.154916e+00 2.829316e+00 2.960939e+00 2.786022e+00 2.672919e+00 2.868029e+00 2.811276e+00 2.818093e+00 2.774310e+00 2.784614e+00 2.709369e+00 2.685684e+00 2.659046e+00 2.616147e+00 2.292439e+00 2.503118e+00 2.198667e+00 2.388642e+00 2.218705e+00 2.163714e+00 
 1.9 2.779001e+00 2.975848e+00 3.103859e+00 3.114999e+00 3.051724e+00 3.470141e+00 3.666879e+00 3.305272e+00 3.448895e+00 3.255253e+00 3.123284e+00 3.355067e+00 3.297617e+00 3.307496e+00 3.257929e+00 3.270754e+00 3.182254e+00 3.154951e+00 3.125936e+00 3.075629e+00 2.695730e+00 2.943359e+00 2.585747e+00 2.809228e+00 2.609378e+00 2.544732e+00 
 2.0 3.109667e+00 3.360993e+00 3.530336e+00 3.586799e+00 3.491676e+00 3.981748e+00 4.219789e+00 3.825208e+00 3.980273e+00 3.769072e+00 3.616935e+00 3.890085e+00 3.834429e+00 3.848509e+00 3.793224e+00 3.809118e+00 3.705931e+00 3.674826e+00 3.644092e+00 3.585616e+00 3.143619e+00 3.432241e+00 3.015751e+00 3.276480e+00 3.043403e+00 2.968041e+00 
 2.1 3.440995e+00 3.755312e+00 3.973911e+00 4.088605e+00 3.955971e+00 4.525086e+00 4.811164e+00 4.388472e+00 4.554556e+00 4.327612e+00 4.154311e+00 4.473870e+00 4.423132e+00 4.442909e+00 4.382193e+00 4.401823e+00 4.282474e+00 4.247446e+00 4.216007e+00 4.148584e+00 3.638390e+00 3.972243e+00 3.490924e+00 3.792846e+00 3.523055e+00 3.435866e+00 
 2.2 3.768268e+00 4.153444e+00 4.429255e+00 4.615272e+00 4.440569e+00 5.096069e+00 5.437578e+00 4.993613e+00 5.170651e+00 4.930461e+00 4.735428e+00 5.106782e+00 5.064767e+00 5.092189e+00 5.026607e+00 5.050778e+00 4.913765e+00 4.874781e+00 4.844107e+00 4.766950e+00 4.182304e+00 4.565814e+00 4.013505e+00 4.360772e+00 4.050608e+00 3.950430e+00 
 2.3 4.087134e+00 4.549875e+00 4.890463e+00 5.160213e+00 4.940781e+00 5.689751e+00 6.094648e+00 5.638291e+00 5.826840e+00 5.576602e+00 5.359829e+00 5.788693e+00 5.759924e+00 5.797498e+00 5.727955e+00 5.757640e+00 5.601458e+00 5.558595e+00 5.530731e+00 5.443053e+00 4.777595e+00 5.215369e+00 4.585727e+00 4.982700e+00 4.628335e+00 4.513958e+00 
 2.4 4.393802e+00 4.939199e+00 5.351283e+00 5.715535e+00 5.451396e+00 6.300435e+00 6.777075e+00 6.319195e+00 6.520734e+00 6.264333e+00 6.026527e+00 6.518911e+00 6.508649e+00 6.559575e+00 6.487382e+00 6.523754e+00 6.346923e+00 6.300403e+00 6.278115e+00 6.179141e+00 5.426464e+00 5.923282e+00 5.209812e+00 5.661067e+00 5.258505e+00 5.128673e+00 
 2.5 4.685173e+00 5.316378e+00 5.805404e+00 6.272352e+00 5.966871e+00 6.921831e+00 7.478741e+00 7.031996e+00 7.249244e+00 6.991213e+00 6.733944e+00 7.296108e+00 7.310353e+00 7.378673e+00 7.305619e+00 7.350085e+00 7.151191e+00 7.101414e+00 7.088361e+00 6.977344e+00 6.131065e+00 6.691872e+00 5.887977e+00 6.398306e+00 5.943381e+00 5.796796e+00 
 2.6 4.958904e+00 5.676972e+00 6.246760e+00 6.821276e+00 6.481532e+00 7.547268e+00 8.192868e+00 7.771342e+00 8.008554e+00 7.754008e+00 7.479865e+00 8.118245e+00 8.163708e+00 8.254470e+00 8.182898e+00 8.237137e+00 8.014884e+00 7.962469e+00 7.963410e+00 7.839649e+00 6.893500e+00 7.523389e+00 6.622421e+00 7.196841e+00 6.685225e+00 6.520546e+00 
 2.7 5.213414e+00 6.017317e+00 6.669842e+00 7.353043e+00 6.989808e+00 8.169961e+00 8.912229e+00 8.530918e+00 8.794133e+00 8.548663e+00 8.261387e+00 8.982501e+00 9.066549e+00 9.185981e+00 9.118861e+00 9.184863e+00 8.938135e+00 8.883967e+00 8.905001e+00 8.767862e+00 7.715798e+00 8.420005e+00 7.415329e+00 8.059088e+00 7.486289e+00 7.302144e+00 
 2.8 5.447836e+00 6.334634e+00 7.069950e+00 7.859184e+00 7.486453e+00 8.783272e+00 9.629407e+00 9.303569e+00 9.600762e+00 9.370304e+00 9.074890e+00 9.885215e+00 1.001578e+01 1.017146e+01 1.011246e+01 1.019256e+01 9.920501e+00 9.865783e+00 9.914623e+00 9.763572e+00 8.599903e+00 9.383783e+00 8.268867e+00 8.987452e+00 8.348821e+00 8.143804e+00 
 2.9 5.661930e+00 6.627064e+00 7.443389e+00 8.332629e+00 7.966747e+00 9.380986e+00 1.033709e+01 1.008151e+01 1.042260e+01 1.021327e+01 9.916024e+00 1.082184e+01 1.100727e+01 1.120832e+01 1.116184e+01 1.125878e+01 1.096087e+01 1.090718e+01 1.099347e+01 1.082810e+01 9.547651e+00 1.041666e+01 9.185174e+00 9.984320e+00 9.275057e+00 9.047740e+00 
 3.0 5.855977e+00 6.893638e+00 7.787568e+00 8.768135e+00 8.426654e+00 9.957546e+00 1.102833e+01 1.085658e+01 1.125329e+01 1.107121e+01 1.077973e+01 1.178694e+01 1.203584e+01 1.229303e+01 1.226425e+01 1.238115e+01 1.205737e+01 1.200670e+01 1.214236e+01 1.196243e+01 1.056074e+01 1.152043e+01 1.016636e+01 1.105207e+01 1.026722e+01 1.001616e+01 
 3.1 6.030664e+00 7.134186e+00 8.101004e+00 9.162483e+00 8.862918e+00 1.050824e+01 1.169685e+01 1.162060e+01 1.208607e+01 1.193719e+01 1.166027e+01 1.277419e+01 1.309523e+01 1.342106e+01 1.341592e+01 1.355636e+01 1.320725e+01 1.316208e+01 1.336167e+01 1.316718e+01 1.164070e+01 1.269666e+01 1.121449e+01 1.219303e+01 1.132752e+01 1.105127e+01 
 3.2 6.186980e+00 7.349217e+00 8.383251e+00 9.514429e+00 9.273121e+00 1.102932e+01 1.233722e+01 1.236568e+01 1.291398e+01 1.280389e+01 1.255132e+01 1.377647e+01 1.417812e+01 1.458683e+01 1.461199e+01 1.477996e+01 1.440680e+01 1.437013e+01 1.465125e+01 1.444244e+01 1.278887e+01 1.394672e+01 1.233159e+01 1.340955e+01 1.245814e+01 1.215526e+01 
 3.3 6.326112e+00 7.539778e+00 8.634765e+00 9.824463e+00 9.655663e+00 1.151805e+01 1.294502e+01 1.308460e+01 1.373005e+01 1.366379e+01 1.344611e+01 1.478600e+01 1.527625e+01 1.578372e+01 1.584646e+01 1.604634e+01 1.565128e+01 1.562667e+01 1.601032e+01 1.578779e+01 1.400630e+01 1.527166e+01 1.351963e+01 1.470388e+01 1.366125e+01 1.333033e+01 
 3.4 6.449367e+00 7.707309e+00 8.856726e+00 1.009444e+01 1.000972e+01 1.197268e+01 1.351692e+01 1.377104e+01 1.452749e+01 1.450946e+01 1.433756e+01 1.579448e+01 1.638061e+01 1.700411e+01 1.711214e+01 1.734865e+01 1.693484e+01 1.692642e+01 1.743735e+01 1.720211e+01 1.529375e+01 1.667221e+01 1.478048e+01 1.607827e+01 1.493899e+01 1.457865e+01 
 3.5 6.558103e+00 7.853514e+00 9.050864e+00 1.032717e+01 1.033515e+01 1.239242e+01 1.405068e+01 1.441991e+01 1.529992e+01 1.533379e+01 1.521847e+01 1.679333e+01 1.748167e+01 1.823949e+01 1.840073e+01 1.867883e+01 1.825053e+01 1.826298e+01 1.892997e+01 1.868350e+01 1.665159e+01 1.814866e+01 1.611594e+01 1.753490e+01 1.629344e+01 1.590238e+01 
 3.6 6.653676e+00 7.980242e+00 9.219272e+00 1.052608e+01 1.063238e+01 1.277725e+01 1.454510e+01 1.502735e+01 1.604161e+01 1.613023e+01 1.608178e+01 1.777399e+01 1.856969e+01 1.948063e+01 1.970292e+01 2.002765e+01 1.959033e+01 1.962885e+01 2.048480e+01 2.022916e+01 1.807975e+01 1.970080e+01 1.752770e+01 1.907586e+01 1.772667e+01 1.730366e+01 
 3.7 6.737405e+00 8.089398e+00 9.364253e+00 1.069481e+01 1.090233e+01 1.312788e+01 1.499991e+01 1.559088e+01 1.674757e+01 1.689304e+01 1.692075e+01 1.872822e+01 1.963507e+01 2.071779e+01 2.100859e+01 2.138490e+01 2.094523e+01 2.101542e+01 2.209737e+01 2.183527e+01 1.957757e+01 2.132783e+01 1.901731e+01 2.070317e+01 1.924065e+01 1.878462e+01 
 3.8 6.810545e+00 8.182866e+00 9.488191e+00 1.083704e+01 1.114624e+01 1.344552e+01 1.541565e+01 1.610924e+01 1.741376e+01 1.761741e+01 1.772922e+01 1.964834e+01 2.066874e+01 2.194107e+01 2.230704e+01 2.273959e+01 2.230541e+01 2.241317e+01 2.376200e+01 2.349687e+01 2.114374e+01 2.302824e+01 2.058613e+01 2.241873e+01 2.083731e+01 2.034734e+01 
 3.9 6.874269e+00 8.262456e+00 9.593446e+00 1.095631e+01 1.136561e+01 1.373183e+01 1.579349e+01 1.658237e+01 1.803714e+01 1.829963e+01 1.850176e+01 2.052759e+01 2.166248e+01 2.314066e+01 2.358737e+01 2.408030e+01 2.366048e+01 2.381179e+01 2.547169e+01 2.520775e+01 2.277618e+01 2.479970e+01 2.223533e+01 2.422430e+01 2.251848e+01 2.199386e+01 
 4.0 6.929660e+00 8.329870e+00 9.682282e+00 1.105587e+01 1.156211e+01 1.398870e+01 1.613511e+01 1.701114e+01 1.861568e+01 1.893709e+01 1.923388e+01 2.136028e+01 2.260923e+01 2.430722e+01 2.483883e+01 2.539557e+01 2.499974e+01 2.520049e+01 2.721809e+01 2.696040e+01 2.447189e+01 2.663893e+01 2.396583e+01 2.612145e+01 2.428585e+01 2.372618e+01 
 4.1 6.977708e+00 8.386679e+00 9.756822e+00 1.113866e+01 1.173747e+01 1.421823e+01 1.644255e+01 1.739723e+01 1.914835e+01 1.952827e+01 1.992209e+01 2.214201e+01 2.350330e+01 2.543224e+01 2.605127e+01 2.667430e+01 2.631261e+01 2.656834e+01 2.899150e+01 2.874594e+01 2.622682e+01 2.854157e+01 2.577823e+01 2.811156e+01 2.614103e+01 2.554623e+01 
 4.2 7.019307e+00 8.434310e+00 9.819010e+00 1.120728e+01 1.189346e+01 1.442259e+01 1.671808e+01 1.774287e+01 1.963506e+01 2.007268e+01 2.056397e+01 2.286968e+01 2.434052e+01 2.650824e+01 2.721546e+01 2.790623e+01 2.758890e+01 2.790457e+01 3.078094e+01 3.055417e+01 2.803574e+01 3.050207e+01 2.767275e+01 3.019571e+01 2.808539e+01 2.745584e+01 
 4.3 7.055261e+00 8.474047e+00 9.870603e+00 1.126399e+01 1.203182e+01 1.460394e+01 1.696410e+01 1.805072e+01 2.007652e+01 2.057073e+01 2.115813e+01 2.354157e+01 2.511822e+01 2.752909e+01 2.832350e+01 2.908230e+01 2.881925e+01 2.919903e+01 3.257430e+01 3.237368e+01 2.989212e+01 3.251358e+01 2.964920e+01 3.237466e+01 3.012013e+01 2.945675e+01 
 4.4 7.086287e+00 8.507033e+00 9.913168e+00 1.131076e+01 1.215421e+01 1.476442e+01 1.718303e+01 1.832366e+01 2.047416e+01 2.102361e+01 2.170419e+01 2.415718e+01 2.583521e+01 2.849007e+01 2.936903e+01 3.019501e+01 2.999543e+01 3.044252e+01 3.435862e+01 3.419203e+01 3.178804e+01 3.456785e+01 3.170680e+01 3.464877e+01 3.224618e+01 3.155053e+01 
 4.5 7.113023e+00 8.534272e+00 9.948087e+00 1.134925e+01 1.226223e+01 1.490606e+01 1.737728e+01 1.856467e+01 2.082994e+01 2.143312e+01 2.220264e+01 2.471717e+01 2.649161e+01 2.938796e+01 3.034737e+01 3.123862e+01 3.111064e+01 3.162713e+01 3.612040e+01 3.599602e+01 3.371411e+01 3.665518e+01 3.384417e+01 3.701791e+01 3.446416e+01 3.373861e+01 
 4.6 7.136030e+00 8.556643e+00 9.976565e+00 1.138086e+01 1.235736e+01 1.503078e+01 1.754918e+01 1.877673e+01 2.114626e+01 2.180153e+01 2.265474e+01 2.522314e+01 2.708869e+01 3.022100e+01 3.125558e+01 3.220923e+01 3.215960e+01 3.274644e+01 3.784605e+01 3.777209e+01 3.565948e+01 3.876447e+01 3.605917e+01 3.948132e+01 3.677428e+01 3.602215e+01 
 4.7 7.155806e+00 8.574911e+00 9.999646e+00 1.140679e+01 1.244099e+01 1.514037e+01 1.770094e+01 1.896272e+01 2.142579e+01 2.213141e+01 2.306235e+01 2.567745e+01 2.762863e+01 3.098879e+01 3.209240e+01 3.310482e+01 3.313873e+01 3.379571e+01 3.952238e+01 3.950674e+01 3.761197e+01 4.088331e+01 3.834877e+01 4.203754e+01 3.917631e+01 3.840204e+01 
 4.8 7.172784e+00 8.589738e+00 1.001823e+01 1.142802e+01 1.251438e+01 1.523651e+01 1.783464e+01 1.912539e+01 2.167138e+01 2.242554e+01 2.342782e+01 2.608305e+01 2.811430e+01 3.169211e+01 3.285806e+01 3.392505e+01 3.404605e+01 3.477191e+01 4.113705e+01 4.118701e+01 3.955822e+01 4.299812e+01 4.070893e+01 4.468421e+01 4.166944e+01 4.087882e+01 
 4.9 7.187345e+00 8.601688e+00 1.003308e+01 1.144539e+01 1.257868e+01 1.532069e+01 1.795221e+01 1.926732e+01 2.188595e+01 2.268680e+01 2.375382e+01 2.644325e+01 2.854909e+01 3.233277e+01 3.355411e+01 3.467111e+01 3.488110e+01 3.567365e+01 4.267911e+01 4.280101e+01 4.148398e+01 4.509449e+01 4.313447e+01 4.741797e+01 4.425216e+01 4.345253e+01 
 5.0 7.199820e+00 8.611247e+00 1.004485e+01 1.145957e+01 1.263494e+01 1.539429e+01 1.805541e+01 1.939088e+01 2.207238e+01 2.291805e+01 2.404322e+01 2.676160e+01 2.893665e+01 3.291335e+01 3.418316e+01 3.534543e+01 3.564477e+01 3.650104e+01 4.413934e+01 4.433830e+01 4.337454e+01 4.715755e+01 4.561889e+01 5.023421e+01 4.692217e+01 4.612265e+01 
 5.1 7.199820e+00 8.618827e+00 1.005409e+01 1.147115e+01 1.268411e+01 1.545856e+01 1.814586e+01 1.949824e+01 2.223352e+01 2.312209e+01 2.429899e+01 2.704173e+01 2.928081e+01 3.343704e+01 3.474864e+01 3.595141e+01 3.633911e+01 3.725553e+01 4.551056e+01 4.579033e+01 4.521526e+01 4.917238e+01 4.815428e+01 5.312693e+01 4.967621e+01 4.888792e+01 
 5.2 7.199820e+00 8.624777e+00 1.006127e+01 1.148059e+01 1.272702e+01 1.551460e+01 1.822503e+01 1.959137e+01 2.237204e+01 2.330161e+01 2.452410e+01 2.728724e+01 2.958539e+01 3.390744e+01 3.525453e+01 3.649319e+01 3.696705e+01 3.793962e+01 4.678781e+01 4.715063e+01 4.699207e+01 5.112459e+01 5.073119e+01 5.608850e+01 5.250989e+01 5.174621e+01 
 5.3 7.199820e+00 8.629392e+00 1.006677e+01 1.148828e+01 1.276444e+01 1.556341e+01 1.829423e+01 1.967202e+01 2.249050e+01 2.345915e+01 2.472147e+01 2.750162e+01 2.985415e+01 3.432838e+01 3.570516e+01 3.697531e+01 3.753219e+01 3.855669e+01 4.796834e+01 4.841494e+01 4.869208e+01 5.300084e+01 5.333858e+01 5.910949e+01 5.541752e+01 5.469425e+01 
 5.4 7.199820e+00 8.632917e+00 1.007092e+01 1.149453e+01 1.279703e+01 1.560589e+01 1.835465e+01 1.974177e+01 2.259125e+01 2.359706e+01 2.489390e+01 2.768820e+01 3.009065e+01 3.470378e+01 3.610503e+01 3.740258e+01 3.803861e+01 3.911070e+01 4.905151e+01 4.958121e+01 5.030413e+01 5.478932e+01 5.596381e+01 6.217852e+01 5.839195e+01 5.772745e+01 
 5.5 7.199820e+00 8.635562e+00 1.007398e+01 1.149962e+01 1.282539e+01 1.564281e+01 1.840735e+01 1.980203e+01 2.267645e+01 2.371754e+01 2.504403e+01 2.785008e+01 3.029829e+01 3.503757e+01 3.645866e+01 3.777986e+01 3.849064e+01 3.960599e+01 5.003857e+01 5.064940e+01 5.181918e+01 5.648021e+01 5.859274e+01 6.528207e+01 6.142435e+01 6.083958e+01 
 5.6 7.199820e+00 8.637496e+00 1.007618e+01 1.150376e+01 1.285004e+01 1.567488e+01 1.845327e+01 1.985401e+01 2.274808e+01 2.382257e+01 2.517433e+01 2.799014e+01 3.048020e+01 3.533357e+01 3.677043e+01 3.811192e+01 3.889271e+01 4.004713e+01 5.093237e+01 5.162131e+01 5.323065e+01 5.806596e+01 6.120984e+01 6.840452e+01 6.450412e+01 6.402249e+01 
 5.7 7.199820e+00 8.638864e+00 1.007769e+01 1.150711e+01 1.287146e+01 1.570271e+01 1.849324e+01 1.989882e+01 2.280792e+01 2.391397e+01 2.528707e+01 2.811099e+01 3.063929e+01 3.559543e+01 3.704458e+01 3.840335e+01 3.924923e+01 4.043872e+01 5.173707e+01 5.250023e+01 5.453451e+01 5.954145e+01 6.379858e+01 7.152814e+01 6.761871e+01 6.726580e+01 
 5.8 7.199820e+00 8.639784e+00 1.007868e+01 1.150984e+01 1.289005e+01 1.572684e+01 1.852801e+01 1.993741e+01 2.285757e+01 2.399337e+01 2.538433e+01 2.821501e+01 3.077817e+01 3.582659e+01 3.728508e+01 3.865846e+01 3.956450e+01 4.078528e+01 5.245775e+01 5.329064e+01 5.572925e+01 6.090402e+01 6.634175e+01 7.463337e+01 7.075361e+01 7.055660e+01 
 5.9 7.199820e+00 8.639784e+00 1.007924e+01 1.151205e+01 1.290618e+01 1.574774e+01 1.855822e+01 1.997060e+01 2.289844e+01 2.406223e+01 2.546799e+01 2.830434e+01 3.089925e+01 3.603027e+01 3.749561e+01 3.888130e+01 3.984260e+01 4.109118e+01 5.310014e+01 5.399787e+01 5.681570e+01 6.215336e+01 6.882201e+01 7.769910e+01 7.389238e+01 7.387917e+01 
 6.0 7.199820e+00 8.639784e+00 1.007950e+01 1.151384e+01 1.292016e+01 1.576584e+01 1.858447e+01 1.999914e+01 2.293179e+01 2.412186e+01 2.553976e+01 2.838087e+01 3.100466e+01 3.620942e+01 3.767957e+01 3.907556e+01 4.008738e+01 4.136056e+01 5.367033e+01 5.462782e+01 5.779671e+01 6.329123e+01 7.122247e+01 8.070333e+01 7.701679e+01 7.721485e+01 
 6.1 7.199820e+00 8.639784e+00 1.007956e+01 1.151529e+01 1.293227e+01 1.578150e+01 1.860724e+01 2.002366e+01 2.295874e+01 2.417343e+01 2.560116e+01 2.844632e+01 3.109633e+01 3.636677e+01 3.784005e+01 3.924461e+01 4.030242e+01 4.159728e+01 5.417455e+01 5.518665e+01 5.867676e+01 6.432115e+01 7.352734e+01 8.362378e+01 8.010715e+01 8.054202e+01 
 6.2 7.199820e+00 8.639784e+00 1.007962e+01 1.151647e+01 1.294276e+01 1.579505e+01 1.862699e+01 2.004470e+01 2.298025e+01 2.421797e+01 2.565353e+01 2.850216e+01 3.117595e+01 3.650478e+01 3.797983e+01 3.939151e+01 4.049101e+01 4.180492e+01 5.461892e+01 5.568060e+01 5.946159e+01 6.524809e+01 7.572252e+01 8.643881e+01 8.314275e+01 8.383631e+01 
 6.3 7.199820e+00 8.639784e+00 1.007968e+01 1.151742e+01 1.295183e+01 1.580675e+01 1.864411e+01 2.006275e+01 2.299717e+01 2.425638e+01 2.569809e+01 2.854971e+01 3.124505e+01 3.662568e+01 3.810144e+01 3.951897e+01 4.065615e+01 4.198675e+01 5.500942e+01 5.611581e+01 6.015779e+01 6.607804e+01 7.779616e+01 8.912834e+01 8.610245e+01 8.707114e+01 
