0.45     -1     0      0
0.45     -1     0.037662      955.493
0.45     -1     0.0674684      1219.02
0.45     -1     0.0921373      1526.43
0.45     -1     0.113182      1715.8
0.45     -1     0.131532      1717.39
0.45     -1     0.1478      1471.65
0.45     -1     0.162411      1098
0.45     -1     0.175671      793.355
0.45     -1     0.187809      550.421
0.45     -1     0.199001      414.671
0.45     -1     0.209382      283.266
0.45     -1     0.219063      182.772
0.45     -1     0.228133      104.754
0.45     -1     0.236663      65.2838
0.45     -1     0.244714      42.8688
0.45     -1     0.252338      29.7842
0.45     -1     0.259577      20.6148
0.45     -1     0.266469      13.8215
0.45     -1     0.273045      9.44923
0.45     -1     0.279333      6.5611
0.45     -1     0.285357      4.41593
0.45     -1     0.291138      2.92066
0.45     -1     0.296695      1.87753
0.45     -1     0.302046      1.15527
0.45     -1     0.307204      0.669904
0.45     -1     0.312183      0.352268
0.45     -1     0.316995      0.150041
0.45     -1     0.321651      0.0441773
0.45     -1     0.326161      0.00550056
0.45     -1     0.330533      0
0.45     -0.634788     0      0
0.45     -0.634788     0.037662      1015.75
0.45     -0.634788     0.0674684      1293.04
0.45     -0.634788     0.0921373      1601.01
0.45     -0.634788     0.113182      1967.87
0.45     -0.634788     0.131532      2124.82
0.45     -0.634788     0.1478      2131.3
0.45     -0.634788     0.162411      1950.14
0.45     -0.634788     0.175671      1583.63
0.45     -0.634788     0.187809      1182.63
0.45     -0.634788     0.199001      924.246
0.45     -0.634788     0.209382      690.948
0.45     -0.634788     0.219063      546.329
0.45     -0.634788     0.228133      383.568
0.45     -0.634788     0.236663      259.237
0.45     -0.634788     0.244714      171.511
0.45     -0.634788     0.252338      105.343
0.45     -0.634788     0.259577      65.3203
0.45     -0.634788     0.266469      43.9393
0.45     -0.634788     0.273045      30.6939
0.45     -0.634788     0.279333      20.9034
0.45     -0.634788     0.285357      13.8703
0.45     -0.634788     0.291138      8.85007
0.45     -0.634788     0.296695      5.47614
0.45     -0.634788     0.302046      3.16985
0.45     -0.634788     0.307204      1.73156
0.45     -0.634788     0.312183      0.887672
0.45     -0.634788     0.316995      0.375627
0.45     -0.634788     0.321651      0.109589
0.45     -0.634788     0.326161      0.0133848
0.45     -0.634788     0.330533      0
0.45     -0.406307     0      0
0.45     -0.406307     0.037662      1060.61
0.45     -0.406307     0.0674684      1292.11
0.45     -0.406307     0.0921373      1619.87
0.45     -0.406307     0.113182      2080.95
0.45     -0.406307     0.131532      2329.98
0.45     -0.406307     0.1478      2443.77
0.45     -0.406307     0.162411      2421.44
0.45     -0.406307     0.175671      2211.85
0.45     -0.406307     0.187809      1843.98
0.45     -0.406307     0.199001      1449.67
0.45     -0.406307     0.209382      1165.04
0.45     -0.406307     0.219063      954.264
0.45     -0.406307     0.228133      723.123
0.45     -0.406307     0.236663      557.833
0.45     -0.406307     0.244714      400.886
0.45     -0.406307     0.252338      278.581
0.45     -0.406307     0.259577      183.946
0.45     -0.406307     0.266469      120.183
0.45     -0.406307     0.273045      74.233
0.45     -0.406307     0.279333      47.8961
0.45     -0.406307     0.285357      32.736
0.45     -0.406307     0.291138      21.7153
0.45     -0.406307     0.296695      13.5978
0.45     -0.406307     0.302046      8.00224
0.45     -0.406307     0.307204      4.32075
0.45     -0.406307     0.312183      2.00998
0.45     -0.406307     0.316995      0.716459
0.45     -0.406307     0.321651      0.156547
0.45     -0.406307     0.326161      0.0168062
0.45     -0.406307     0.330533      0
0.45     -0.239626     0      0
0.45     -0.239626     0.037662      1092.98
0.45     -0.239626     0.0674684      1300.27
0.45     -0.239626     0.0921373      1633.14
0.45     -0.239626     0.113182      2103.49
0.45     -0.239626     0.131532      2469.37
0.45     -0.239626     0.1478      2645.88
0.45     -0.239626     0.162411      2715.12
0.45     -0.239626     0.175671      2584.73
0.45     -0.239626     0.187809      2340.24
0.45     -0.239626     0.199001      2038.86
0.45     -0.239626     0.209382      1653.75
0.45     -0.239626     0.219063      1389.38
0.45     -0.239626     0.228133      1105.27
0.45     -0.239626     0.236663      873.86
0.45     -0.239626     0.244714      696.234
0.45     -0.239626     0.252338      527.592
0.45     -0.239626     0.259577      374.287
0.45     -0.239626     0.266469      256.804
0.45     -0.239626     0.273045      167.784
0.45     -0.239626     0.279333      105.613
0.45     -0.239626     0.285357      63.2501
0.45     -0.239626     0.291138      39.9722
0.45     -0.239626     0.296695      26.542
0.45     -0.239626     0.302046      16.6983
0.45     -0.239626     0.307204      9.62446
0.45     -0.239626     0.312183      4.92571
0.45     -0.239626     0.316995      2.11019
0.45     -0.239626     0.321651      0.654058
0.45     -0.239626     0.326161      0.0872243
0.45     -0.239626     0.330533      0
0.45     -0.108332     0      0
0.45     -0.108332     0.037662      1116.61
0.45     -0.108332     0.0674684      1314.6
0.45     -0.108332     0.0921373      1625.42
0.45     -0.108332     0.113182      2066.95
0.45     -0.108332     0.131532      2545.72
0.45     -0.108332     0.1478      2803.15
0.45     -0.108332     0.162411      2915.93
0.45     -0.108332     0.175671      2858.53
0.45     -0.108332     0.187809      2661.23
0.45     -0.108332     0.199001      2486.42
0.45     -0.108332     0.209382      2191.61
0.45     -0.108332     0.219063      1855.87
0.45     -0.108332     0.228133      1497.23
0.45     -0.108332     0.236663      1230.99
0.45     -0.108332     0.244714      997.791
0.45     -0.108332     0.252338      805.022
0.45     -0.108332     0.259577      626.164
0.45     -0.108332     0.266469      455.036
0.45     -0.108332     0.273045      314.544
0.45     -0.108332     0.279333      203.786
0.45     -0.108332     0.285357      128.069
0.45     -0.108332     0.291138      75.3752
0.45     -0.108332     0.296695      43.2107
0.45     -0.108332     0.302046      26.3807
0.45     -0.108332     0.307204      15.803
0.45     -0.108332     0.312183      8.37834
0.45     -0.108332     0.316995      3.67777
0.45     -0.108332     0.321651      1.16626
0.45     -0.108332     0.326161      0.162132
0.45     -0.108332     0.330533      0
0.45     -2e-20     0      0
0.45     -2e-20     0.037662      1132.94
0.45     -2e-20     0.0674684      1322.17
0.45     -2e-20     0.0921373      1594.07
0.45     -2e-20     0.113182      2055.36
0.45     -2e-20     0.131532      2545.6
0.45     -2e-20     0.1478      2917.1
0.45     -2e-20     0.162411      3035.71
0.45     -2e-20     0.175671      3050.69
0.45     -2e-20     0.187809      2933.27
0.45     -2e-20     0.199001      2814.77
0.45     -2e-20     0.209382      2631.23
0.45     -2e-20     0.219063      2374.69
0.45     -2e-20     0.228133      1918.85
0.45     -2e-20     0.236663      1598.68
0.45     -2e-20     0.244714      1343.66
0.45     -2e-20     0.252338      1099.23
