C
         1      0.00003      0.00000      0.00000      0.00000      0.00000      0.00000
         2      0.00063      0.00003      0.00000      0.00007      0.00000      0.00000
         3      0.00334      0.00103      0.00000      0.00036      0.00013      0.00000
         4      0.01013      0.00505      0.00000      0.00106      0.00057      0.00000
         5      0.02206      0.01432      0.00000      0.00232      0.00156      0.00000
         6      0.03946      0.02919      0.00000      0.00426      0.00319      0.00000
         7      0.06225      0.04962      0.00000      0.00695      0.00557      0.00000
         8      0.09005      0.07528      0.00000      0.01045      0.00874      0.00000
         9      0.12233      0.10566      0.00000      0.01478      0.01274      0.00000
        10      0.15851      0.14016      0.00000      0.01997      0.01758      0.00000
        11      0.19803      0.17816      0.00000      0.02601      0.02329      0.00000
        12      0.24041      0.21916      0.00000      0.03290      0.02983      0.00000
        13      0.28520      0.26273      0.00000      0.04062      0.03720      0.00000
        14      0.33092      0.30851      0.00000      0.04901      0.04539      0.00000
        15      0.37557      0.35603      0.00000      0.05797      0.05436      0.00000
        16      0.41809      0.40081      0.00000      0.06749      0.06380      0.00000
        17      0.45787      0.44216      0.00000      0.07753      0.07373      0.00000
        18      0.49467      0.48025      0.00000      0.08803      0.08413      0.00000
        19      0.52841      0.51506      0.00000      0.09889      0.09491      0.00000
        20      0.55921      0.54679      0.00000      0.11002      0.10600      0.00000
        21      0.58725      0.57563      0.00000      0.12139      0.11731      0.00000
        22      0.61272      0.60180      0.00000      0.13288      0.12878      0.00000
        23      0.63581      0.62550      0.00000      0.14446      0.14034      0.00000
        24      0.65680      0.64702      0.00000      0.15605      0.15194      0.00000
        25      0.67582      0.66654      0.00000      0.16763      0.16353      0.00000
        26      0.69308      0.68424      0.00000      0.17914      0.17505      0.00000
        27      0.70877      0.70033      0.00000      0.19056      0.18649      0.00000
        28      0.72301      0.71493      0.00000      0.20186      0.19781      0.00000
        29      0.73598      0.72821      0.00000      0.21299      0.20898      0.00000
        30      0.74775      0.74029      0.00000      0.22396      0.21998      0.00000
        31      0.75845      0.75128      0.00000      0.23476      0.23080      0.00000
        32      0.76831      0.76139      0.00000      0.24537      0.24146      0.00000
        33      0.77726      0.77058      0.00000      0.25576      0.25189      0.00000
        34      0.78542      0.77895      0.00000      0.26594      0.26211      0.00000
        35      0.79296      0.78670      0.00000      0.27593      0.27214      0.00000
        36      0.79985      0.79377      0.00000      0.28570      0.28195      0.00000
        37      0.80623      0.80034      0.00000      0.29527      0.29156      0.00000
        38      0.81202      0.80629      0.00000      0.30461      0.30095      0.00000
        39      0.81737      0.81180      0.00000      0.31376      0.31012      0.00000
        40      0.82237      0.81694      0.00000      0.32270      0.31911      0.00000
        41      0.82692      0.82163      0.00000      0.33144      0.32789      0.00000
        42      0.83116      0.82600      0.00003      0.33999      0.33649      0.00001
        43      0.83506      0.83003      0.00039      0.34832      0.34486      0.00010
        44      0.83866      0.83376      0.00119      0.35648      0.35306      0.00032
        45      0.84199      0.83719      0.00253      0.36444      0.36106      0.00070
        46      0.84518      0.84049      0.00458      0.37223      0.36889      0.00126
        47      0.84811      0.84352      0.00742      0.37984      0.37654      0.00203
        48      0.85081      0.84631      0.01102      0.38728      0.38402      0.00302
        49      0.85336      0.84896      0.01538      0.39457      0.39134      0.00422
        50      0.85569      0.85137      0.02049      0.40165      0.39846      0.00564
        51      0.85794      0.85370      0.02635      0.40860      0.40545      0.00728
        52      0.85997      0.85581      0.03295      0.41538      0.41226      0.00912
        53      0.86188      0.85781      0.04028      0.42201      0.41892      0.01120
        54      0.86370      0.85970      0.04831      0.42850      0.42545      0.01348
        55      0.86541      0.86148      0.05703      0.43485      0.43183      0.01598
        56      0.86704      0.86318      0.06642      0.44106      0.43807      0.01869
        57      0.86856      0.86477      0.07644      0.44713      0.44418      0.02162
        58      0.87001      0.86628      0.08708      0.45308      0.45016      0.02475
        59      0.87135      0.86769      0.09829      0.45889      0.45601      0.02808
        60      0.87261      0.86901      0.11008      0.46458      0.46173      0.03162
        61      0.87384      0.87030      0.12242      0.47016      0.46735      0.03535
C 
         1      0.87384      0.87030      0.12242      0.47016      0.46735      0.03535
         2      0.87885      0.87557      0.19197      0.49630      0.49363      0.05698
         3      0.88282      0.87977      0.25329      0.51993      0.51739      0.08168
         4      0.88589      0.88304      0.29408      0.54134      0.53892      0.10669
         5      0.88845      0.88576      0.32696      0.56083      0.55852      0.13165
         6      0.89044      0.88790      0.35495      0.57859      0.57639      0.15618
         7      0.89208      0.88968      0.37950      0.59488      0.59276      0.18004
         8      0.89349      0.89122      0.40143      0.60983      0.60780      0.20308
         9      0.89464      0.89247      0.42127      0.62360      0.62165      0.22521
        10      0.89573      0.89366      0.43942      0.63640      0.63453      0.24643
        11      0.89655      0.89458      0.45608      0.64825      0.64645      0.26671
        12      0.89726      0.89536      0.47147      0.65921      0.65748      0.28607
        13      0.89799      0.89617      0.48583      0.66947      0.66779      0.30454
        14      0.89867      0.89691      0.49923      0.67910      0.67748      0.32217
        15      0.89914      0.89746      0.51172      0.68803      0.68646      0.33897
        16      0.89957      0.89794      0.52343      0.69644      0.69491      0.35500
        17      0.90007      0.89850      0.53451      0.70434      0.70286      0.37029
        18      0.90043      0.89892      0.54492      0.71176      0.71033      0.38489
        19      0.90085      0.89938      0.55482      0.71881      0.71742      0.39887
        20      0.90107      0.89965      0.56405      0.72540      0.72405      0.41216
        21      0.90144      0.90007      0.57293      0.73168      0.73036      0.42492
        22      0.90176      0.90042      0.58133      0.73765      0.73637      0.43712
        23      0.90188      0.90058      0.58921      0.74320      0.74195      0.44875
        24      0.90218      0.90092      0.59684      0.74862      0.74740      0.45997
        25      0.90243      0.90120      0.60413      0.75369      0.75250      0.47071
        26      0.90255      0.90135      0.61096      0.75849      0.75734      0.48097
