0.205     -1     0      0
0.205     -1     0.0217267      38.1833
0.205     -1     0.0389216      121.96
0.205     -1     0.0531527      241.393
0.205     -1     0.0652932      419.431
0.205     -1     0.0758792      586.527
0.205     -1     0.0852641      718.389
0.205     -1     0.0936928      826.676
0.205     -1     0.101342      945.769
0.205     -1     0.108345      1020.92
0.205     -1     0.114801      1074.02
0.205     -1     0.12079      1434.14
0.205     -1     0.126375      1359.8
0.205     -1     0.131607      1267.79
0.205     -1     0.136528      1167.85
0.205     -1     0.141172      1119.92
0.205     -1     0.14557      914.406
0.205     -1     0.149747      787.056
0.205     -1     0.153722      671.806
0.205     -1     0.157516      564.859
0.205     -1     0.161143      585.373
0.205     -1     0.164618      417.334
0.205     -1     0.167954      300.807
0.205     -1     0.17116      216.097
0.205     -1     0.174246      147.423
0.205     -1     0.177222      86.4235
0.205     -1     0.180094      46.9369
0.205     -1     0.18287      21.3694
0.205     -1     0.185556      6.92291
0.205     -1     0.188158      0.963176
0.205     -1     0.19068      0
0.205     -0.634788     0      0
0.205     -0.634788     0.0217267      33.6434
0.205     -0.634788     0.0389216      105.448
0.205     -0.634788     0.0531527      209.361
0.205     -0.634788     0.0652932      369.155
0.205     -0.634788     0.0758792      542.268
0.205     -0.634788     0.0852641      679.607
0.205     -0.634788     0.0936928      804.516
0.205     -0.634788     0.101342      953.753
0.205     -0.634788     0.108345      1043.78
0.205     -0.634788     0.114801      1100.21
0.205     -0.634788     0.12079      1434.91
0.205     -0.634788     0.126375      1389.69
0.205     -0.634788     0.131607      1347.12
0.205     -0.634788     0.136528      1280.02
0.205     -0.634788     0.141172      1275.58
0.205     -0.634788     0.14557      1091.46
0.205     -0.634788     0.149747      953.756
0.205     -0.634788     0.153722      819.153
0.205     -0.634788     0.157516      697.272
0.205     -0.634788     0.161143      762.843
0.205     -0.634788     0.164618      547.317
0.205     -0.634788     0.167954      403.979
0.205     -0.634788     0.17116      295.397
0.205     -0.634788     0.174246      232.902
0.205     -0.634788     0.177222      129.416
0.205     -0.634788     0.180094      73.7522
0.205     -0.634788     0.18287      33.0685
0.205     -0.634788     0.185556      10.0784
0.205     -0.634788     0.188158      1.34896
0.205     -0.634788     0.19068      0
0.205     -0.406307     0      0
0.205     -0.406307     0.0217267      30.7361
