  103	  1.03	0.195	0.205	0.215	0.225	0.235	0.245	0.255	0.265	0.275
   12     7.775	0.90670	0.90013	0.89358	0.88831	0.88202	0.87505	0.86979	0.86358	0.85548
   12     7.825	0.90649	0.89972	0.89315	0.88803	0.88176	0.87468	0.86953	0.86344	0.85518
   12     7.875	0.90611	0.89952	0.89287	0.88760	0.88162	0.87434	0.86926	0.86324	0.85514
   12     7.925	0.90555	0.89941	0.89257	0.88713	0.88142	0.87415	0.86893	0.86297	0.85513
   12     7.975	0.90487	0.89941	0.89216	0.88690	0.88118	0.87405	0.86860	0.86272	0.85515
   12     8.025	0.90445	0.89935	0.89203	0.88685	0.88085	0.87407	0.86827	0.86250	0.85518
   12     8.075	0.90398	0.89914	0.89191	0.88670	0.88046	0.87412	0.86809	0.86230	0.85512
   12     8.125	0.90362	0.89906	0.89171	0.88665	0.88001	0.87415	0.86792	0.86211	0.85485
   12     8.175	0.90331	0.89880	0.89148	0.88660	0.87967	0.87401	0.86759	0.86197	0.85454
   12     8.225	0.90294	0.89882	0.89126	0.88646	0.87961	0.87390	0.86718	0.86175	0.85428
   12     8.275	0.90251	0.89899	0.89092	0.88628	0.87970	0.87366	0.86682	0.86150	0.85402
   12     8.325	0.90210	0.89894	0.89063	0.88605	0.87976	0.87325	0.86645	0.86118	0.85392
   12     8.375	0.90157	0.89858	0.89041	0.88584	0.87981	0.87294	0.86605	0.86094	0.85393
   12     8.425	0.90111	0.89820	0.89042	0.88535	0.87989	0.87269	0.86557	0.86068	0.85395
   12     8.475	0.90049	0.89793	0.89064	0.88487	0.87988	0.87241	0.86510	0.86028	0.85393
   12     8.525	0.89981	0.89763	0.89081	0.88431	0.87973	0.87225	0.86485	0.85990	0.85386
   12     8.575	0.89926	0.89722	0.89091	0.88391	0.87942	0.87212	0.86490	0.85954	0.85368
   12     8.625	0.89899	0.89680	0.89091	0.88358	0.87914	0.87209	0.86500	0.85913	0.85345
   12     8.675	0.89896	0.89622	0.89086	0.88327	0.87862	0.87200	0.86512	0.85879	0.85318
   12     8.725	0.89898	0.89550	0.89080	0.88301	0.87823	0.87184	0.86523	0.85861	0.85290
   12     8.775	0.89904	0.89506	0.89075	0.88281	0.87803	0.87160	0.86529	0.85855	0.85258
   12     8.825	0.89898	0.89484	0.89070	0.88262	0.87787	0.87134	0.86531	0.85844	0.85226
   12     8.875	0.89882	0.89465	0.89043	0.88237	0.87764	0.87116	0.86528	0.85838	0.85211
   12     8.925	0.89861	0.89448	0.89030	0.88212	0.87750	0.87112	0.86507	0.85821	0.85195
   12     8.975	0.89848	0.89431	0.89029	0.88192	0.87728	0.87113	0.86476	0.85796	0.85171
   12     9.025	0.89826	0.89412	0.89034	0.88177	0.87715	0.87109	0.86442	0.85765	0.85146
   12     9.075	0.89792	0.89368	0.89040	0.88169	0.87689	0.87094	0.86420	0.85728	0.85122
   12     9.125	0.89778	0.89305	0.89021	0.88173	0.87654	0.87081	0.86394	0.85691	0.85093
   12     9.175	0.89794	0.89229	0.88996	0.88180	0.87622	0.87076	0.86373	0.85659	0.85063
   12     9.225	0.89820	0.89155	0.88973	0.88186	0.87593	0.87073	0.86356	0.85641	0.85035
   12     9.275	0.89829	0.89111	0.88930	0.88192	0.87564	0.87069	0.86348	0.85632	0.85003
   12     9.325	0.89846	0.89087	0.88877	0.88189	0.87543	0.87055	0.86333	0.85624	0.84984
   12     9.375	0.89859	0.89073	0.88821	0.88165	0.87513	0.87049	0.86321	0.85622	0.84969
   12     9.425	0.89858	0.89076	0.88787	0.88137	0.87467	0.87051	0.86305	0.85617	0.84961
   12     9.475	0.89839	0.89069	0.88770	0.88130	0.87420	0.87055	0.86290	0.85608	0.84956
   12     9.525	0.89810	0.89069	0.88751	0.88119	0.87392	0.87050	0.86275	0.85594	0.84947
   12     9.575	0.89784	0.89061	0.88738	0.88116	0.87366	0.87036	0.86258	0.85589	0.84943
   12     9.625	0.89794	0.89037	0.88717	0.88122	0.87334	0.87021	0.86244	0.85585	0.84935
   12     9.675	0.89820	0.89006	0.88688	0.88121	0.87301	0.87007	0.86242	0.85584	0.84927
   12     9.725	0.89841	0.88968	0.88661	0.88119	0.87284	0.86982	0.86236	0.85578	0.84897
   12     9.775	0.89854	0.88940	0.88637	0.88108	0.87269	0.86934	0.86234	0.85568	0.84854
   12     9.825	0.89872	0.88922	0.88603	0.88085	0.87262	0.86880	0.86231	0.85560	0.84828
   12     9.875	0.89874	0.88910	0.88563	0.88065	0.87253	0.86834	0.86228	0.85550	0.84807
   12     9.925	0.89855	0.88904	0.88543	0.88051	0.87258	0.86803	0.86218	0.85535	0.84794
   12     9.975	0.89824	0.88903	0.88519	0.88036	0.87253	0.86770	0.86211	0.85525	0.84791
   12    11.000	0.89772	0.89120	0.87840	0.87881	0.87171	0.86183	0.85922	0.85322	0.84546
   12    12.000	0.89067	0.88818	0.88209	0.87274	0.86973	0.86228	0.85555	0.84857	0.84343
   12    13.000	0.88866	0.88227	0.88007	0.87439	0.86465	0.86156	0.85572	0.84641	0.84076
   12    14.000	0.88665	0.87875	0.87390	0.87244	0.86659	0.85706	0.85423	0.84822	0.83978
   12    15.000	0.88703	0.87884	0.86849	0.86928	0.86623	0.85685	0.84927	0.84864	0.84091
   12    16.000	0.88902	0.87633	0.86779	0.86469	0.86267	0.85396	0.84879	0.84574	0.83963
   12    17.000	0.88236	0.87821	0.86929	0.86273	0.85840	0.85287	0.84879	0.83991	0.83661
   12    18.000	0.87874	0.87877	0.87224	0.86342	0.85401	0.85106	0.84670	0.84006	0.83283
   12    19.000	0.88204	0.87307	0.87517	0.86353	0.85452	0.84733	0.84560	0.83894	0.83085
   12    20.000	0.88117	0.87043	0.87393	0.86986	0.85709	0.84301	0.84484	0.84002	0.83241
  -12     0.025	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
  -12     0.075	0.00363	0.00306	0.00256	0.00213	0.00174	0.00140	0.00111	0.00085	0.00064
  -12     0.125	0.01723	0.01544	0.01380	0.01230	0.01093	0.00967	0.00853	0.00748	0.00652
  -12     0.175	0.03779	0.03483	0.03205	0.02942	0.02696	0.02466	0.02250	0.02049	0.01861
  -12     0.225	0.05970	0.05615	0.05268	0.04932	0.04608	0.04297	0.04000	0.03718	0.03449
  -12     0.275	0.08062	0.07672	0.07287	0.06910	0.06543	0.06186	0.05839	0.05502	0.05177
  -12     0.325	0.10075	0.09659	0.09243	0.08837	0.08436	0.08042	0.07659	0.07285	0.06920
  -12     0.375	0.12040	0.11598	0.11163	0.10728	0.10301	0.09878	0.09463	0.09058	0.08659
  -12     0.425	0.13965	0.13508	0.13052	0.12594	0.12147	0.11698	0.11259	0.10824	0.10399
  -12     0.475	0.15859	0.15389	0.14913	0.14442	0.13972	0.13501	0.13042	0.12584	0.12131
  -12     0.525	0.17720	0.17229	0.16751	0.16257	0.15770	0.15285	0.14806	0.14325	0.13854
  -12     0.575	0.19540	0.19036	0.18544	0.18044	0.17541	0.17037	0.16540	0.16048	0.15558
  -12     0.625	0.21313	0.20802	0.20298	0.19787	0.19274	0.18759	0.18244	0.17729	0.17229
  -12     0.675	0.23034	0.22523	0.22007	0.21485	0.20962	0.20436	0.19909	0.19383	0.18862
  -12     0.725	0.24709	0.24190	0.23667	0.23135	0.22602	0.22063	0.21527	0.20992	0.20456
  -12     0.775	0.26334	0.25805	0.25270	0.24732	0.24189	0.23642	0.23097	0.22548	0.22004
  -12     0.825	0.27889	0.27353	0.26818	0.26268	0.25718	0.25164	0.24610	0.24054	0.23500
  -12     0.875	0.29392	0.28854	0.28311	0.27756	0.27201	0.26640	0.26075	0.25512	0.24949
  -12     0.925	0.30838	0.30297	0.29748	0.29193	0.28633	0.28064	0.27494	0.26924	0.26351
  -12     0.975	0.32225	0.31681	0.31123	0.30559	0.29993	0.29423	0.28851	0.28276	0.27698
  -12     1.025	0.33563	0.33015	0.32458	0.31896	0.31323	0.30743	0.30161	0.29573	0.28985
  -12     1.075	0.34844	0.34292	0.33729	0.33154	0.32582	0.32006	0.31423	0.30835	0.30244
  -12     1.125	0.36066	0.35519	0.34957	0.34387	0.33810	0.33222	0.32626	0.32027	0.31440
  -12     1.175	0.37260	0.36704	0.36137	0.35557	0.34966	0.34383	0.33794	0.33201	0.32600
  -12     1.225	0.38390	0.37826	0.37258	0.36687	0.36104	0.35513	0.34912	0.34301	0.33702
  -12     1.275	0.39471	0.38919	0.38353	0.37772	0.37177	0.36574	0.35983	0.35384	0.34778
  -12     1.325	0.40531	0.39969	0.39390	0.38794	0.38215	0.37624	0.37024	0.36411	0.35792
  -12     1.375	0.41526	0.40958	0.40387	0.39814	0.39226	0.38620	0.38000	0.37400	0.36791
  -12     1.425	0.42483	0.41931	0.41363	0.40773	0.40169	0.39568	0.38970	0.38360	0.37738
