C
         1      0.00002      0.00000      0.00000      0.00000      0.00000      0.00000
         2      0.00048      0.00002      0.00000      0.00007      0.00000      0.00000
         3      0.00254      0.00075      0.00000      0.00030      0.00011      0.00000
         4      0.00754      0.00365      0.00000      0.00072      0.00043      0.00000
         5      0.01611      0.01025      0.00000      0.00126      0.00094      0.00000
         6      0.02838      0.02064      0.00000      0.00189      0.00156      0.00000
         7      0.04419      0.03469      0.00000      0.00256      0.00221      0.00000
         8      0.06322      0.05212      0.00000      0.00329      0.00288      0.00000
         9      0.08508      0.07256      0.00000      0.00417      0.00360      0.00000
        10      0.10937      0.09556      0.00000      0.00534      0.00455      0.00000
        11      0.13570      0.12073      0.00000      0.00682      0.00582      0.00000
        12      0.16375      0.14772      0.00000      0.00861      0.00739      0.00000
        13      0.19323      0.17626      0.00000      0.01070      0.00928      0.00000
        14      0.22299      0.20611      0.00000      0.01297      0.01149      0.00000
        15      0.25145      0.23700      0.00000      0.01539      0.01402      0.00000
        16      0.27794      0.26537      0.00000      0.01806      0.01664      0.00000
        17      0.30214      0.29081      0.00000      0.02106      0.01951      0.00000
        18      0.32399      0.31365      0.00000      0.02435      0.02270      0.00000
        19      0.34357      0.33403      0.00000      0.02791      0.02617      0.00000
        20      0.36102      0.35215      0.00000      0.03172      0.02989      0.00000
        21      0.37658      0.36828      0.00000      0.03575      0.03386      0.00000
        22      0.39045      0.38265      0.00000      0.04000      0.03804      0.00000
        23      0.40277      0.39538      0.00000      0.04445      0.04243      0.00000
        24      0.41378      0.40677      0.00000      0.04907      0.04701      0.00000
        25      0.42358      0.41691      0.00000      0.05385      0.05175      0.00000
        26      0.43231      0.42593      0.00000      0.05877      0.05664      0.00000
        27      0.44014      0.43402      0.00000      0.06382      0.06166      0.00000
        28      0.44714      0.44128      0.00000      0.06898      0.06679      0.00000
        29      0.45341      0.44777      0.00000      0.07423      0.07202      0.00000
        30      0.45903      0.45359      0.00000      0.07956      0.07733      0.00000
        31      0.46411      0.45885      0.00000      0.08496      0.08272      0.00000
        32      0.46873      0.46364      0.00000      0.09041      0.08816      0.00000
        33      0.47279      0.46786      0.00000      0.09589      0.09363      0.00000
        34      0.47651      0.47173      0.00000      0.10141      0.09914      0.00000
        35      0.47987      0.47522      0.00000      0.10694      0.10467      0.00000
        36      0.48294      0.47842      0.00000      0.11249      0.11022      0.00000
        37      0.48571      0.48132      0.00000      0.11803      0.11576      0.00000
        38      0.48825      0.48397      0.00000      0.12356      0.12129      0.00000
        39      0.49053      0.48636      0.00000      0.12908      0.12681      0.00000
        40      0.49263      0.48856      0.00000      0.13457      0.13232      0.00000
        41      0.49457      0.49060      0.00000      0.14005      0.13780      0.00000
        42      0.49635      0.49247      0.00001      0.14548      0.14324      0.00001
        43      0.49795      0.49415      0.00018      0.15088      0.14865      0.00009
        44      0.49945      0.49574      0.00058      0.15624      0.15401      0.00026
        45      0.50076      0.49712      0.00124      0.16154      0.15933      0.00055
        46      0.50202      0.49847      0.00227      0.16680      0.16460      0.00097
        47      0.50317      0.49968      0.00369      0.17201      0.16981      0.00154
        48      0.50427      0.50086      0.00550      0.17717      0.17499      0.00224
        49      0.50530      0.50195      0.00770      0.18228      0.18011      0.00307
        50      0.50617      0.50288      0.01030      0.18731      0.18515      0.00403
        51      0.50703      0.50380      0.01329      0.19229      0.19014      0.00511
        52      0.50780      0.50463      0.01665      0.19720      0.19507      0.00630
        53      0.50852      0.50540      0.02041      0.20205      0.19993      0.00760
        54      0.50919      0.50613      0.02453      0.20685      0.20475      0.00900
        55      0.50982      0.50681      0.02902      0.21158      0.20949      0.01051
        56      0.51042      0.50746      0.03387      0.21625      0.21417      0.01211
        57      0.51096      0.50805      0.03905      0.22085      0.21878      0.01380
