103 1.03	0.195	0.205	0.215	0.225	0.235	0.245	0.255	0.265	0.275
   12     0.025	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
   12     0.075	0.00619	0.00515	0.00424	0.00346	0.00278	0.00221	0.00171	0.00130	0.00095
   12     0.125	0.04309	0.03804	0.03347	0.02935	0.02564	0.02230	0.01930	0.01662	0.01422
   12     0.175	0.12801	0.11696	0.10645	0.09652	0.08722	0.07858	0.07056	0.06318	0.05638
   12     0.225	0.24376	0.23077	0.21712	0.20296	0.18869	0.17464	0.16100	0.14790	0.13543
   12     0.275	0.35889	0.34634	0.33316	0.31935	0.30501	0.29011	0.27466	0.25869	0.24248
   12     0.325	0.46523	0.45311	0.44035	0.42709	0.41329	0.39889	0.38406	0.36872	0.35287
   12     0.375	0.55976	0.54797	0.53573	0.52290	0.50961	0.49578	0.48149	0.46676	0.45154
   12     0.425	0.64152	0.63018	0.61836	0.60595	0.59319	0.57985	0.56614	0.55194	0.53734
   12     0.475	0.71105	0.70013	0.68864	0.67677	0.66442	0.65154	0.63837	0.62472	0.61062
   12     0.525	0.76942	0.75878	0.74784	0.73627	0.72433	0.71199	0.69927	0.68606	0.67256
   12     0.575	0.81797	0.80763	0.79702	0.78595	0.77439	0.76242	0.75012	0.73749	0.72445
   12     0.625	0.85802	0.84802	0.83775	0.82702	0.81587	0.80434	0.79240	0.78008	0.76758
   12     0.675	0.89087	0.88127	0.87126	0.86084	0.85006	0.83890	0.82735	0.81546	0.80327
   12     0.725	0.91774	0.90839	0.89870	0.88857	0.87811	0.86722	0.85607	0.84459	0.83274
   12     0.775	0.93970	0.93054	0.92103	0.91119	0.90101	0.89045	0.87961	0.86840	0.85696
   12     0.825	0.95726	0.94832	0.93911	0.92946	0.91951	0.90927	0.89872	0.88787	0.87675
   12     0.875	0.97138	0.96268	0.95369	0.94430	0.93463	0.92464	0.91430	0.90373	0.89288
   12     0.925	0.98263	0.97413	0.96534	0.95622	0.94681	0.93702	0.92696	0.91666	0.90606
   12     0.975	0.99146	0.98315	0.97447	0.96550	0.95628	0.94677	0.93698	0.92695	0.91664
   12     1.025	0.99843	0.99026	0.98182	0.97309	0.96403	0.95463	0.94500	0.93509	0.92494
   12     1.075	1.00374	0.99572	0.98736	0.97868	0.96985	0.96077	0.95137	0.94170	0.93181
   12     1.125	1.00756	0.99978	0.99164	0.98319	0.97450	0.96548	0.95616	0.94658	0.93699
   12     1.175	1.01056	1.00279	0.99476	0.98637	0.97767	0.96891	0.95989	0.95063	0.94108
   12     1.225	1.01245	1.00474	0.99678	0.98869	0.98028	0.97157	0.96261	0.95334	0.94402
   12     1.275	1.01349	1.00605	0.99831	0.99021	0.98182	0.97318	0.96448	0.95554	0.94634
   12     1.325	1.01422	1.00678	0.99900	0.99090	0.98283	0.97445	0.96582	0.95686	0.94766
   12     1.375	1.01417	1.00678	0.99923	0.99147	0.98341	0.97500	0.96625	0.95762	0.94874
   12     1.425	1.01373	1.00662	0.99916	0.99133	0.98322	0.97499	0.96668	0.95808	0.94916
   12     1.475	1.01324	1.00614	0.99858	0.99076	0.98292	0.97492	0.96654	0.95783	0.94922
   12     1.525	1.01228	1.00504	0.99753	0.99012	0.98238	0.97431	0.96586	0.95760	0.94903
   12     1.575	1.01101	1.00382	0.99671	0.98926	0.98146	0.97329	0.96529	0.95697	0.94833
   12     1.625	1.00956	1.00274	0.99563	0.98806	0.98021	0.97250	0.96446	0.95607	0.94770
   12     1.675	1.00811	1.00137	0.99405	0.98648	0.97908	0.97134	0.96319	0.95505	0.94678
   12     1.725	1.00668	0.99972	0.99244	0.98527	0.97781	0.96996	0.96200	0.95402	0.94566
   12     1.775	1.00495	0.99807	0.99097	0.98387	0.97630	0.96852	0.96079	0.95271	0.94432
   12     1.825	1.00315	0.99622	0.98939	0.98212	0.97449	0.96717	0.95936	0.95115	0.94316
   12     1.875	1.00134	0.99473	0.98770	0.98022	0.97316	0.96575	0.95780	0.94987	0.94180
   12     1.925	0.99961	0.99324	0.98576	0.97851	0.97171	0.96424	0.95626	0.94828	0.94026
   12     1.975	0.99813	0.99139	0.98377	0.97688	0.97010	0.96234	0.95469	0.94675	0.93873
   12     2.025	0.99606	0.98931	0.98214	0.97537	0.96818	0.96074	0.95318	0.94526	0.93748
   12     2.075	0.99387	0.98716	0.98074	0.97385	0.96610	0.95916	0.95163	0.94381	0.93606
   12     2.125	0.99199	0.98519	0.97920	0.97208	0.96469	0.95730	0.94987	0.94241	0.93448
   12     2.175	0.99026	0.98378	0.97730	0.97006	0.96302	0.95583	0.94814	0.94081	0.93292
   12     2.225	0.98828	0.98243	0.97529	0.96821	0.96155	0.95410	0.94676	0.93916	0.93139
   12     2.275	0.98652	0.98052	0.97357	0.96662	0.95986	0.95255	0.94529	0.93746	0.92984
   12     2.325	0.98500	0.97859	0.97162	0.96534	0.95815	0.95081	0.94364	0.93592	0.92851
   12     2.375	0.98366	0.97678	0.97003	0.96377	0.95633	0.94937	0.94186	0.93460	0.92702
   12     2.425	0.98166	0.97518	0.96865	0.96190	0.95469	0.94782	0.94036	0.93313	0.92555
   12     2.475	0.98004	0.97304	0.96735	0.96012	0.95324	0.94629	0.93898	0.93165	0.92377
   12     2.525	0.97830	0.97170	0.96543	0.95841	0.95174	0.94481	0.93745	0.93022	0.92253
   12     2.575	0.97644	0.97041	0.96392	0.95685	0.95045	0.94294	0.93602	0.92854	0.92137
   12     2.625	0.97459	0.96897	0.96231	0.95563	0.94891	0.94165	0.93465	0.92709	0.91986
   12     2.675	0.97319	0.96746	0.96061	0.95422	0.94738	0.94018	0.93331	0.92589	0.91856
   12     2.725	0.97191	0.96602	0.95898	0.95280	0.94569	0.93897	0.93180	0.92454	0.91714
   12     2.775	0.97065	0.96445	0.95772	0.95150	0.94415	0.93770	0.93034	0.92319	0.91572
   12     2.825	0.96932	0.96271	0.95630	0.95007	0.94298	0.93625	0.92898	0.92197	0.91431
   12     2.875	0.96784	0.96116	0.95519	0.94853	0.94176	0.93494	0.92768	0.92068	0.91330
   12     2.925	0.96638	0.95949	0.95415	0.94707	0.94044	0.93348	0.92661	0.91936	0.91203
   12     2.975	0.96493	0.95832	0.95277	0.94567	0.93920	0.93200	0.92544	0.91813	0.91081
   12     3.025	0.96342	0.95731	0.95139	0.94429	0.93806	0.93077	0.92417	0.91668	0.90970
   12     3.075	0.96216	0.95625	0.94989	0.94310	0.93679	0.92981	0.92283	0.91561	0.90856
   12     3.125	0.96091	0.95524	0.94836	0.94216	0.93565	0.92860	0.92176	0.91453	0.90742
   12     3.175	0.95946	0.95414	0.94712	0.94102	0.93424	0.92753	0.92049	0.91351	0.90624
   12     3.225	0.95826	0.95284	0.94574	0.93995	0.93277	0.92641	0.91923	0.91240	0.90499
   12     3.275	0.95729	0.95148	0.94462	0.93888	0.93166	0.92528	0.91813	0.91143	0.90391
   12     3.325	0.95601	0.95021	0.94375	0.93771	0.93061	0.92432	0.91718	0.91029	0.90307
   12     3.375	0.95517	0.94897	0.94303	0.93654	0.92965	0.92332	0.91624	0.90916	0.90209
   12     3.425	0.95424	0.94776	0.94186	0.93536	0.92874	0.92203	0.91510	0.90806	0.90113
   12     3.475	0.95333	0.94660	0.94096	0.93391	0.92783	0.92090	0.91412	0.90688	0.90021
   12     3.525	0.95213	0.94546	0.93992	0.93271	0.92691	0.91968	0.91327	0.90608	0.89928
   12     3.575	0.95098	0.94439	0.93887	0.93179	0.92606	0.91868	0.91237	0.90526	0.89813
   12     3.625	0.94994	0.94374	0.93782	0.93097	0.92513	0.91788	0.91137	0.90438	0.89713
   12     3.675	0.94893	0.94272	0.93686	0.93023	0.92405	0.91696	0.91048	0.90342	0.89623
   12     3.725	0.94799	0.94192	0.93575	0.92943	0.92285	0.91613	0.90943	0.90249	0.89542
   12     3.775	0.94690	0.94099	0.93464	0.92874	0.92173	0.91534	0.90841	0.90156	0.89455
   12     3.825	0.94594	0.94009	0.93353	0.92782	0.92058	0.91474	0.90753	0.90073	0.89382
   12     3.875	0.94477	0.93946	0.93246	0.92703	0.91966	0.91395	0.90667	0.89987	0.89316
   12     3.925	0.94356	0.93881	0.93166	0.92623	0.91900	0.91311	0.90582	0.89907	0.89237
   12     3.975	0.94241	0.93794	0.93082	0.92549	0.91825	0.91228	0.90506	0.89836	0.89159
   12     4.025	0.94154	0.93725	0.93000	0.92463	0.91752	0.91122	0.90446	0.89758	0.89089
