# 1pi :Graczyk & Sobczyk default: MA=0.95, CA5(0)=1.01, BGscale=1.30, NRTYPE=1
  16 1    0.37 0.000000E+00 0.000000E+00 0.000000E+00 0.271632E-01 0.187822E-01 0.271646E-01 0.187883E-01
  16 1    0.40 0.000000E+00 0.000000E+00 0.000000E+00 0.482579E-01 0.314336E-01 0.482604E-01 0.314442E-01
  16 1    0.50 0.000000E+00 0.000000E+00 0.000000E+00 0.160887E+00 0.972995E-01 0.160902E+00 0.973450E-01
  16 1    0.63 0.000000E+00 0.000000E+00 0.000000E+00 0.344054E+00 0.205231E+00 0.344146E+00 0.205432E+00
  16 1    0.75 0.000000E+00 0.000000E+00 0.000000E+00 0.522304E+00 0.314671E+00 0.522763E+00 0.315518E+00
  16 1    0.88 0.000000E+00 0.000000E+00 0.000000E+00 0.675624E+00 0.416294E+00 0.677401E+00 0.419472E+00
  16 1    1.00 0.000000E+00 0.000000E+00 0.000000E+00 0.801755E+00 0.508318E+00 0.806070E+00 0.516038E+00
  16 1    1.13 0.000000E+00 0.000000E+00 0.000000E+00 0.904162E+00 0.591106E+00 0.911674E+00 0.604192E+00
  16 1    1.25 0.000000E+00 0.000000E+00 0.000000E+00 0.987734E+00 0.666065E+00 0.998575E+00 0.684167E+00
  16 1    1.38 0.000000E+00 0.000000E+00 0.000000E+00 0.105657E+01 0.733442E+00 0.107061E+01 0.756021E+00
  16 1    1.50 0.000000E+00 0.000000E+00 0.000000E+00 0.111418E+01 0.793617E+00 0.113121E+01 0.820122E+00
  16 1    2.00 0.000000E+00 0.000000E+00 0.000000E+00 0.127071E+01 0.970002E+00 0.129677E+01 0.100714E+01
  16 1    2.50 0.000000E+00 0.000000E+00 0.000000E+00 0.134444E+01 0.105727E+01 0.137439E+01 0.109951E+01
  16 1    3.00 0.000000E+00 0.000000E+00 0.000000E+00 0.138234E+01 0.110373E+01 0.141385E+01 0.114831E+01
  16 1    3.50 0.000000E+00 0.000000E+00 0.000000E+00 0.140461E+01 0.113195E+01 0.143676E+01 0.117760E+01
  16 1    4.75 0.561619E+00 0.161490E+00 0.135866E+00 0.143325E+01 0.116980E+01 0.146565E+01 0.121617E+01
  16 1    6.00 0.139078E+01 0.517399E+00 0.587523E+00 0.144713E+01 0.118900E+01 0.147933E+01 0.123529E+01
  16 1   10.00 0.296731E+01 0.133429E+01 0.169370E+01 0.146570E+01 0.121566E+01 0.149715E+01 0.126123E+01
  16 1   50.00 0.624980E+01 0.313504E+01 0.410775E+01 0.148692E+01 0.124655E+01 0.151689E+01 0.129048E+01
  16 1  100.00 0.689847E+01 0.352005E+01 0.463531E+01 0.148988E+01 0.125069E+01 0.151962E+01 0.129435E+01
  16 1  200.00 0.781196E+01 0.398295E+01 0.522909E+01 0.149141E+01 0.125282E+01 0.152103E+01 0.129634E+01
  16 1  400.00 0.761726E+01 0.396993E+01 0.526385E+01 0.149220E+01 0.125389E+01 0.152175E+01 0.129733E+01
  16 1  650.00 0.763453E+01 0.398063E+01 0.527879E+01 0.149253E+01 0.125432E+01 0.152207E+01 0.129774E+01
  16 1 1000.00 0.756087E+01 0.393177E+01 0.520713E+01 0.149271E+01 0.125456E+01 0.152223E+01 0.129796E+01
  16 2    0.37 0.000000E+00 0.000000E+00 0.000000E+00 0.237594E-01 0.118797E-01 0.237742E-01 0.118871E-01
  16 2    0.40 0.000000E+00 0.000000E+00 0.000000E+00 0.434872E-01 0.217436E-01 0.435204E-01 0.217602E-01
  16 2    0.50 0.000000E+00 0.000000E+00 0.000000E+00 0.149873E+00 0.749364E-01 0.150014E+00 0.750068E-01
  16 2    0.63 0.000000E+00 0.000000E+00 0.000000E+00 0.322150E+00 0.161075E+00 0.322366E+00 0.161183E+00
  16 2    0.75 0.000000E+00 0.000000E+00 0.000000E+00 0.486553E+00 0.243276E+00 0.486622E+00 0.243311E+00
  16 2    0.88 0.000000E+00 0.000000E+00 0.000000E+00 0.622454E+00 0.311227E+00 0.622446E+00 0.311223E+00
  16 2    1.00 0.000000E+00 0.000000E+00 0.000000E+00 0.727969E+00 0.363985E+00 0.728553E+00 0.364276E+00
  16 2    1.13 0.000000E+00 0.000000E+00 0.000000E+00 0.807732E+00 0.403866E+00 0.809783E+00 0.404891E+00
  16 2    1.25 0.000000E+00 0.000000E+00 0.000000E+00 0.867627E+00 0.433814E+00 0.871769E+00 0.435885E+00
  16 2    1.38 0.000000E+00 0.000000E+00 0.000000E+00 0.912869E+00 0.456435E+00 0.919319E+00 0.459660E+00
  16 2    1.50 0.000000E+00 0.000000E+00 0.000000E+00 0.947563E+00 0.473782E+00 0.956127E+00 0.478063E+00
  16 2    2.00 0.000000E+00 0.000000E+00 0.000000E+00 0.102693E+01 0.513464E+00 0.103961E+01 0.519803E+00
  16 2    2.50 0.000000E+00 0.000000E+00 0.000000E+00 0.105937E+01 0.529685E+00 0.107285E+01 0.536427E+00
  16 2    3.00 0.000000E+00 0.000000E+00 0.000000E+00 0.107488E+01 0.537442E+00 0.108836E+01 0.544179E+00
  16 2    3.50 0.000000E+00 0.000000E+00 0.000000E+00 0.108347E+01 0.541736E+00 0.109673E+01 0.548365E+00
  16 2    4.75 0.563123E+00 0.125138E+00 0.625692E-01 0.109367E+01 0.546837E+00 0.110632E+01 0.553162E+00
  16 2    6.00 0.139163E+01 0.309251E+00 0.154626E+00 0.109817E+01 0.549085E+00 0.111036E+01 0.555179E+00
  16 2   10.00 0.292674E+01 0.650386E+00 0.325193E+00 0.110369E+01 0.551846E+00 0.111508E+01 0.557539E+00
  16 2   50.00 0.605882E+01 0.134640E+01 0.673202E+00 0.110978E+01 0.554888E+00 0.112015E+01 0.560075E+00
  16 2  100.00 0.666453E+01 0.148100E+01 0.740500E+00 0.111071E+01 0.555357E+00 0.112097E+01 0.560483E+00
  16 2  200.00 0.753519E+01 0.167448E+01 0.837241E+00 0.111120E+01 0.555601E+00 0.112140E+01 0.560699E+00
  16 2  400.00 0.732398E+01 0.162755E+01 0.813773E+00 0.111147E+01 0.555733E+00 0.112163E+01 0.560817E+00
  16 2  650.00 0.733914E+01 0.163091E+01 0.815457E+00 0.111160E+01 0.555798E+00 0.112175E+01 0.560876E+00
  16 2 1000.00 0.726779E+01 0.161506E+01 0.807529E+00 0.111166E+01 0.555830E+00 0.112181E+01 0.560905E+00
 -16 1    0.37 0.000000E+00 0.000000E+00 0.000000E+00 0.890732E-02 0.527316E-02 0.891175E-02 0.526958E-02
 -16 1    0.40 0.000000E+00 0.000000E+00 0.000000E+00 0.153569E-01 0.886631E-02 0.153640E-01 0.886029E-02
 -16 1    0.50 0.000000E+00 0.000000E+00 0.000000E+00 0.465636E-01 0.262734E-01 0.465765E-01 0.262595E-01
 -16 1    0.63 0.000000E+00 0.000000E+00 0.000000E+00 0.948629E-01 0.539485E-01 0.948478E-01 0.539227E-01
 -16 1    0.75 0.000000E+00 0.000000E+00 0.000000E+00 0.145971E+00 0.847093E-01 0.145801E+00 0.845432E-01
 -16 1    0.88 0.000000E+00 0.000000E+00 0.000000E+00 0.198084E+00 0.118475E+00 0.197437E+00 0.117669E+00
 -16 1    1.00 0.000000E+00 0.000000E+00 0.000000E+00 0.250206E+00 0.154556E+00 0.248907E+00 0.152802E+00
 -16 1    1.13 0.000000E+00 0.000000E+00 0.000000E+00 0.301264E+00 0.191940E+00 0.299494E+00 0.189446E+00
 -16 1    1.25 0.000000E+00 0.000000E+00 0.000000E+00 0.350526E+00 0.229983E+00 0.348595E+00 0.227179E+00
 -16 1    1.38 0.000000E+00 0.000000E+00 0.000000E+00 0.397602E+00 0.267951E+00 0.395758E+00 0.265285E+00
 -16 1    1.50 0.000000E+00 0.000000E+00 0.000000E+00 0.442439E+00 0.305283E+00 0.440855E+00 0.303113E+00
 -16 1    2.00 0.000000E+00 0.000000E+00 0.000000E+00 0.599947E+00 0.441862E+00 0.600255E+00 0.443285E+00
 -16 1    2.50 0.000000E+00 0.000000E+00 0.000000E+00 0.721428E+00 0.549644E+00 0.723966E+00 0.554836E+00
 -16 1    3.00 0.000000E+00 0.000000E+00 0.000000E+00 0.815112E+00 0.633501E+00 0.819827E+00 0.642029E+00
 -16 1    3.50 0.000000E+00 0.000000E+00 0.000000E+00 0.888998E+00 0.700019E+00 0.895701E+00 0.711450E+00
 -16 1    4.75 0.727489E-01 0.219073E-01 0.193766E-01 0.101887E+01 0.817680E+00 0.102959E+01 0.834802E+00
 -16 1    6.00 0.491512E+00 0.165193E+00 0.166966E+00 0.110290E+01 0.894287E+00 0.111654E+01 0.915482E+00
 -16 1   10.00 0.203288E+01 0.857497E+00 0.102998E+01 0.124387E+01 0.102361E+01 0.126287E+01 0.105227E+01
 -16 1   50.00 0.597853E+01 0.297961E+01 0.388157E+01 0.143836E+01 0.120378E+01 0.146549E+01 0.124382E+01
 -16 1  100.00 0.675729E+01 0.343807E+01 0.451547E+01 0.146525E+01 0.122890E+01 0.149354E+01 0.127057E+01
 -16 1  200.00 0.773834E+01 0.394002E+01 0.516624E+01 0.147899E+01 0.124177E+01 0.150787E+01 0.128429E+01
 -16 1  400.00 0.758077E+01 0.394846E+01 0.523229E+01 0.148596E+01 0.124833E+01 0.151515E+01 0.129127E+01
 -16 1  650.00 0.761205E+01 0.396739E+01 0.525932E+01 0.148869E+01 0.125089E+01 0.151799E+01 0.129400E+01
 -16 1 1000.00 0.754627E+01 0.392317E+01 0.519448E+01 0.149021E+01 0.125232E+01 0.151958E+01 0.129553E+01
 -16 2    0.37 0.000000E+00 0.000000E+00 0.000000E+00 0.838108E-02 0.419054E-02 0.836124E-02 0.418062E-02
 -16 2    0.40 0.000000E+00 0.000000E+00 0.000000E+00 0.145966E-01 0.729830E-02 0.145668E-01 0.728338E-02
 -16 2    0.50 0.000000E+00 0.000000E+00 0.000000E+00 0.446041E-01 0.223021E-01 0.445527E-01 0.222763E-01
 -16 2    0.63 0.000000E+00 0.000000E+00 0.000000E+00 0.903740E-01 0.451870E-01 0.903620E-01 0.451810E-01
 -16 2    0.75 0.000000E+00 0.000000E+00 0.000000E+00 0.137559E+00 0.687797E-01 0.137666E+00 0.688332E-01
 -16 2    0.88 0.000000E+00 0.000000E+00 0.000000E+00 0.183770E+00 0.918848E-01 0.184031E+00 0.920153E-01
 -16 2    1.00 0.000000E+00 0.000000E+00 0.000000E+00 0.228189E+00 0.114095E+00 0.228596E+00 0.114298E+00
 -16 2    1.13 0.000000E+00 0.000000E+00 0.000000E+00 0.270394E+00 0.135197E+00 0.270936E+00 0.135468E+00
 -16 2    1.25 0.000000E+00 0.000000E+00 0.000000E+00 0.310155E+00 0.155077E+00 0.310841E+00 0.155421E+00
 -16 2    1.38 0.000000E+00 0.000000E+00 0.000000E+00 0.347407E+00 0.173703E+00 0.348245E+00 0.174122E+00
 -16 2    1.50 0.000000E+00 0.000000E+00 0.000000E+00 0.382219E+00 0.191110E+00 0.383180E+00 0.191590E+00
 -16 2    2.00 0.000000E+00 0.000000E+00 0.000000E+00 0.499360E+00 0.249680E+00 0.500353E+00 0.250177E+00
 -16 2    2.50 0.000000E+00 0.000000E+00 0.000000E+00 0.586652E+00 0.293326E+00 0.587872E+00 0.293936E+00
