               0.425             -1.0000              0.0000              0.0000
          0.42500000             -1.0000              0.0482             28.6760
          0.42500000             -1.0000              0.0863             56.4508
          0.42500000             -1.0000              0.1178             95.4549
          0.42500000             -1.0000              0.1447            122.7266
          0.42500000             -1.0000              0.1682            137.4018
          0.42500000             -1.0000              0.1890            146.8981
          0.42500000             -1.0000              0.2077            144.3729
          0.42500000             -1.0000              0.2246            135.7684
          0.42500000             -1.0000              0.2401            118.0299
          0.42500000             -1.0000              0.2544             98.1768
          0.42500000             -1.0000              0.2677             76.0991
          0.42500000             -1.0000              0.2801             57.3186
          0.42500000             -1.0000              0.2917             41.7861
          0.42500000             -1.0000              0.3026             29.5620
          0.42500000             -1.0000              0.3129             19.8194
          0.42500000             -1.0000              0.3226             13.2782
          0.42500000             -1.0000              0.3319              8.6886
          0.42500000             -1.0000              0.3407              5.6515
          0.42500000             -1.0000              0.3491              3.5425
          0.42500000             -1.0000              0.3571              2.1367
          0.42500000             -1.0000              0.3648              1.2918
          0.42500000             -1.0000              0.3722              0.7795
          0.42500000             -1.0000              0.3793              0.4552
          0.42500000             -1.0000              0.3862              0.2561
          0.42500000             -1.0000              0.3928              0.1371
          0.42500000             -1.0000              0.3991              0.0644
          0.42500000             -1.0000              0.4053              0.0243
          0.42500000             -1.0000              0.4113              0.0061
          0.42500000             -1.0000              0.4170              0.0006
          0.42500000             -1.0000              0.4226              0.0000
          0.42500000             -0.6348              0.0000              0.0000
          0.42500000             -0.6348              0.0482             38.2725
          0.42500000             -0.6348              0.0863             69.4208
          0.42500000             -0.6348              0.1178            105.9135
          0.42500000             -0.6348              0.1447            143.3485
          0.42500000             -0.6348              0.1682            181.8938
          0.42500000             -0.6348              0.1890            205.0345
          0.42500000             -0.6348              0.2077            218.9850
          0.42500000             -0.6348              0.2246            217.8068
          0.42500000             -0.6348              0.2401            210.0161
          0.42500000             -0.6348              0.2544            192.4943
          0.42500000             -0.6348              0.2677            167.6234
          0.42500000             -0.6348              0.2801            140.0884
          0.42500000             -0.6348              0.2917            113.0925
          0.42500000             -0.6348              0.3026             89.4438
          0.42500000             -0.6348              0.3129             66.9808
          0.42500000             -0.6348              0.3226             48.8759
          0.42500000             -0.6348              0.3319             34.5994
          0.42500000             -0.6348              0.3407             23.9541
          0.42500000             -0.6348              0.3491             15.9724
          0.42500000             -0.6348              0.3571             10.4049
          0.42500000             -0.6348              0.3648              6.7554
          0.42500000             -0.6348              0.3722              4.2315
          0.42500000             -0.6348              0.3793              2.5162
          0.42500000             -0.6348              0.3862              1.4159
          0.42500000             -0.6348              0.3928              0.7398
          0.42500000             -0.6348              0.3991              0.3384
          0.42500000             -0.6348              0.4053              0.1303
          0.42500000             -0.6348              0.4113              0.0351
          0.42500000             -0.6348              0.4170              0.0040
          0.42500000             -0.6348              0.4226              0.0000
          0.42500000             -0.4063              0.0000              0.0000
          0.42500000             -0.4063              0.0482             45.9241
          0.42500000             -0.4063              0.0863             84.9183
          0.42500000             -0.4063              0.1178            119.1380
          0.42500000             -0.4063              0.1447            161.7857
          0.42500000             -0.4063              0.1682            210.0787
          0.42500000             -0.4063              0.1890            246.5966
          0.42500000             -0.4063              0.2077            291.2928
          0.42500000             -0.4063              0.2246            297.5198
          0.42500000             -0.4063              0.2401            297.5690
          0.42500000             -0.4063              0.2544            284.9694
          0.42500000             -0.4063              0.2677            261.8497
          0.42500000             -0.4063              0.2801            229.6670
          0.42500000             -0.4063              0.2917            194.3089
          0.42500000             -0.4063              0.3026            161.3638
          0.42500000             -0.4063              0.3129            131.2879
          0.42500000             -0.4063              0.3226            101.5572
          0.42500000             -0.4063              0.3319             76.9436
          0.42500000             -0.4063              0.3407             55.9205
          0.42500000             -0.4063              0.3491             38.4503
          0.42500000             -0.4063              0.3571             25.5297
          0.42500000             -0.4063              0.3648             16.6187
          0.42500000             -0.4063              0.3722             10.2344
          0.42500000             -0.4063              0.3793              6.1634
          0.42500000             -0.4063              0.3862              3.5051
          0.42500000             -0.4063              0.3928              1.8328
          0.42500000             -0.4063              0.3991              0.8412
          0.42500000             -0.4063              0.4053              0.3216
          0.42500000             -0.4063              0.4113              0.0850
          0.42500000             -0.4063              0.4170              0.0091
          0.42500000             -0.4063              0.4226              0.0000
          0.42500000             -0.2396              0.0000              0.0000
          0.42500000             -0.2396              0.0482             52.1823
          0.42500000             -0.2396              0.0863            101.4373
          0.42500000             -0.2396              0.1178            134.2762
          0.42500000             -0.2396              0.1447            176.7282
          0.42500000             -0.2396              0.1682            232.8213
          0.42500000             -0.2396              0.1890            285.1286
          0.42500000             -0.2396              0.2077            345.1428
          0.42500000             -0.2396              0.2246            374.3467
          0.42500000             -0.2396              0.2401            389.1677
          0.42500000             -0.2396              0.2544            381.3648
          0.42500000             -0.2396              0.2677            357.1010
          0.42500000             -0.2396              0.2801            322.3708
          0.42500000             -0.2396              0.2917            290.7814
          0.42500000             -0.2396              0.3026            248.6131
          0.42500000             -0.2396              0.3129            206.9978
          0.42500000             -0.2396              0.3226            168.0855
          0.42500000             -0.2396              0.3319            133.8300
