C
         1      0.00002      0.00000      0.00000      0.00000      0.00000      0.00000
         2      0.00048      0.00002      0.00000      0.00007      0.00000      0.00000
         3      0.00229      0.00075      0.00000      0.00029      0.00011      0.00000
         4      0.00640      0.00335      0.00000      0.00070      0.00041      0.00000
         5      0.01343      0.00871      0.00000      0.00129      0.00092      0.00000
         6      0.02369      0.01726      0.00000      0.00202      0.00157      0.00000
         7      0.03721      0.02910      0.00000      0.00282      0.00232      0.00000
         8      0.05385      0.04416      0.00000      0.00369      0.00312      0.00000
         9      0.07335      0.06220      0.00000      0.00460      0.00397      0.00000
        10      0.09536      0.08288      0.00000      0.00571      0.00488      0.00000
        11      0.11957      0.10587      0.00000      0.00712      0.00607      0.00000
        12      0.14565      0.13083      0.00000      0.00882      0.00757      0.00000
        13      0.17333      0.15751      0.00000      0.01081      0.00935      0.00000
        14      0.20151      0.18567      0.00000      0.01295      0.01143      0.00000
        15      0.22866      0.21502      0.00000      0.01517      0.01380      0.00000
        16      0.25409      0.24219      0.00000      0.01761      0.01620      0.00000
        17      0.27746      0.26671      0.00000      0.02033      0.01880      0.00000
        18      0.29869      0.28884      0.00000      0.02332      0.02170      0.00000
        19      0.31780      0.30871      0.00000      0.02655      0.02485      0.00000
        20      0.33493      0.32646      0.00000      0.03001      0.02823      0.00000
        21      0.35027      0.34233      0.00000      0.03367      0.03184      0.00000
        22      0.36400      0.35653      0.00000      0.03753      0.03564      0.00000
        23      0.37624      0.36917      0.00000      0.04157      0.03963      0.00000
        24      0.38723      0.38051      0.00000      0.04577      0.04379      0.00000
        25      0.39705      0.39066      0.00000      0.05012      0.04811      0.00000
        26      0.40583      0.39971      0.00000      0.05460      0.05256      0.00000
        27      0.41372      0.40786      0.00000      0.05920      0.05713      0.00000
        28      0.42082      0.41519      0.00000      0.06390      0.06182      0.00000
        29      0.42719      0.42178      0.00000      0.06869      0.06659      0.00000
        30      0.43293      0.42770      0.00000      0.07356      0.07144      0.00000
        31      0.43812      0.43307      0.00000      0.07849      0.07636      0.00000
        32      0.44286      0.43797      0.00000      0.08348      0.08135      0.00000
        33      0.44705      0.44232      0.00000      0.08850      0.08636      0.00000
        34      0.45089      0.44630      0.00000      0.09355      0.09141      0.00000
        35      0.45437      0.44991      0.00000      0.09863      0.09649      0.00000
        36      0.45757      0.45323      0.00000      0.10372      0.10158      0.00000
        37      0.46046      0.45625      0.00000      0.10882      0.10668      0.00000
        38      0.46312      0.45901      0.00000      0.11391      0.11177      0.00000
        39      0.46552      0.46152      0.00000      0.11899      0.11686      0.00000
        40      0.46774      0.46383      0.00000      0.12406      0.12194      0.00000
        41      0.46979      0.46598      0.00000      0.12911      0.12700      0.00000
        42      0.47168      0.46795      0.00001      0.13413      0.13202      0.00001
        43      0.47338      0.46974      0.00018      0.13912      0.13702      0.00009
        44      0.47499      0.47143      0.00058      0.14408      0.14198      0.00026
        45      0.47639      0.47291      0.00124      0.14899      0.14691      0.00055
        46      0.47776      0.47435      0.00224      0.15386      0.15179      0.00096
        47      0.47900      0.47566      0.00359      0.15869      0.15663      0.00150
        48      0.48019      0.47692      0.00531      0.16348      0.16143      0.00217
        49      0.48131      0.47809      0.00740      0.16822      0.16619      0.00295
        50      0.48227      0.47911      0.00986      0.17290      0.17087      0.00386
        51      0.48321      0.48011      0.01269      0.17753      0.17552      0.00487
        52      0.48406      0.48102      0.01589      0.18210      0.18010      0.00599
        53      0.48486      0.48187      0.01946      0.18662      0.18463      0.00721
        54      0.48562      0.48268      0.02339      0.19109      0.18911      0.00853
        55      0.48631      0.48343      0.02767      0.19550      0.19353      0.00995
        56      0.48699      0.48415      0.03231      0.19985      0.19790      0.01146
        57      0.48760      0.48481      0.03726      0.20414      0.20220      0.01305
