 -12                  0.135         6.037755283         9.901086429         35.92192438
 -12                 0.1375          6.46115453         10.49096057         37.67689106
 -12                   0.14         6.824024284         11.13688938         39.33707251
 -12                 0.1425         7.206679351         11.72524295         41.34677425
 -12                  0.145         7.641370885         12.39528399         43.39528727
 -12                 0.1475          8.09925641         13.09943252         45.47567662
 -12                   0.15         8.546013022         13.79175851         47.52672034
 -12                 0.1525          8.99703494         14.42662581         49.36529051
 -12                  0.155         9.453333737         15.07266242         51.45712318
 -12                 0.1575         9.909973398         15.78662772         53.57311395
 -12                   0.16         10.43123559         16.56590738         55.68758503
 -12                 0.1625         10.92632527         17.39722836         57.97950695
 -12                  0.165         11.39774759         18.20259427         60.16592708
 -12                   0.17         12.51212953         19.57609108          64.6694863
 -12                  0.175         13.62780982         21.27213401         69.59569231
 -12                   0.18         14.68018721          23.0637608         74.50422435
 -12                  0.185         15.90376844         24.65454021         79.05794191
 -12                   0.19         17.21499798         26.50699153         83.80566261
 -12                    0.2         19.68256127         30.25543895         94.80488942
 -12                  0.205         21.09205145         32.07237005         100.2413097
 -12                   0.21         22.47811562         34.18102856         105.6588658
 -12                   0.22         25.29514227         38.41150303         116.7972456
 -12                   0.23         28.39875019         42.41937084         128.8562358
 -12                   0.24         31.49902023         47.09368745         140.3728247
 -12                   0.25         34.96186483         51.85642679         153.2755896
 -12                   0.26         38.18665469            56.54557         166.7798622
 -12                  0.275         43.73678815         64.22288002         185.3342714
 -12                    0.3         53.24568279         77.18095785          221.125125
 -12                  0.325         63.43384193         90.70358531         257.5548007
 -12                   0.35         74.48021634         105.6421573         296.4588715
 -12                  0.375         85.67275725         121.1598132         338.0226701
 -12                    0.4         97.88685856         137.2893395         381.3121444
 -12                  0.425         111.2225772         154.2755868         428.3200083
 -12                   0.45         124.1756352         171.5665218         476.1156813
 -12                  0.475         137.6908404         189.4679738         523.7004998
 -12                    0.5         152.3750118         209.0269774         573.3770659
 -12                  0.525         166.4471494         228.2793333         628.5010744
 -12                   0.55         182.0377754         247.3069511         682.0647535
 -12                    0.6         214.1056779          288.179998         795.6169804
 -12                   0.65         246.5118311         330.9486037         911.4703154
 -12                    0.7         280.3235935         374.8593662         1035.063719
 -12                   0.75         315.3035009         419.0291874         1156.132446
 -12                    0.8         350.0525398         464.8595849         1277.610141
 -12                   0.85         385.3002395         511.0855011            1405.322
 -12                    0.9         421.1242604         555.9248742         1526.106953
 -12                   0.95         457.5383075         600.3841879         1651.515244
 -12                      1         490.9501043         644.4795787         1770.060071
 -12                   1.05         522.5432527         683.4799039         1883.607217
 -12                    1.1         554.1723629          724.635652         1989.744674
 -12                   1.15         585.4611897         762.7971878         2097.133303
 -12                    1.2         614.8247445         803.5441281          2204.34885
 -12                   1.25         639.8849633         831.9094888         2292.651027
 -12                    1.3         664.4062345         864.7870364         2383.651004
 -12                    1.4         710.8677431         924.2269924         2532.459463
 -12                   1.49         748.4437522         971.4147629         2672.560785
 -12              1.4999999         753.0788654         977.1974872         2687.898704
 -12              1.5000001         753.9665377          976.577291         2673.680016
 -12                  1.502         754.6354561         977.6621275         2675.984655
 -12                 1.5075         756.9030708         980.4989961         2683.739784
 -12                  1.513         757.8985034         982.1745747         2687.455624
 -12                  1.515         758.3405277         982.7157288          2688.55379
 -12                   1.52         761.8086517         986.8779414          2699.50722
 -12                  1.525         764.0634544         990.0060311         2707.204338
 -12                   1.55         772.7031697         1001.023217          2736.57894
 -12                  1.575          782.717932          1013.60511         2771.072297
 -12                    1.6         792.2416069         1025.717731         2804.199271
 -12                   1.65         809.2998383         1047.349722         2862.984529
 -12                    1.8         858.5388425         1109.717298         3032.085471
 -12                    1.9         887.1740588         1146.425129         3131.661961
 -12                      2         913.5289292         1179.940275         3222.880472
 -12                    2.5         1019.073684         1314.223661          3588.39575
 -12                      3         1094.533066         1410.392588         3849.000374
 -12                      4         1193.775894         1536.481606          4192.55495
 -12                      6         1299.168985         1670.256876          4555.01019
 -12                    7.5         1342.550662         1725.400206         4706.074525
 -12                     10         1387.323976         1782.069916         4858.791728
 -12                     20         1455.948442         1869.050011         5094.515461
 -12                     30         1479.495072         1898.728709         5175.470973
  14                    0.1                   0                   0                   0
  14                 0.1025                   0                   0                   0
  14                  0.105                   0                   0                   0
  14                 0.1075                   0                   0                   0
  14                   0.11                   0                   0                   0
  14                 0.1125                   0                   0                   0
  14                  0.115                   0                   0                   0
  14                 0.1175                   0                   0                   0
  14                   0.12                   0                   0         1.38958e-07
  14                 0.1225     2.900055628e-14     0.0005366194099     0.0008242582378
  14                  0.125     0.0004278664861       0.01283255681       0.01306360655
  14                 0.1275      0.008291651344       0.05151824626       0.05134144265
  14                   0.13        0.0383878387        0.1169586574        0.1302568211
  14                 0.1325       0.09695604294        0.2070581302        0.2682515921
  14                  0.135        0.1816469875         0.318471804        0.4843634687
  14                 0.1375        0.2790588061        0.4415463427        0.7943149832
  14                   0.14         0.404159661        0.5903656273         1.288921302
  14                 0.1425        0.5531227118        0.7843967454         1.820761347
  14                  0.145        0.7169658513        0.9991129698         2.476483657
  14                 0.1475        0.8959850666          1.26322349         3.312973836
  14                   0.15         1.110379039         1.579662031         4.350686419
  14                 0.1525         1.337987841         1.937221707         5.637315937
  14                  0.155         1.584041511         2.343910872         7.111296504
  14                 0.1575         1.865384825         2.838137408         8.630718646
  14                   0.16         2.188272993         3.395162853         10.27062284
  14                 0.1625          2.59681041         3.996036278         12.40351547
  14                  0.165         2.995496523         4.713822021         14.47188591
  14                   0.17         4.013236903         6.324262583         19.50603147
  14                  0.175         5.170350929         8.156770422         25.53782074
  14                   0.18         6.522275064         10.36568256         32.28792623
  14                  0.185         8.040136503         12.95724342         39.94274592
  14                   0.19         9.783726171         15.76987616         48.34739072
  14                    0.2         13.99584487         22.32108426         67.00557795
  14                  0.205         16.49438757         26.30685342         77.72109292
  14                   0.21         19.00988582         30.23611389         88.79880943
  14                   0.22         24.70211008          39.1067879         112.8923429
  14                   0.23         31.05903678         48.80053825         138.9070357
  14                   0.24          38.0325669          59.0844774         167.2494549
  14                   0.25         45.45071553         70.65499348         197.4040887
  14                   0.26         53.48701119         83.16270261          228.041994
  14                  0.275         66.37767224         102.5466592         277.9643642
  14                    0.3         91.10302848         137.3430678         366.6139918
  14                  0.325         116.6464423         174.3784762         459.6321292
  14                   0.35         144.6313689         214.9584407         560.1746584
  14                  0.375         174.4016927         256.9283688         666.7237261
  14                    0.4         207.0639997         299.4816255         778.4389906
  14                  0.425         243.4195394          348.056732         902.9637469
  14                   0.45         282.3432959         399.7904512         1035.398603
  14                  0.475         325.5860062         457.1638879         1181.241537
  14                    0.5         372.5254342         513.8671078         1338.782931
  14                  0.525         421.2422079         575.4544352         1510.589213
  14                   0.55         468.5677099         642.0704442         1683.394874
  14                    0.6         569.1592519         774.4046387         2042.414457
  14                   0.65         667.6410476          904.128082         2406.346151
  14                    0.7         765.0521329          1031.06488         2751.470712
  14                   0.75         859.0728591         1154.001842         3072.822554
  14                    0.8         945.7044224         1264.978652         3372.008443
  14                   0.85         1029.097655         1371.172184         3639.948347
  14                    0.9         1104.024039         1468.395741         3882.400367
  14                   0.95         1176.723852         1553.307112         4100.213457
  14                      1         1229.617041         1615.657176         4270.744261
  14                   1.05         1266.700959         1665.015534         4383.777752
  14                    1.1           1298.6376          1696.74719         4463.326927
  14                   1.15         1324.801232         1724.291458         4547.301592
  14                    1.2         1359.381799         1771.741076         4638.741632
  14                   1.25         1360.485069         1764.738286         4634.176974
  14                    1.3         1364.146164         1780.160711         4648.524643
  14                    1.4         1369.965111         1781.588869         4661.240288
  14                   1.49         1379.417305         1788.278992         4655.403426
  14              1.4999999         1380.159874         1791.641758         4662.550348
  14              1.5000001         1387.831035          1799.81509         4683.650134
  14                  1.502         1386.898635         1800.151795         4684.246511
  14                 1.5075         1387.627988         1801.557555         4683.413251
  14                  1.513         1385.036146         1797.179203         4676.386656
  14                  1.515         1383.699026         1795.666934         4673.180276
  14                   1.52         1386.846719         1799.840121         4686.593762
  14                  1.525         1387.409186         1801.994475         4691.925564
  14                   1.55         1387.482707         1800.361488          4691.62523
  14                  1.575         1390.536096         1800.282549         4701.091824
  14                    1.6         1393.560625         1803.276097         4709.912685
  14                   1.65         1395.733937          1804.41643         4711.530905
  14                    1.8         1405.618152         1813.624745         4727.302654
  14                    1.9         1408.978544         1817.124492         4735.374883
  14                      2          1412.24629         1820.566529          4741.87972
  14                    2.5         1426.777355         1835.123336         4768.098038
  14                      3         1437.955617          1846.05963         4793.358977
  14                      4         1451.707367         1861.419778         4823.124544
  14                      6         1466.561379         1876.397785         4861.568625
  14                    7.5         1472.427041          1882.62867         4863.064958
  14                     10         1478.411624         1889.080815         4884.267478
  14                     20         1488.047269         1898.802473         4969.628307
  14                     30         1490.897764         1901.855179         4930.603925
 -14                    0.1                   0                   0                   0
 -14                 0.1025                   0                   0                   0
 -14                  0.105                   0                   0                   0
 -14                 0.1075                   0                   0                   0
 -14                   0.11                   0                   0     0.0005712476478
 -14                 0.1125                   0                   0      0.008776031802
 -14                  0.115                   0                   0       0.03049738335
 -14                 0.1175                   0     1.326958122e-05       0.07180558011
 -14                   0.12     8.165557755e-08      0.002905588895        0.1403311026
 -14                 0.1225     0.0005373131075       0.01894076516        0.2450329852
 -14                  0.125      0.006509274529       0.04997404284        0.4004498886
 -14                 0.1275       0.02520275497       0.09345323979        0.6303669948
 -14                   0.13       0.05792610441        0.1476848592        0.9084112454
 -14                 0.1325        0.1022132559        0.2091873038         1.243497711
 -14                  0.135        0.1521158977        0.2759540882         1.653458401
 -14                 0.1375        0.2161739994        0.3531716414         2.167088893
 -14                   0.14        0.2887865706        0.4606733818         2.808207609
 -14                 0.1425        0.3672557533        0.5733137531         3.547150003
 -14                  0.145        0.4534213537        0.7031031566         4.307281719
 -14                 0.1475        0.5455368259        0.8522298947         5.242880526
 -14                   0.15        0.6642003259         1.029594277           6.2911723
 -14                 0.1525        0.7830350099         1.235859774         7.350584147
 -14                  0.155         0.917342194         1.499709337         8.638336931
 -14                 0.1575         1.067992205          1.79606038         9.944281344
 -14                   0.16         1.255362309         2.064456492         11.46005267
 -14                 0.1625         1.448787351         2.429152971          12.9730819
 -14                  0.165         1.672944812         2.787816925         14.66894202
 -14                   0.17         2.164445648         3.663680255          18.3814933
 -14                  0.175         2.744628729         4.676542036         22.17908482
 -14                   0.18         3.411759464         5.855922393         26.38096765
 -14                  0.185         4.166466229         7.171911418         30.86287098
 -14                   0.19         5.018790623          8.58867812         35.52178061
 -14                    0.2         7.025105776         11.83543475         45.48544045
 -14                  0.205          8.13960509         13.54323604         50.50226268
 -14                   0.21         9.271930718         15.28286358         55.94862716
 -14                   0.22         11.79029771         19.12749823          66.8285162
 -14                   0.23         14.54841985         23.18910328         78.35188788
 -14                   0.24          17.4621638         27.47178505           90.529537
 -14                   0.25          20.4779266         31.88700624         102.5842045
 -14                   0.26         23.70928693         36.49516893          114.746138
 -14                  0.275         28.84136555         43.63592504         133.9343506
 -14                    0.3         37.75330721         56.50925845         167.5236749
 -14                  0.325         47.63961167          70.0290846         202.1189905
 -14                   0.35         57.77680961         84.10649032         237.6741484
 -14                  0.375         68.38507693         98.03098256         274.3539254
 -14                    0.4         79.46888135         112.5797235         313.0106084
 -14                  0.425         90.98196343         127.7043846         352.2615402
 -14                   0.45         102.6276823         143.2072777         393.1883412
 -14                  0.475         114.8982833         160.0562942         435.8444724
 -14                    0.5         127.8127017         176.4215998         479.8259778
 -14                  0.525         141.9068224         193.5293858          530.102834
 -14                   0.55         155.2369986         211.8546016          579.371084
 -14                    0.6         185.0007109         251.0661333         681.9738351
 -14                   0.65         215.9536563         291.1910362         797.1390212
 -14                    0.7          249.246951         333.5808944          912.668078
 -14                   0.75         283.3488418         377.9687058         1032.049002
 -14                    0.8          317.263953         422.3924931         1157.205375
 -14                   0.85         352.4498238         466.5015555         1277.209985
 -14                    0.9         387.3713812         512.0235173         1398.034265
 -14                   0.95         421.6402919         557.5141785         1522.196605
 -14                      1         455.1388618         599.0624786         1636.274881
 -14                   1.05         488.2686672         639.7871941         1750.373413
 -14                    1.1         518.8911957         680.2257477         1858.182332
 -14                   1.15          549.343402         716.6991855         1967.312125
 -14                    1.2         580.4009531         758.1946244         2070.396726
 -14                   1.25         607.8195942         790.6534149         2164.438027
 -14                    1.3         631.9361238         826.0777622         2256.952217
 -14                    1.4         678.8259194         883.5443589         2426.055682
 -14                   1.49         719.3040603         934.8891675         2550.972565
 -14              1.4999999         723.7062946         940.7920477         2566.692333
 -14              1.5000001         724.7202767         941.0285344         2558.341746
 -14                  1.502         725.4601479         942.2631605         2562.352444
 -14                 1.5075         727.4821433         944.4966703         2570.021272
 -14                  1.513         728.1924281         945.3420063         2576.121487
 -14                  1.515         728.3668428         946.0216085         2577.687534
 -14                   1.52         731.2926739          950.229177          2588.90137
 -14                  1.525         733.3255807         953.3674172         2597.537241
 -14                   1.55         742.8005885         964.4235276         2630.254176
 -14                  1.575         753.5345415         977.0045532          2667.36216
 -14                    1.6         763.5339804         989.6018099         2701.408133
 -14                   1.65         781.3170481         1012.141688         2763.418054
 -14                    1.8          832.824069         1077.028306         2937.867767
 -14                    1.9         862.5890403         1115.070561         3040.964006
 -14                      2         889.8624713         1149.899873         3135.556204
 -14                    2.5         999.4502963         1289.233705         3515.418469
 -14                      3         1077.787089           1388.8961         3788.670435
 -14                      4         1180.724297         1519.976154         4142.966379
 -14                      6         1290.174659         1658.824978         4528.047721
 -14                    7.5         1335.287319         1716.162126         4672.331692
 -14                     10         1381.769876         1775.033264         4836.945703
 -14                     20         1453.324715         1865.647511         5155.033668
 -14                     30         1477.679169          1896.46962         5161.612412
