  103     1.03  0.195   0.205   0.215   0.225   0.235   0.245   0.255   0.265   0.275
   12     0.025 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
   12     0.075 0.00620 0.00516 0.00425 0.00346 0.00279 0.00221 0.00171 0.00130 0.00096
   12     0.125 0.04339 0.03830 0.03369 0.02954 0.02579 0.02243 0.01941 0.01671 0.01429
   12     0.175 0.12977 0.11854 0.10786 0.09776 0.08832 0.07955 0.07141 0.06391 0.05701
   12     0.225 0.24867 0.23539 0.22143 0.20695 0.19236 0.17799 0.16404 0.15066 0.13791
   12     0.275 0.36784 0.35497 0.34144 0.32727 0.31253 0.29723 0.28135 0.26494 0.24829
   12     0.325 0.47835 0.46588 0.45275 0.43910 0.42487 0.41004 0.39475 0.37893 0.36259
   12     0.375 0.57659 0.56444 0.55183 0.53859 0.52487 0.51059 0.49583 0.48060 0.46487
   12     0.425 0.66131 0.64961 0.63742 0.62460 0.61142 0.59762 0.58344 0.56874 0.55363
   12     0.475 0.73297 0.72171 0.70986 0.69759 0.68482 0.67149 0.65785 0.64372 0.62911
   12     0.525 0.79272 0.78175 0.77046 0.75851 0.74616 0.73340 0.72022 0.70654 0.69255
   12     0.575 0.84203 0.83137 0.82043 0.80899 0.79705 0.78466 0.77192 0.75884 0.74533
   12     0.625 0.88238 0.87207 0.86148 0.85040 0.83889 0.82696 0.81460 0.80184 0.78889
   12     0.675 0.91519 0.90531 0.89499 0.88424 0.87310 0.86157 0.84962 0.83731 0.82468
   12     0.725 0.94181 0.93220 0.92221 0.91177 0.90097 0.88972 0.87819 0.86630 0.85403
   12     0.775 0.96342 0.95401 0.94422 0.93407 0.92356 0.91266 0.90145 0.88984 0.87801
   12     0.825 0.98057 0.97139 0.96191 0.95196 0.94169 0.93112 0.92022 0.90899 0.89747
   12     0.875 0.99428 0.98534 0.97609 0.96642 0.95645 0.94613 0.93544 0.92451 0.91328
   12     0.925 1.00515 0.99642 0.98738 0.97798 0.96827 0.95816 0.94777 0.93711 0.92614
   12     0.975 1.01364 1.00510 0.99617 0.98693 0.97742 0.96760 0.95748 0.94711 0.93643
   12     1.025 1.02032 1.01194 1.00325 0.99426 0.98491 0.97520 0.96525 0.95499 0.94448
   12     1.075 1.02541 1.01717 1.00857 0.99962 0.99052 0.98113 0.97142 0.96142 0.95117
   12     1.125 1.02906 1.02107 1.01269 1.00398 0.99502 0.98570 0.97605 0.96614 0.95620
   12     1.175 1.03195 1.02397 1.01570 1.00706 0.99808 0.98902 0.97969 0.97010 0.96020
   12     1.225 1.03378 1.02585 1.01767 1.00932 1.00063 0.99163 0.98236 0.97275 0.96309
   12     1.275 1.03481 1.02716 1.01918 1.01083 1.00216 0.99323 0.98422 0.97495 0.96541
   12     1.325 1.03557 1.02791 1.01990 1.01154 1.00320 0.99453 0.98559 0.97630 0.96675
   12     1.375 1.03557 1.02797 1.02018 1.01217 1.00384 0.99514 0.98608 0.97712 0.96790
   12     1.425 1.03522 1.02790 1.02021 1.01213 1.00373 0.99521 0.98660 0.97767 0.96841
   12     1.475 1.03484 1.02753 1.01974 1.01166 1.00355 0.99526 0.98657 0.97753 0.96858
   12     1.525 1.03402 1.02657 1.01882 1.01116 1.00315 0.99479 0.98602 0.97744 0.96853
   12     1.575 1.03290 1.02549 1.01815 1.01045 1.00238 0.99391 0.98561 0.97696 0.96797
   12     1.625 1.03161 1.02457 1.01724 1.00942 1.00129 0.99329 0.98494 0.97622 0.96751
   12     1.675 1.03033 1.02338 1.01583 1.00799 1.00034 0.99230 0.98383 0.97537 0.96676
   12     1.725 1.02908 1.02191 1.01439 1.00697 0.99925 0.99110 0.98283 0.97453 0.96582
   12     1.775 1.02755 1.02045 1.01312 1.00576 0.99792 0.98984 0.98181 0.97340 0.96467
   12     1.825 1.02593 1.01879 1.01173 1.00420 0.99630 0.98869 0.98056 0.97202 0.96369
   12     1.875 1.02432 1.01750 1.01023 1.00250 0.99517 0.98746 0.97920 0.97094 0.96253
   12     1.925 1.02278 1.01620 1.00848 1.00098 0.99391 0.98615 0.97786 0.96955 0.96118
   12     1.975 1.02150 1.01455 1.00669 0.99954 0.99249 0.98444 0.97648 0.96821 0.95984
   12     2.025 1.01962 1.01267 1.00525 0.99823 0.99077 0.98304 0.97517 0.96691 0.95879
   12     2.075 1.01762 1.01069 1.00406 0.99691 0.98887 0.98165 0.97382 0.96566 0.95757
   12     2.125 1.01592 1.00891 1.00270 0.99533 0.98766 0.97997 0.97223 0.96446 0.95618
   12     2.175 1.01440 1.00769 1.00098 0.99349 0.98618 0.97870 0.97069 0.96304 0.95481
   12     2.225 1.01259 1.00654 0.99915 0.99182 0.98490 0.97715 0.96950 0.96158 0.95347
   12     2.275 1.01101 1.00480 0.99762 0.99042 0.98339 0.97579 0.96822 0.96005 0.95209
   12     2.325 1.00967 1.00304 0.99585 0.98932 0.98185 0.97422 0.96675 0.95869 0.95095
   12     2.375 1.00851 1.00141 0.99442 0.98792 0.98020 0.97295 0.96513 0.95756 0.94963
   12     2.425 1.00668 0.99998 0.99322 0.98621 0.97873 0.97158 0.96380 0.95625 0.94834
   12     2.475 1.00521 0.99800 0.99209 0.98460 0.97746 0.97021 0.96259 0.95494 0.94671
   12     2.525 1.00364 0.99683 0.99032 0.98304 0.97612 0.96889 0.96122 0.95367 0.94564
   12     2.575 1.00194 0.99569 0.98897 0.98164 0.97498 0.96718 0.95995 0.95215 0.94465
   12     2.625 1.00023 0.99441 0.98752 0.98059 0.97360 0.96604 0.95875 0.95084 0.94329
   12     2.675 0.99898 0.99305 0.98596 0.97933 0.97222 0.96473 0.95756 0.94981 0.94214
   12     2.725 0.99785 0.99175 0.98447 0.97805 0.97066 0.96366 0.95619 0.94861 0.94086
   12     2.775 0.99674 0.99033 0.98336 0.97690 0.96927 0.96254 0.95486 0.94740 0.93958
   12     2.825 0.99554 0.98872 0.98207 0.97560 0.96824 0.96123 0.95364 0.94632 0.93831
   12     2.875 0.99420 0.98729 0.98110 0.97419 0.96716 0.96005 0.95248 0.94516 0.93744
   12     2.925 0.99286 0.98576 0.98020 0.97286 0.96597 0.95871 0.95155 0.94398 0.93631
   12     2.975 0.99154 0.98471 0.97895 0.97158 0.96485 0.95736 0.95051 0.94286 0.93522
   12     3.025 0.99015 0.98383 0.97769 0.97032 0.96384 0.95626 0.94936 0.94153 0.93423
   12     3.075 0.98901 0.98289 0.97630 0.96926 0.96268 0.95542 0.94813 0.94059 0.93322
   12     3.125 0.98788 0.98200 0.97488 0.96844 0.96166 0.95433 0.94718 0.93963 0.93219
   12     3.175 0.98653 0.98101 0.97376 0.96742 0.96037 0.95337 0.94603 0.93873 0.93112
   12     3.225 0.98544 0.97982 0.97248 0.96646 0.95899 0.95236 0.94487 0.93773 0.92997
   12     3.275 0.98457 0.97856 0.97146 0.96550 0.95800 0.95134 0.94388 0.93688 0.92900
   12     3.325 0.98340 0.97739 0.97070 0.96442 0.95705 0.95049 0.94304 0.93584 0.92827
   12     3.375 0.98265 0.97626 0.97010 0.96336 0.95619 0.94958 0.94221 0.93480 0.92740
