C
         1      0.00032      0.00000      0.00000      0.00018      0.00000      0.00000
         2      0.00305      0.00008      0.00000      0.00133      0.00002      0.00000
         3      0.01057      0.00279      0.00000      0.00388      0.00062      0.00000
         4      0.02437      0.01094      0.00000      0.00799      0.00237      0.00000
         5      0.04500      0.02601      0.00000      0.01369      0.00563      0.00000
         6      0.07247      0.04817      0.00000      0.02101      0.01051      0.00000
         7      0.10650      0.07724      0.00000      0.02995      0.01704      0.00000
         8      0.14653      0.11280      0.00000      0.04045      0.02529      0.00000
         9      0.19188      0.15416      0.00000      0.05246      0.03518      0.00000
        10      0.24179      0.20053      0.00000      0.06592      0.04666      0.00000
        11      0.29559      0.25113      0.00000      0.08076      0.05963      0.00000
        12      0.35269      0.30533      0.00000      0.09692      0.07401      0.00000
        13      0.41220      0.36255      0.00000      0.11403      0.08974      0.00000
        14      0.47008      0.42238      0.00000      0.13000      0.10670      0.00000
        15      0.52465      0.48411      0.00000      0.14509      0.12476      0.00000
        16      0.57559      0.53973      0.00000      0.15980      0.14103      0.00000
        17      0.62257      0.58967      0.00000      0.17434      0.15635      0.00000
        18      0.66561      0.63497      0.00000      0.18884      0.17136      0.00000
        19      0.70480      0.67600      0.00000      0.20338      0.18627      0.00000
        20      0.74033      0.71308      0.00000      0.21797      0.20116      0.00000
        21      0.77252      0.74660      0.00000      0.23259      0.21605      0.00000
        22      0.80165      0.77687      0.00000      0.24725      0.23095      0.00000
        23      0.82796      0.80422      0.00000      0.26189      0.24581      0.00000
        24      0.85181      0.82898      0.00000      0.27646      0.26062      0.00000
        25      0.87341      0.85141      0.00000      0.29092      0.27531      0.00000
        26      0.89299      0.87174      0.00000      0.30526      0.28987      0.00000
        27      0.91078      0.89023      0.00000      0.31942      0.30427      0.00000
        28      0.92695      0.90704      0.00000      0.33341      0.31848      0.00000
        29      0.94169      0.92234      0.00000      0.34718      0.33244      0.00000
        30      0.95511      0.93630      0.00000      0.36072      0.34619      0.00000
        31      0.96735      0.94905      0.00000      0.37403      0.35972      0.00000
        32      0.97866      0.96084      0.00000      0.38712      0.37302      0.00000
        33      0.98895      0.97158      0.00000      0.39991      0.38601      0.00000
        34      0.99836      0.98140      0.00000      0.41245      0.39875      0.00000
        35      1.00713      0.99055      0.00000      0.42474      0.41123      0.00000
        36      1.01517      0.99896      0.00000      0.43678      0.42345      0.00000
        37      1.02266      1.00683      0.00000      0.44856      0.43543      0.00000
        38      1.02948      1.01399      0.00000      0.46005      0.44711      0.00000
        39      1.03585      1.02069      0.00000      0.47130      0.45854      0.00000
        40      1.04181      1.02697      0.00000      0.48228      0.46973      0.00000
        41      1.04730      1.03278      0.00000      0.49304      0.48067      0.00000
        42      1.05244      1.03822      0.00003      0.50353      0.49136      0.00001
        43      1.05719      1.04325      0.00038      0.51377      0.50176      0.00006
        44      1.06163      1.04795      0.00115      0.52377      0.51194      0.00019
        45      1.06574      1.05231      0.00248      0.53351      0.52184      0.00043
        46      1.06971      1.05651      0.00445      0.54307      0.53153      0.00079
        47      1.07340      1.06041      0.00716      0.55239      0.54100      0.00132
        48      1.07682      1.06404      0.01061      0.56149      0.55024      0.00201
        49      1.08010      1.06753      0.01484      0.57042      0.55931      0.00289
        50      1.08310      1.07073      0.01982      0.57908      0.56810      0.00397
        51      1.08601      1.07384      0.02558      0.58754      0.57670      0.00525
        52      1.08869      1.07669      0.03211      0.59582      0.58510      0.00675
        53      1.09122      1.07940      0.03942      0.60389      0.59329      0.00847
        54      1.09364      1.08199      0.04749      0.61179      0.60132      0.01042
        55      1.09596      1.08447      0.05631      0.61952      0.60917      0.01260
        56      1.09815      1.08682      0.06587      0.62708      0.61685      0.01503
        57      1.10024      1.08906      0.07612      0.63445      0.62433      0.01770
        58      1.10223      1.09120      0.08707      0.64167      0.63166      0.02061
        59      1.10410      1.09323      0.09867      0.64874      0.63883      0.02376
        60      1.10587      1.09513      0.11093      0.65563      0.64582      0.02717
        61      1.10763      1.09703      0.12382      0.66240      0.65270      0.03082
C 
         1      1.10763      1.09703      0.12382      0.66240      0.65270      0.03082
         2      1.11495      1.10503      0.19722      0.69399      0.68483      0.05271
         3      1.12098      1.11173      0.26339      0.72243      0.71382      0.07958
         4      1.12587      1.11720      0.30883      0.74811      0.73998      0.10821
         5      1.13005      1.12187      0.34620      0.77141      0.76369      0.13722
         6      1.13352      1.12578      0.37853      0.79259      0.78526      0.16595
         7      1.13645      1.12911      0.40724      0.81193      0.80494      0.19401
