200
    0.0250    0.000000    0.000000
    0.0750    0.004568    0.005381
    0.1250    0.024201    0.027774
    0.1750    0.051224    0.062016
    0.2250    0.077124    0.100394
    0.2750    0.102643    0.149134
    0.3250    0.133450    0.200070
    0.3750    0.170287    0.258159
    0.4250    0.203100    0.324763
    0.4750    0.242477    0.400708
    0.5250    0.291583    0.457298
    0.5750    0.325193    0.523100
    0.6250    0.392104    0.593888
    0.6750    0.422740    0.682494
    0.7250    0.501263    0.769599
    0.7750    0.511156    0.825897
    0.8250    0.579782    0.971279
    0.8750    0.687960    0.953922
    0.9250    0.712584    1.291793
    0.9750    0.785993    1.308671
    1.0250    0.781378    1.217748
    1.0750    0.857764    1.349275
    1.1250    0.881061    1.377159
    1.1750    0.968063    1.417015
    1.2250    0.990163    1.599593
    1.2750    1.060685    1.644561
    1.3250    1.256366    1.738852
    1.3750    1.150128    1.903148
    1.4250    1.308966    1.920309
    1.4750    1.398270    2.054070
    1.5250    1.365902    2.305890
    1.5750    1.418515    2.048213
    1.6250    1.465852    2.145586
    1.6750    1.502068    2.597047
    1.7250    1.436203    2.540426
    1.7750    1.619663    2.541953
    1.8250    1.674496    2.541674
    1.8750    1.621975    2.752970
    1.9250    1.659153    2.751474
    1.9750    2.067344    2.907971
    2.0250    2.062866    3.129855
    2.0750    1.938156    3.281208
    2.1250    1.911109    2.997606
    2.1750    2.056119    3.379872
    2.2250    2.122064    3.451953
    2.2750    2.183958    3.429167
    2.3250    2.576975    4.028796
    2.3750    2.475913    4.056210
    2.4250    2.189440    3.419962
    2.4750    2.698714    3.867708
    2.5250    2.598516    4.160519
    2.5750    2.401647    3.941428
    2.6250    2.538186    3.971464
    2.6750    2.663841    3.903764
    2.7250    2.679266    4.191227
    2.7750    2.700238    3.945459
    2.8250    2.860877    4.775852
    2.8750    2.839645    4.457262
    2.9250    2.792581    4.440258
    2.9750    2.920642    4.528721
    3.0250    2.994647    4.710612
    3.0750    3.143533    5.270251
    3.1250    3.310548    4.952032
    3.1750    3.085300    4.603604
    3.2250    3.254514    5.052563
    3.2750    3.048907    5.140022
    3.3250    3.453121    5.104518
    3.3750    3.576565    5.789373
    3.4250    3.848193    5.456742
    3.4750    3.711672    5.733097
    3.5250    3.604454    5.108348
    3.5750    3.801174    6.213467
    3.6250    3.543220    5.689999
    3.6750    3.830256    5.931864
    3.7250    3.884607    5.806800
    3.7750    3.939226    6.170401
    3.8250    3.539627    5.840665
    3.8750    4.383545    6.087447
    3.9250    3.914260    6.723463
    3.9750    4.139850    6.048366
    4.0250    4.308610    6.109992
    4.0750    4.459972    6.400776
    4.1250    4.886106    7.183300
    4.1750    4.909440    6.615442
    4.2250    4.404175    6.843350
    4.2750    4.211455    6.716406
    4.3250    4.443163    7.490211
    4.3750    4.619080    6.761606
    4.4250    4.426115    7.311696
    4.4750    4.303636    7.952476
    4.5250    4.388207    6.974886
    4.5750    5.013228    7.863428
    4.6250    4.988793    7.595355
    4.6750    5.210628    8.223960
    4.7250    5.353925    8.579039
    4.7750    5.040926    7.854782
    4.8250    5.725867    7.426771
    4.8750    5.482237    8.112760
    4.9250    5.227382    8.340936
    4.9750    5.496713    8.166292
    5.0250    4.867498    7.700611
    5.0750    5.648025    7.897314
    5.1250    5.639451    8.171940
    5.1750    5.328089    8.302063
    5.2250    5.416629    8.759890
    5.2750    4.913917    9.562132
    5.3250    5.871695    8.854836
    5.3750    5.698441   10.825248
    5.4250    5.879485    9.435932
    5.4750    6.166800    8.225144
    5.5250    5.847350    8.869190
    5.5750    6.281918    9.747365
    5.6250    6.984232    9.176289
    5.6750    6.453287    8.525959
    5.7250    6.988901    9.723277
    5.7750    6.249742    9.401811
    5.8250    6.249407   10.800624
    5.8750    5.894540   10.514665
    5.9250    6.237456    9.519342
    5.9750    6.303375    9.665851
    6.0250    6.158352    9.362870
    6.0750    6.574953    9.500504
    6.1250    7.156964   10.544633
    6.1750    6.721296    9.670249
    6.2250    6.514772    9.623030
    6.2750    6.647552   10.618519
    6.3250    6.299392   11.162413
    6.3750    6.286895   10.062751
    6.4250    6.619222   10.692672
    6.4750    6.678415   11.346085
    6.5250    6.193260   10.903153
    6.5750    6.504015   10.517466
    6.6250    6.372502   10.760544
    6.6750    6.832503   10.958398
    6.7250    6.693757   10.657538
    6.7750    7.346993   10.829207
    6.8250    6.614697   11.282929
    6.8750    7.089354   11.777096
    6.9250    6.686580   11.017905
    6.9750    7.141342   10.955784
    7.0250    8.476914   11.075097
    7.0750    6.947856   12.289015
    7.1250    7.338962   11.140074
    7.1750    7.396665   11.435629
    7.2250    6.999039   13.030129
    7.2750    8.063112   12.108522
    7.3250    7.555713   11.794866
    7.3750    7.681819   12.351829
    7.4250    7.314538   12.222288
    7.4750    7.859122   12.643527
    7.5250    8.353878   13.536653
    7.5750    7.855484   12.757281
    7.6250    7.195486   11.425875
    7.6750    8.074338   12.523361
    7.7250    7.778028   12.999724
    7.7750    8.439583   12.881564
    7.8250    9.126608   11.890059
    7.8750    8.034712   12.695874
    7.9250    8.673372   12.804443
    7.9750    8.717234   11.721535
    8.0250    8.759634   12.641621
    8.0750    8.806697   14.717912
    8.1250    8.869274   13.980596
    8.1750    9.352583   13.182772
    8.2250    9.308610   14.146770
    8.2750    9.409679   12.272097
    8.3250    9.454090   14.217256
    8.3750    8.030530   12.623748
    8.4250    8.813616   14.612257
    8.4750    8.650897   14.102770
    8.5250    8.205062   15.425207
    8.5750    9.217180   13.388349
    8.6250    9.493719   13.105504
    8.6750    9.272759   13.509563
    8.7250    9.896367   13.816151
    8.7750    9.081075   14.891487
    8.8250   10.963314   16.969830
    8.8750   10.586145   14.165143
    8.9250    8.952302   16.142616
    8.9750    9.519484   14.242341
    9.0250    8.705611   14.325670
    9.0750    8.546183   15.166335
    9.1250   11.314911   14.538049
    9.1750    9.827291   14.964112
    9.2250   10.033292   15.317918
    9.2750    9.774541   15.327674
    9.3250    9.553541   14.266829
    9.3750    9.150177   14.819428
    9.4250    8.927019   14.625491
    9.4750    9.661379   16.998649
    9.5250   10.193608   14.805838
    9.5750    9.258769   14.727667
    9.6250    9.404545   15.219626
    9.6750    9.702626   16.012524
    9.7250    9.645409   14.765688
    9.7750    9.407927   17.672313
    9.8250   11.793989   17.448069
    9.8750   10.177291   16.322575
    9.9250   11.198304   16.419024
    9.9750   10.832463   16.595947
