210
    0.0250    0.000000
    0.0750    0.025751
    0.1250    0.105197
    0.1750    0.218620
    0.2250    0.370897
    0.2750    0.544459
    0.3250    0.751784
    0.3750    0.936021
    0.4250    1.146864
    0.4750    1.402771
    0.5250    1.657359
    0.5750    1.854640
    0.6250    2.179083
    0.6750    2.384649
    0.7250    2.652587
    0.7750    2.945091
    0.8250    3.206452
    0.8750    3.431248
    0.9250    3.702932
    0.9750    3.958151
    1.0250    4.360195
    1.0750    4.499135
    1.1250    4.837938
    1.1750    5.231589
    1.2250    5.328808
    1.2750    5.694420
    1.3250    5.941708
    1.3750    6.234273
    1.4250    6.549256
    1.4750    6.780491
    1.5250    7.054105
    1.5750    7.426777
    1.6250    7.731496
    1.6750    8.127350
    1.7250    8.238485
    1.7750    8.386226
    1.8250    8.988836
    1.8750    9.102712
    1.9250    9.285779
    1.9750    9.447541
    2.0250    9.970726
    2.0750   10.186381
    2.1250   10.475795
    2.1750   10.941571
    2.2250   11.205427
    2.2750   11.082090
    2.3250   12.037177
    2.3750   12.113156
    2.4250   12.437750
    2.4750   12.552285
    2.5250   12.732633
    2.5750   12.956313
    2.6250   13.388468
    2.6750   13.718275
    2.7250   14.585068
    2.7750   14.407752
    2.8250   14.461565
    2.8750   14.831214
    2.9250   15.648123
    2.9750   15.317842
    3.0250   15.858467
    3.0750   16.079643
    3.1250   16.142004
    3.1750   16.196381
    3.2250   17.389445
    3.2750   17.322933
    3.3250   18.077371
    3.3750   17.585547
    3.4250   18.038409
    3.4750   18.418933
    3.5250   19.432129
    3.5750   18.776767
    3.6250   19.868508
    3.6750   19.654238
    3.7250   20.358456
    3.7750   20.245824
    3.8250   20.724935
    3.8750   20.316812
    3.9250   21.394819
    3.9750   21.575885
    4.0250   21.645413
    4.0750   21.405678
    4.1250   22.014249
    4.1750   22.629794
    4.2250   22.362629
    4.2750   23.439150
    4.3250   23.595233
    4.3750   23.873949
    4.4250   25.162192
    4.4750   24.193885
    4.5250   24.529916
    4.5750   25.196360
    4.6250   24.430785
    4.6750   27.032865
    4.7250   26.617344
    4.7750   25.786621
    4.8250   26.934478
    4.8750   26.762941
    4.9250   29.991491
    4.9750   27.387743
    5.0250   26.973075
    5.0750   27.583927
    5.1250   27.228972
    5.1750   29.106894
    5.2250   28.726905
    5.2750   29.693988
    5.3250   29.915335
    5.3750   30.668250
    5.4250   28.928500
    5.4750   29.753335
    5.5250   31.768599
    5.5750   33.060728
    5.6250   30.480704
    5.6750   29.781484
    5.7250   30.955433
    5.7750   32.867390
    5.8250   32.952528
    5.8750   32.177310
    5.9250   32.876565
    5.9750   32.953753
    6.0250   35.362215
    6.0750   33.828120
    6.1250   34.540469
    6.1750   33.520506
    6.2250   34.606328
    6.2750   35.745298
    6.3250   35.828452
    6.3750   35.499107
    6.4250   35.336968
    6.4750   36.154493
    6.5250   36.604902
    6.5750   36.735908
    6.6250   36.296016
    6.6750   37.339968
    6.7250   37.306538
    6.7750   38.202083
    6.8250   38.267231
    6.8750   37.573837
    6.9250   37.791536
    6.9750   38.563211
    7.0250   39.154195
    7.0750   40.096605
    7.1250   39.456292
    7.1750   41.843097
    7.2250   40.892162
    7.2750   42.448557
    7.3250   41.484367
    7.3750   41.430639
    7.4250   42.415288
    7.4750   42.296458
    7.5250   41.530433
    7.5750   41.832221
    7.6250   42.471788
    7.6750   42.926635
    7.7250   44.680891
    7.7750   44.824607
    7.8250   43.498167
    7.8750   46.165860
    7.9250   43.159497
    7.9750   44.570671
    8.0250   45.063166
    8.0750   47.392790
    8.1250   45.940590
    8.1750   49.169482
    8.2250   45.983838
    8.2750   46.912390
    8.3250   46.098466
    8.3750   52.095770
    8.4250   46.399067
    8.4750   46.812297
    8.5250   46.801285
    8.5750   47.973548
    8.6250   49.997228
    8.6750   48.653691
    8.7250   50.535469
    8.7750   49.877441
    8.8250   48.664597
    8.8750   50.433524
    8.9250   49.504558
    8.9750   51.600137
    9.0250   49.640519
    9.0750   51.041529
    9.1250   50.699340
    9.1750   53.474989
    9.2250   52.069512
    9.2750   51.853423
    9.3250   52.525359
    9.3750   52.907193
    9.4250   55.146986
    9.4750   53.271203
    9.5250   51.926958
    9.5750   54.622145
    9.6250   56.384817
    9.6750   52.871824
    9.7250   56.355835
    9.7750   55.729748
    9.8250   56.146641
    9.8750   56.122272
    9.9250   60.336901
    9.9750   55.136774
   11.0000   64.994237
   12.0000   66.900826
   13.0000   79.069671
   14.0000   81.668402
   15.0000   86.155161
   16.0000   89.332833
   17.0000  100.518262
   18.0000  103.184139
   19.0000  108.897740
   20.0000  112.161526
